invoice_id,Client,Company Code,Fiscal Year,Document Number,Line Item Number,Assignment Number,Billing Number,Customer ID,Customer Name,Currency Code,Amount,Document Date,Due Date
9112,001,4000,2014,1000016843,001,INV100000000007340,0226603809,EVP4571878,Renault & Fils SARL,EUR,235901.37,20140920,20140930
9113,001,4000,2014,1000024427,001,INV100000000002484,4038729151,EVP4571878,Renault & Fils SARL,EUR,51463.96,20140920,20140930
9114,001,4000,2013,1000005706,002,INV100000000011876,3238577784,PNH6985521,Smith & Co. Consulting,USD,80262.23,20130920,20131013
9115,001,2000,2009,1000003716,001,INV100000000005147,9640930597,YSD3087280,Ramirez & Hijos Servicios,USD,195717.23,20090920,20090928
9116,001,2000,2010,1000003730,001,INV100000000010283,9917879764,JYB8631854,Dubois & Co. S.A.R.L.,USD,113969.11,20100920,20100930
9117,001,1000,2001,1000015854,001,INV100000000000224,7042083264,RJT9884296,OpalStone Mining Inc.,EUR,76348.79,20010920,20011013
9118,001,1000,2004,1000010099,001,INV100000000042992,7869199852,QNK4898931,Bertolini & Figli S.p.A.,JPY,14107180.09,20040920,20041015
9119,001,2000,2005,1000006113,001,INV100000000003162,7946333048,MTU0130847,Ivanov & Sons Engineering,USD,65813.26,20050920,20051029
9120,001,1000,2017,1000002306,001,INV100000000034209,7145938923,ZYU5636450,Nakamura & Co. 株式会社,EUR,214323.86,20170920,20171007
9121,001,1000,2002,1000001915,001,INV100000000014010,0882011594,ZAL0239607,Aurora Digital Labs,USD,235599.94,20020920,20021101
9122,001,1000,2002,1000020649,001,INV100000000013364,8719647580,ZAL0239607,Aurora Digital Labs,USD,290403.68,20020920,20021019
9123,001,1000,2002,1000002603,001,INV100000000006391,9590522412,ZAL0239607,Aurora Digital Labs,USD,172102.06,20020920,20020926
9124,001,1000,2002,1000040707,001,INV100000000008270,8405787574,ZAL0239607,Aurora Digital Labs,USD,264502.31,20020920,20021007
9125,001,1000,2002,1000010516,001,INV100000000018703,5476069218,ZAL0239607,Aurora Digital Labs,USD,204542.95,20020920,20021004
9126,001,1000,2002,1000008851,001,INV100000000001556,0303203487,ZAL0239607,Aurora Digital Labs,USD,206938.69,20020920,20020925
9127,001,1000,2018,1000023203,001,INV100000000013739,7591690019,KBR7146665,TerraNova Energy Co.,KRW,108127707.89,20180920,20181102
9128,001,3000,2022,1000004795,001,INV100000000016044,9138367789,TCO9263651,Zhao & Sons Ltd.,EUR,44817.89,20220920,20221012
9129,001,3000,2022,1000023278,001,INV100000000000707,5213015870,TCO9263651,Zhao & Sons Ltd.,EUR,135351.1,20220920,20221018
9130,001,3000,2022,1000018677,001,INV100000000023644,9497549362,TCO9263651,Zhao & Sons Ltd.,EUR,195694.13,20220920,20220923
9131,001,3000,2024,1000008944,001,INV100000000017200,8841366225,AVR1905370,Dupont & Frères SARL,EUR,76212.89,20240920,20241018
9132,001,1000,2021,1000008638,001,INV100000000008005,1992581146,YSV1911248,Galaxy IT Services,JPY,29579878.69,20210920,20211002
9133,001,3000,2014,1000006235,001,INV100000000016353,4315139965,XVO6675883,Schmidt & Co. Handels,USD,299067.31,20140920,20140930
9134,001,1000,2010,1000014346,002,INV100000000008670,7272145405,YSD3087280,Ramirez & Hijos Servicios,USD,61054.04,20100920,20100929
9135,001,7000,2017,1000001437,001,INV100000000003943,2480932047,QNK4898931,Bertolini & Figli S.p.A.,JPY,54341570.14,20170920,20170930
9136,001,7000,2017,1000004220,001,INV100000000010280,4848809674,QNK4898931,Bertolini & Figli S.p.A.,JPY,32374973.77,20170920,20171016
9137,001,1000,2017,1000018623,001,INV100000000019921,0338132334,BEY4435252,Vulcan Heavy Industries,USD,67245.39,20170920,20171017
9138,001,2000,2012,1000003252,001,INV100000000021172,7431730873,HFX5107881,Pacific Ocean Fisheries,USD,62110.64,20120920,20121020
9139,001,1000,2009,1000018663,001,INV100000000058543,7239204651,JVE9656627,Vista Health Care Services,USD,46933.16,20090920,20091003
9140,001,1000,2004,1000011752,001,INV100000000055649,9887142221,JVE9656627,Vista Health Care Services,USD,266928.24,20040920,20041020
9141,001,2000,2003,1000010895,001,INV100000000020082,1877100783,NVA0018948,Liu & Chao Engineering,NOK,1023670.73,20030920,20031009
9142,001,3000,2017,1000010029,001,INV100000000008662,0782502088,EXV9923358,Kim & Lee Technologies,USD,83647.77,20170920,20170924
9143,001,2000,2019,1000004789,001,INV100000000001456,9157009901,KST5094255,Infinity Edge Technologies,EUR,205299.58,20190920,20191003
9144,001,2000,2019,1000009072,001,INV100000000010817,4971810475,KST5094255,Infinity Edge Technologies,EUR,47524.81,20190920,20191005
9145,001,2000,2019,1000020747,001,INV100000000034839,0248056088,KST5094255,Infinity Edge Technologies,EUR,96975.18,20190920,20191007
9146,001,1000,2021,1000012576,001,INV100000000013747,2719168810,YGQ8237982,Eagle Financial Group,USD,91747.61,20210920,20211002
9147,001,1000,2001,1000039242,001,INV100000000005968,4452166825,SIZ6820794,Global Solutions Ltd,NZD,335272.79,20010920,20010929
9148,001,1000,2001,1000006669,001,INV100000000005803,0756736932,SIZ6820794,Global Solutions Ltd,NZD,335663.13,20010920,20010928
9149,001,1000,2001,1000015348,001,INV100000000007180,2231921412,SIZ6820794,Global Solutions Ltd,NZD,580920.94,20010920,20010926
9150,001,1000,2001,1000006713,001,INV100000000012080,6398072305,SIZ6820794,Global Solutions Ltd,NZD,626057.05,20010920,20011021
9151,001,3000,2010,1000007161,002,INV100000000009722,5500956296,CZR7214715,Patel & Sons Pvt. Ltd.,USD,155827.32,20100920,20100925
9152,001,2000,2023,1000002942,001,INV100000000011237,9612248561,QYY2957205,Park & Lee Solutions,EUR,48316.48,20230920,20231030
9153,001,2000,2023,1000017213,001,INV100000000001598,0096229090,QYY2957205,Park & Lee Solutions,EUR,323295.53,20230920,20230929
9154,001,2000,2023,1000018701,002,INV100000000008835,8128164445,QYY2957205,Park & Lee Solutions,EUR,301900.21,20230920,20231007
9155,001,2000,2023,1000021589,001,INV100000000017246,3630718228,QYY2957205,Park & Lee Solutions,EUR,147129.26,20230920,20231002
9156,001,2000,2023,1000012220,001,INV100000000000786,2894119091,QYY2957205,Park & Lee Solutions,EUR,49238.31,20230920,20231004
9157,001,1000,2009,1000037952,001,INV100000000017781,5246674774,EIJ1498063,Rossi & Figli Costruzioni,USD,57612.93,20090920,20091003
9158,001,1000,2009,1000001986,001,INV100000000030978,7870256497,EIJ1498063,Rossi & Figli Costruzioni,USD,161106.65,20090920,20091001
9159,001,1000,2009,1000005175,001,INV100000000046135,6841102194,EIJ1498063,Rossi & Figli Costruzioni,USD,352437.91,20090920,20091016
9160,001,1000,2009,1000014651,001,INV100000000003301,0619886287,EIJ1498063,Rossi & Figli Costruzioni,USD,269777.84,20090920,20091002
9161,001,1000,2009,1000005475,001,INV100000000001850,7178394362,EIJ1498063,Rossi & Figli Costruzioni,USD,165345.44,20090920,20091002
9162,001,4000,2020,1000026566,001,INV100000000002185,5659527151,ABL2462450,Kim & Choi Electronics,EUR,87540.44,20200920,20201021
9163,001,4000,2020,1000010963,001,INV100000000022392,4850631261,ABL2462450,Kim & Choi Electronics,EUR,299163.27,20200920,20201007
9164,001,4000,2020,1000032560,001,INV100000000018900,2991658109,ABL2462450,Kim & Choi Electronics,EUR,146563.77,20200920,20201016
9165,001,4000,2020,1000000611,001,INV100000000003911,8602697193,ABL2462450,Kim & Choi Electronics,EUR,209344.06,20200920,20201031
9166,001,2000,2019,1000010793,001,INV100000000015011,4410316822,YSD3087280,Ramirez & Hijos Servicios,USD,82373.74,20190920,20191007
9167,001,1000,2020,1000000759,002,INV100000000001884,0194201873,YGQ8237982,Eagle Financial Group,USD,47996.27,20200920,20201020
9168,001,1000,2020,1000022393,001,INV100000000003561,5152749250,YGQ8237982,Eagle Financial Group,USD,151323.13,20200920,20201002
9169,001,1000,2020,1000036855,001,INV100000000009976,5556325124,YGQ8237982,Eagle Financial Group,USD,142490.67,20200920,20201014
9170,001,1000,2020,1000000120,001,INV100000000010333,7024314893,YGQ8237982,Eagle Financial Group,USD,78193.71,20200920,20201020
9171,001,1000,2020,1000016200,001,INV100000000006384,4180036292,YGQ8237982,Eagle Financial Group,USD,140446.65,20200920,20200928
9172,001,1000,2020,1000004768,001,INV100000000010270,9284550019,YGQ8237982,Eagle Financial Group,USD,93212.07,20200920,20200928
9173,001,1000,2020,1000011358,001,INV100000000026238,0602067217,YGQ8237982,Eagle Financial Group,USD,188804.15,20200920,20200930
9174,001,1000,2003,1000022198,001,INV100000000002504,9171969564,KST5094255,Infinity Edge Technologies,EUR,66931.35,20030920,20031009
9175,001,3000,2017,1000014863,001,INV100000000016842,2625102285,ABL2462450,Kim & Choi Electronics,EUR,49370.01,20170920,20171004
9176,001,2000,2006,1000017505,002,INV100000000022095,8389183556,TCO9263651,Zhao & Sons Ltd.,EUR,225076.99,20060920,20061026
9177,001,9000,2015,1000023570,002,INV100000000022491,5902264911,ETW4696582,AeroMax Manufacturing,SEK,387039.79,20150920,20151019
9178,001,3000,2001,1000010293,001,INV100000000011895,5362704720,NVA0018948,Liu & Chao Engineering,NOK,1566858.38,20010920,20010925
9179,001,2000,2017,1000007693,001,INV100000000004699,2746525766,AVR1905370,Dupont & Frères SARL,EUR,180142.16,20170920,20171010
9180,001,4000,2022,1000003303,001,INV100000000010826,2299151405,YMT4618717,Red Maple Ventures,USD,63425.3,20220920,20221021
9181,001,4000,2011,1000001594,001,INV100000000013799,2735608038,UXJ6820071,Rossi & Figli S.p.A.,CHF,347914.85,20110920,20111004
9182,001,2000,2007,1000022411,001,INV100000000001325,1982892917,GXB1113780,Hassan & Co. Ltd.,EUR,26674.83,20070920,20070922
9183,001,2000,2013,1000006567,001,INV100000000000493,6510158437,ZAL0239607,Aurora Digital Labs,USD,213733.89,20130920,20131020
9184,001,4000,2010,1000024292,002,INV100000000031819,6497666966,EVP4571878,Renault & Fils SARL,EUR,277130.59,20100920,20101001
9185,001,1000,2000,1000016319,001,INV100000000028631,5315929358,QYY2957205,Park & Lee Solutions,EUR,229477.62,20000920,20001026
9186,001,1000,2021,1000006764,002,INV100000000011085,8363238366,BEY4435252,Vulcan Heavy Industries,USD,108645.22,20210920,20211015
9187,001,2000,2006,1000009310,001,INV100000000024302,2508053187,HFX5107881,Pacific Ocean Fisheries,USD,249990.11,20060920,20061008
9188,001,2000,2006,1000001615,001,INV100000000016940,9373644514,HFX5107881,Pacific Ocean Fisheries,USD,25433.5,20060920,20061010
9189,001,2000,2006,1000002119,002,INV100000000003410,7984950709,HFX5107881,Pacific Ocean Fisheries,USD,138617.97,20060920,20061023
9190,001,1000,2020,1000007734,001,INV100000000005101,9248316454,IUX2238877,Patel & Co. Pvt. Ltd.,USD,22699.32,20200920,20201007
9191,001,1000,2020,1000015669,001,INV100000000014747,5769468157,IUX2238877,Patel & Co. Pvt. Ltd.,USD,145068.58,20200920,20201016
9192,001,1000,2020,1000019703,001,INV100000000022146,9298996221,IUX2238877,Patel & Co. Pvt. Ltd.,USD,262656.45,20200920,20201017
9193,001,1000,2014,1000001327,001,INV100000000019972,7558022180,EIJ1498063,Rossi & Figli Costruzioni,USD,131747.3,20140920,20141014
9194,001,1000,2017,1000009959,001,INV100000000006837,4647926851,QNK4898931,Bertolini & Figli S.p.A.,JPY,26553265.41,20170920,20171013
9195,001,1000,2024,1000012880,001,INV100000000020752,6890560989,CDK1354752,Ivanov & Partners Ltd.,USD,75268.5,20240920,20240929
9196,001,1000,2007,1000022774,001,INV100000000003998,2132455867,UXJ6820071,Rossi & Figli S.p.A.,CHF,139840.67,20070920,20070925
9197,001,1000,2007,1000024645,001,INV100000000014262,4770479398,UXJ6820071,Rossi & Figli S.p.A.,CHF,79362.76,20070920,20071016
9198,001,1000,2007,1000010851,001,INV100000000057053,2021310890,UXJ6820071,Rossi & Figli S.p.A.,CHF,23812.21,20070920,20071012
9199,001,1000,2022,1000002198,001,INV100000000002577,6769244904,CZR7214715,Patel & Sons Pvt. Ltd.,USD,217481.2,20220920,20221009
9200,001,1000,2023,1000005430,001,INV100000000007220,2762229553,XQI8289538,Nexus Financial Services,USD,10250.76,20230920,20231025
9201,001,2000,2018,1000013224,001,INV100000000010480,3402697357,PNH6985521,Smith & Co. Consulting,USD,127051.98,20180920,20180924
9202,001,1000,2014,1000004845,001,INV100000000003842,1591244260,JMV1008381,Bertolini & Co. SRL,JPY,14262117.2,20140920,20141027
9203,001,1000,2014,1000017676,001,INV100000000003662,5073733067,JMV1008381,Bertolini & Co. SRL,JPY,11741111.52,20140920,20140925
9204,001,1000,2014,1000015464,001,INV100000000019065,3121867757,JMV1008381,Bertolini & Co. SRL,JPY,44562647.68,20140920,20141019
9205,001,1000,2014,1000020697,001,INV100000000004531,6440145035,JMV1008381,Bertolini & Co. SRL,JPY,23025692.32,20140920,20141004
9206,001,1000,2014,1000020496,001,INV100000000009726,8582771540,JMV1008381,Bertolini & Co. SRL,JPY,30635984.36,20140920,20140926
9207,001,1000,2023,1000003348,001,INV100000000011843,0563367283,MUT0417299,Ramirez & Hijos Consultoría,USD,359856.71,20230920,20231011
9208,001,1000,2020,1000020952,001,INV100000000033702,7336126721,ABL2462450,Kim & Choi Electronics,EUR,41086.84,20200920,20200926
9209,001,6000,2009,1000014036,001,INV100000000007656,0572083345,TAE8255972,Lumen Power Technologies,EUR,183346.31,20090920,20091011
9210,001,1000,2007,1000018112,001,INV100000000021336,6279644827,QYY2957205,Park & Lee Solutions,EUR,149417.11,20070920,20070925
9211,001,1000,2007,1000018347,001,INV100000000015916,8679361952,QYY2957205,Park & Lee Solutions,EUR,364570.36,20070920,20071025
9212,001,1000,2007,1000037501,001,INV100000000021776,4963654476,QYY2957205,Park & Lee Solutions,EUR,156364.0,20070920,20071008
9213,001,1000,2009,1000025766,001,INV100000000001366,2149798577,XVO6675883,Schmidt & Co. Handels,USD,174956.67,20090920,20091015
9214,001,2000,2001,1000014920,001,INV100000000004250,7233064467,CDK1354752,Ivanov & Partners Ltd.,USD,184309.63,20010920,20011006
9215,001,1000,2023,1000020051,001,INV100000000006107,9290500779,GPN1729300,Schmidt & Partners AG,KRW,414429338.21,20230920,20231010
9216,001,1000,2003,1000021733,001,INV100000000003885,1513997234,ETW4696582,AeroMax Manufacturing,SEK,327087.0,20030920,20030924
9217,001,3000,2009,1000019985,003,INV100000000010304,2578704568,XVO6675883,Schmidt & Co. Handels,USD,102114.24,20090920,20091018
9218,001,1000,2007,1000000463,001,INV100000000009375,1443947648,EXV9923358,Kim & Lee Technologies,USD,219154.92,20070920,20071004
9219,001,3000,2020,1000004820,001,INV100000000020532,9926574927,SVK9876542,Oliveira & Filhos Comércio,USD,290062.13,20200920,20201022
9220,001,3000,2020,1000028713,002,INV100000000009166,6991855890,SVK9876542,Oliveira & Filhos Comércio,USD,243941.48,20200920,20200930
9221,001,3000,2020,1000013227,001,INV100000000019765,5683340737,SVK9876542,Oliveira & Filhos Comércio,USD,227190.78,20200920,20201015
9222,001,3000,2020,1000007070,001,INV100000000009464,8422550541,SVK9876542,Oliveira & Filhos Comércio,USD,159009.51,20200920,20200929
9223,001,3000,2020,1000000512,001,INV100000000007034,5369613985,SVK9876542,Oliveira & Filhos Comércio,USD,152528.87,20200920,20201002
9224,001,1000,2018,1000008249,001,INV100000000006118,2378553816,KBR7146665,TerraNova Energy Co.,KRW,192829205.69,20180920,20181008
9225,001,2000,2000,1000000379,001,INV100000000003027,8887219505,QNK4898931,Bertolini & Figli S.p.A.,JPY,3679729.53,20000920,20001008
9226,001,1000,2011,1000001071,001,INV100000000002256,2561522278,CDK1354752,Ivanov & Partners Ltd.,USD,81966.29,20110920,20110929
9227,001,1000,2010,1000002313,001,INV100000000016633,6358115478,ETW4696582,AeroMax Manufacturing,SEK,740908.12,20100920,20100923
9228,001,1000,2010,1000010990,001,INV100000000005951,4681194252,ETW4696582,AeroMax Manufacturing,SEK,1810969.7,20100920,20100926
9229,001,1000,2010,1000023054,001,INV100000000015253,0701011733,ETW4696582,AeroMax Manufacturing,SEK,1802057.84,20100920,20100923
9230,001,1000,2010,1000003647,001,INV100000000002306,5169899675,ETW4696582,AeroMax Manufacturing,SEK,965622.07,20100920,20101002
9231,001,1000,2010,1000001534,001,INV100000000031874,1597025061,ETW4696582,AeroMax Manufacturing,SEK,1517458.08,20100920,20101014
9232,001,1000,2005,1000019886,001,INV100000000006175,6574594347,ZYU5636450,Nakamura & Co. 株式会社,EUR,52142.59,20050920,20050925
9233,001,1000,2005,1000031574,001,INV100000000027756,5572771708,ZYU5636450,Nakamura & Co. 株式会社,EUR,94199.56,20050920,20050926
9234,001,1000,2005,1000011362,001,INV100000000005998,7098454903,ZYU5636450,Nakamura & Co. 株式会社,EUR,156711.95,20050920,20050924
9235,001,1000,2005,1000035346,001,INV100000000023952,0396927370,ZYU5636450,Nakamura & Co. 株式会社,EUR,211183.76,20050920,20050927
9236,001,5000,2012,1000004044,001,INV100000000005198,2729324169,GPN1729300,Schmidt & Partners AG,KRW,226634912.14,20120920,20121007
9237,001,1000,2009,1000003169,001,INV100000000008680,6159501964,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,54316.14,20090920,20090924
9238,001,2000,2003,1000000363,001,INV100000000004348,8318483463,YSV1911248,Galaxy IT Services,JPY,7602463.16,20030920,20031002
9239,001,3000,2010,1000010071,001,INV100000000005817,8060450697,HFX5107881,Pacific Ocean Fisheries,USD,22973.51,20100920,20101004
9240,001,4000,2017,1000024963,001,INV100000000008464,2871058205,ABL2462450,Kim & Choi Electronics,EUR,145220.25,20170920,20171006
9241,001,4000,2017,1000008633,001,INV100000000020340,2654085243,ABL2462450,Kim & Choi Electronics,EUR,41804.23,20170920,20170925
9242,001,4000,2017,1000030978,001,INV100000000001801,2182468014,ABL2462450,Kim & Choi Electronics,EUR,127949.54,20170920,20171004
9243,001,4000,2017,1000030626,001,INV100000000005597,1603936436,ABL2462450,Kim & Choi Electronics,EUR,205402.78,20170920,20170929
9244,001,1000,2017,1000006985,001,INV100000000001526,8963692346,JVE9656627,Vista Health Care Services,USD,110066.73,20170920,20171009
9245,001,1000,2023,1000005923,001,INV100000000003808,8656934151,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,213798.74,20230920,20230930
9246,001,1000,2023,1000006997,001,INV100000000027186,8539725732,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,148092.5,20230920,20231004
9247,001,1000,2023,1000006926,002,INV100000000013443,1789406708,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,122398.35,20230920,20231003
9248,001,1000,2023,1000012558,001,INV100000000056268,3859381206,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,363898.68,20230920,20230929
9249,001,1000,2023,1000005755,002,INV100000000005148,3536323482,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,160318.7,20230920,20230922
9250,001,1000,2011,1000010288,001,INV100000000010741,5914824739,XQI8289538,Nexus Financial Services,USD,149935.75,20110920,20111012
9251,001,1000,2011,1000009501,001,INV100000000007800,3487833602,XQI8289538,Nexus Financial Services,USD,312048.07,20110920,20111002
9252,001,1000,2011,1000045833,001,INV100000000002082,3506994161,XQI8289538,Nexus Financial Services,USD,87428.43,20110920,20111011
9253,001,1000,2011,1000039903,001,INV100000000020188,5873020981,XQI8289538,Nexus Financial Services,USD,62542.96,20110920,20111023
9254,001,1000,2011,1000008093,001,INV100000000022723,6965045408,XQI8289538,Nexus Financial Services,USD,277477.4,20110920,20110928
9255,001,2000,2014,1000013052,001,INV100000000021642,8294997173,XVO6675883,Schmidt & Co. Handels,USD,321081.93,20140920,20141006
9256,001,3000,2014,1000045474,001,INV100000000005975,7769435368,TCO9263651,Zhao & Sons Ltd.,EUR,79175.19,20140920,20141015
9257,001,1000,2017,1000018402,001,INV100000000006049,7745449077,TCO9263651,Zhao & Sons Ltd.,EUR,72855.63,20170920,20171002
9258,001,2000,2004,1000017001,001,INV100000000019455,7864296474,JJM5054555,Shoreline Property Group,USD,160995.73,20040920,20041010
9259,001,1000,2010,1000002973,002,INV100000000004945,7691797870,GXB1113780,Hassan & Co. Ltd.,EUR,106456.02,20100920,20100927
9260,001,5000,2024,1000021741,001,INV100000000008898,8544781977,RJT9884296,OpalStone Mining Inc.,EUR,84853.27,20240920,20241010
9261,001,2000,2017,1000003908,001,INV100000000011109,0941095099,CDK1354752,Ivanov & Partners Ltd.,USD,165803.12,20170920,20171022
9262,001,2000,2017,1000020007,001,INV100000000013483,6120385651,CDK1354752,Ivanov & Partners Ltd.,USD,404402.85,20170920,20170930
9263,001,2000,2017,1000000257,001,INV100000000020606,5393608217,CDK1354752,Ivanov & Partners Ltd.,USD,65351.09,20170920,20171015
9264,001,2000,2017,1000018014,001,INV100000000002145,3585767586,CDK1354752,Ivanov & Partners Ltd.,USD,262787.95,20170920,20171015
9265,001,1000,2003,1000057559,001,INV100000000030844,5570166770,NVA0018948,Liu & Chao Engineering,NOK,3512170.19,20030920,20030928
9266,001,3000,2016,1000000697,001,INV100000000006533,2382467838,MTU0130847,Ivanov & Sons Engineering,USD,200307.79,20160920,20161019
9267,001,3000,2016,1000000041,001,INV100000000020252,4862675100,MTU0130847,Ivanov & Sons Engineering,USD,165546.76,20160920,20161001
9268,001,3000,2016,1000005172,001,INV100000000004269,5028430597,MTU0130847,Ivanov & Sons Engineering,USD,79690.36,20160920,20161028
9269,001,1000,2022,1000023862,001,INV100000000021660,6907340238,YGQ8237982,Eagle Financial Group,USD,125076.82,20220920,20221016
9270,001,2000,2008,1000012137,001,INV100000000022682,6722656141,ETW4696582,AeroMax Manufacturing,SEK,522404.78,20080920,20081004
9271,001,2000,2017,1000005359,002,INV100000000050931,0972640108,QNK4898931,Bertolini & Figli S.p.A.,JPY,17998103.9,20170920,20171002
9272,001,1000,2014,1000009961,001,INV100000000040673,5554369392,MTU0130847,Ivanov & Sons Engineering,USD,342274.11,20140920,20141004
9273,001,1000,2000,1000026736,001,INV100000000005517,2701058107,QNK4898931,Bertolini & Figli S.p.A.,JPY,15741068.02,20000920,20000929
9274,001,1000,2011,1000006932,001,INV100000000015987,4983002153,JJM5054555,Shoreline Property Group,USD,74338.39,20110920,20111003
9275,001,1000,2022,1000015629,001,INV100000000002847,5472564395,JYB8631854,Dubois & Co. S.A.R.L.,USD,104832.07,20220920,20220923
9276,001,2000,2010,1000027439,002,INV100000000015512,3797169330,SVK9876542,Oliveira & Filhos Comércio,USD,41664.85,20100920,20100927
9277,001,4000,2019,1000007799,001,INV100000000009008,6606210435,ZAL0239607,Aurora Digital Labs,USD,134192.16,20190920,20190930
9278,001,3000,2020,1000009588,001,INV100000000000179,4828324210,ABL2462450,Kim & Choi Electronics,EUR,99335.98,20200920,20201011
9279,001,1000,2013,1000002152,001,INV100000000010039,2306258979,CEI4303673,Bianchi & Figli SRL,EUR,112033.97,20130920,20131008
9280,001,5000,2016,1000012058,001,INV100000000000496,2729574140,QNK4898931,Bertolini & Figli S.p.A.,JPY,22798539.43,20160920,20161013
9281,001,1000,2008,1000009108,001,INV100000000069058,5132731262,SIZ6820794,Global Solutions Ltd,NZD,421945.02,20080920,20081006
9282,001,1000,2008,1000008238,001,INV100000000010128,4051908638,SIZ6820794,Global Solutions Ltd,NZD,277873.87,20080920,20080926
9283,001,1000,2008,1000003685,001,INV100000000015510,9357029593,SIZ6820794,Global Solutions Ltd,NZD,154410.45,20080920,20081011
9284,001,1000,2008,1000012523,001,INV100000000036280,8497379782,SIZ6820794,Global Solutions Ltd,NZD,271153.88,20080920,20081013
9285,001,1000,2008,1000019946,001,INV100000000015302,6350924509,SIZ6820794,Global Solutions Ltd,NZD,72436.56,20080920,20081005
9286,001,1000,2007,1000007013,001,INV100000000000637,8446409228,KST5094255,Infinity Edge Technologies,EUR,131390.22,20070920,20070920
9287,001,1000,2011,1000015478,001,INV100000000018145,3548519472,KST5094255,Infinity Edge Technologies,EUR,275596.15,20110920,20111007
9288,001,2000,2002,1000009537,001,INV100000000012188,8089366938,XQI8289538,Nexus Financial Services,USD,167784.62,20020920,20021011
9289,001,1000,2011,1000016964,001,INV100000000010440,8802023794,AVR1905370,Dupont & Frères SARL,EUR,31864.73,20110920,20110928
9290,001,1000,2006,1000002626,001,INV100000000013901,3268904764,CEI4303673,Bianchi & Figli SRL,EUR,62930.63,20060920,20061004
9291,001,1000,2015,1000004352,001,INV100000000013019,2322472227,KBR7146665,TerraNova Energy Co.,KRW,181637784.37,20150920,20150930
9292,001,1000,2011,1000012931,001,INV100000000003612,3393959343,KBR7146665,TerraNova Energy Co.,KRW,111245131.19,20110920,20111024
9293,001,1000,2015,1000006574,001,INV100000000014243,5420699076,XVO6675883,Schmidt & Co. Handels,USD,453713.16,20150920,20151011
9294,001,1000,2015,1000037863,001,INV100000000012422,0547387933,XVO6675883,Schmidt & Co. Handels,USD,176774.12,20150920,20151020
9295,001,1000,2015,1000023460,001,INV100000000004912,1779778469,XVO6675883,Schmidt & Co. Handels,USD,254286.31,20150920,20151003
9296,001,1000,2015,1000035638,001,INV100000000028191,1398951186,XVO6675883,Schmidt & Co. Handels,USD,80365.84,20150920,20151001
9297,001,1000,2005,1000018409,001,INV100000000005651,1500632976,MUT0417299,Ramirez & Hijos Consultoría,USD,214742.41,20050920,20050921
9298,001,3000,2024,1000005321,001,INV100000000014096,4242684820,EXV9923358,Kim & Lee Technologies,USD,415050.55,20240920,20240921
9299,001,3000,2024,1000004647,001,INV100000000023084,4142312537,EXV9923358,Kim & Lee Technologies,USD,63317.91,20240920,20241005
9300,001,1000,2010,1000006572,001,INV100000000003923,8212307981,YSV1911248,Galaxy IT Services,JPY,3194697.29,20100920,20101005
9301,001,1000,2010,1000003208,001,INV100000000007610,1771097514,YSV1911248,Galaxy IT Services,JPY,2888514.88,20100920,20101009
9302,001,1000,2010,1000042763,001,INV100000000022315,6924003434,YSV1911248,Galaxy IT Services,JPY,23204149.43,20100920,20101011
9303,001,1000,2010,1000010953,001,INV100000000008643,1482320519,YSV1911248,Galaxy IT Services,JPY,18621113.19,20100920,20101002
9304,001,2000,2019,1000011395,001,INV100000000035257,5082293216,XVO6675883,Schmidt & Co. Handels,USD,79840.28,20190920,20191027
9305,001,5000,2010,1000005895,001,INV100000000008376,9621983274,XQI8289538,Nexus Financial Services,USD,118664.03,20100920,20101008
9306,001,1000,2007,1000010074,001,INV100000000041607,1937597022,EXV9923358,Kim & Lee Technologies,USD,290473.75,20070920,20071002
9307,001,1000,2007,1000005461,001,INV100000000026729,7765140745,EXV9923358,Kim & Lee Technologies,USD,248281.67,20070920,20071001
9308,001,1000,2007,1000001602,001,INV100000000009568,2276598824,EXV9923358,Kim & Lee Technologies,USD,151099.5,20070920,20071016
9309,001,1000,2007,1000027769,001,INV100000000013079,7525966435,EXV9923358,Kim & Lee Technologies,USD,388911.49,20070920,20070928
9310,001,1000,2002,1000000305,002,INV100000000005514,4221440618,YGQ8237982,Eagle Financial Group,USD,100970.7,20020920,20020928
9311,001,1000,2024,1000035093,001,INV100000000015831,6923011821,GXB1113780,Hassan & Co. Ltd.,EUR,21734.48,20240920,20241023
9312,001,3000,2010,1000038217,001,INV100000000023589,6900659212,JJM5054555,Shoreline Property Group,USD,64418.25,20100920,20101014
9313,001,3000,2018,1000014735,001,INV100000000000120,4030153220,TLW0369383,Blue Horizon Travel Ltd,JPY,21483251.47,20180920,20181021
9314,001,3000,2018,1000007023,001,INV100000000011491,3763842713,TLW0369383,Blue Horizon Travel Ltd,JPY,32358335.97,20180920,20180929
9315,001,1000,2016,1000002591,001,INV100000000007337,0889357719,ETW4696582,AeroMax Manufacturing,SEK,1093640.46,20160920,20161006
9316,001,2000,2014,1000041753,001,INV100000000005333,0775349725,YGQ8237982,Eagle Financial Group,USD,59060.78,20140920,20141013
