invoice_id,MANDT,BURKS,GJAHR,BELNR,BZUEI,ZUONR,VBELN,KUNNR,WRBTR,ZFBDT,ZTERM
[8136],001,2000,2004,1000013229,001,INV100000000012938,8471776557,TAE8255972,119622.94,20041006,0024
[8137],001,4000,2015,1000000085,001,INV100000000008443,3515748819,XQI8289538,148500.15,20151013,0009
[8138],001,1000,2010,1000015043,001,INV100000000043374,2006321955,UKG9830524,197526.14,20101029,0030
[8139],001,6000,2024,1000028840,001,INV100000000009475,7197989620,XWZ9909813,167274.48,20240930,0015
[8140],001,6000,2024,1000000600,001,INV100000000001619,1022187110,XWZ9909813,205518.17,20241019,0015
[8141],001,6000,2024,1000018072,001,INV100000000008412,0092172939,XWZ9909813,126588.55,20241008,0015
[8142],001,6000,2024,1000001053,001,INV100000000008687,3220088534,XWZ9909813,405422.74,20241003,0015
[8143],001,6000,2024,1000019128,001,INV100000000018695,6378810136,XWZ9909813,110071.28,20240926,0015
[8144],001,6000,2024,1000026254,001,INV100000000032806,5585925961,XWZ9909813,147379.49,20240925,0015
[8145],001,1000,2004,1000009120,001,INV100000000021884,6501110320,EXV9923358,182052.71,20041007,0011
[8146],001,1000,2007,1000015033,002,INV100000000014502,7935359735,ABL2462450,221331.52,20071002,0010
[8147],001,3000,2014,1000021440,001,INV100000000001909,9105445216,UXJ6820071,91649.15,20140929,0018
[8148],001,1000,2023,1000004609,001,INV100000000010851,6003415138,EEN7276041,288779.15,20231003,0020
[8149],001,1000,2001,1000012212,001,INV100000000000550,9888863594,IUX2238877,148309.5,20010927,0010
[8150],001,1000,2016,1000017684,001,INV100000000007420,8870492359,UKG9830524,99337.69,20161006,0030
[8151],001,1000,2016,1000015952,001,INV100000000022308,7998740415,UKG9830524,326905.96,20161029,0030
[8152],001,1000,2016,1000000081,001,INV100000000001589,8231926268,UKG9830524,338004.54,20161027,0030
[8153],001,6000,2016,1000003146,001,INV100000000027971,6679017975,TAE8255972,73722.16,20161023,0016
[8154],001,1000,2010,1000009579,001,INV100000000034245,2482516593,MLW7256855,191646.74,20100925,0004
[8155],001,1000,2011,1000021711,001,INV100000000010976,9090929733,UNU1323836,17601.52,20111003,0021
[8156],001,1000,2011,1000007769,001,INV100000000008910,7655170526,UNU1323836,44806.94,20110927,0021
[8157],001,1000,2011,1000008768,001,INV100000000022813,5010234080,UNU1323836,141739.97,20111012,0021
[8158],001,3000,2004,1000012356,001,INV100000000003174,4161158324,XVO6675883,129375.45,20040929,0020
[8159],001,3000,2004,1000017708,001,INV100000000014340,8271418188,XVO6675883,167342.07,20041013,0020
[8160],001,3000,2004,1000015545,001,INV100000000005102,1730903288,XVO6675883,266260.9,20040930,0020
[8161],001,1000,2007,1000008233,001,INV100000000006253,1872334882,IUX2238877,107395.05,20071013,0010
[8162],001,4000,2013,1000020340,001,INV100000000041706,5977113668,GXB1113780,158957.96,20131007,0010
[8163],001,1000,2006,1000001319,001,INV100000000008251,8270092553,BEY4435252,44078.23,20061002,0012
[8164],001,1000,2013,1000014335,001,INV100000000010553,7024527580,CEI4303673,37234.44,20131001,0013
[8165],001,2000,2019,1000016025,001,INV100000000012899,1225150791,CZR7214715,307346.14,20190924,0001
[8166],001,2000,2021,1000017109,001,INV100000000041179,6705096058,MLW7256855,220743.6,20211003,0006
[8167],001,1000,2015,1000002526,001,INV100000000016844,2645481354,ZYU5636450,42323.76,20150925,0027
[8168],001,1000,2015,1000007955,001,INV100000000015279,6671357509,ZYU5636450,182015.74,20151010,0027
[8169],001,1000,2015,1000023329,001,INV100000000015776,7978893045,ZYU5636450,252606.88,20150920,0027
[8170],001,1000,2005,1000006350,001,INV100000000024841,1681058773,JMV1008381,19836925.27,20051001,0013
[8171],001,1000,2019,1000024635,001,INV100000000004064,4248232484,YSD3087280,199108.84,20191005,0024
[8172],001,4000,2003,1000007182,001,INV100000000005796,4529476575,EVP4571878,98974.69,20031020,0019
[8173],001,2000,2022,1000004995,001,INV100000000001960,9176823705,SIZ6820794,218295.84,20220921,0007
[8174],001,2000,2022,1000001226,001,INV100000000027063,6478720742,SIZ6820794,113417.34,20220921,0007
[8175],001,2000,2022,1000023313,001,INV100000000020497,3283785212,SIZ6820794,67342.49,20221001,0007
[8176],001,2000,2022,1000021413,001,INV100000000001378,9792020991,SIZ6820794,230268.55,20221004,0007
[8177],001,1000,2019,1000028736,001,INV100000000004393,9640767171,IUX2238877,259402.7,20190930,0010
[8178],001,3000,2021,1000003481,001,INV100000000006171,3610541265,JJM5054555,121131.64,20211012,0029
[8179],001,2000,2016,1000008576,001,INV100000000007402,6738578809,ETW4696582,1737275.45,20161003,0026
[8180],001,3000,2016,1000003460,002,INV100000000026187,8873091518,ZYU5636450,244036.13,20161004,0021
[8181],001,1000,2008,1000034446,001,INV100000000049110,6047152294,CZR7214715,184368.56,20081004,0028
[8182],001,1000,2008,1000013833,001,INV100000000025668,9997571175,CZR7214715,92189.14,20081018,0028
[8183],001,1000,2008,1000020293,002,INV100000000005640,7044115962,CZR7214715,93930.14,20080925,0028
[8184],001,1000,2014,1000000859,001,INV100000000000148,5708281073,UNU1323836,144262.02,20140928,0021
[8185],001,1000,2014,1000024463,001,INV100000000005024,9678444182,UNU1323836,157251.51,20140925,0021
[8186],001,1000,2014,1000034497,001,INV100000000001013,2726895969,UNU1323836,63853.73,20141006,0021
[8187],001,1000,2014,1000014319,002,INV100000000005099,9022511095,UNU1323836,277527.54,20141003,0021
[8188],001,1000,2014,1000031939,001,INV100000000003684,9071243950,UNU1323836,134647.33,20140930,0021
[8189],001,1000,2002,1000037800,001,INV100000000019234,5803237260,JVE9656627,61932.95,20020928,0009
[8190],001,1000,2023,1000007602,001,INV100000000028773,8953265909,YGQ8237982,26793.42,20231010,0021
[8191],001,1000,2009,1000015313,001,INV100000000008771,7915282842,QNK4898931,25040771.83,20091022,0019
[8192],001,1000,2009,1000011466,002,INV100000000007847,2161696633,QNK4898931,14619643.85,20091031,0019
[8193],001,1000,2009,1000021782,001,INV100000000011433,5975312320,QNK4898931,11385881.6,20090929,0019
[8194],001,1000,2022,1000024695,001,INV100000000002904,8047275655,TIH6044372,323759.29,20221009,0007
[8195],001,1000,2003,1000027986,001,INV100000000002729,9801174358,JVE9656627,39711.27,20031108,0009
[8196],001,1000,2022,1000016907,001,INV100000000005423,1153996878,CZR7214715,115856.32,20221006,0028
[8197],001,2000,2007,1000002630,001,INV100000000002718,6461863639,MLW7256855,177989.18,20070926,0006
[8198],001,2000,2019,1000003287,001,INV100000000008581,6667934228,EEN7276041,101034.69,20190922,0013
[8199],001,1000,2017,1000004911,001,INV100000000007710,4572109952,GPN1729300,267956002.0,20170927,0006
[8200],001,2000,2004,1000008886,001,INV100000000008556,8753398127,EIJ1498063,212049.4,20041006,0022
[8201],001,2000,2004,1000026955,001,INV100000000001327,5060417037,EIJ1498063,33146.62,20040926,0022
[8202],001,1000,2015,1000015794,001,INV100000000003976,1727870022,EEN7276041,168217.33,20151022,0020
[8203],001,1000,2009,1000004014,001,INV100000000031628,2418725154,CEI4303673,128409.95,20091015,0013
[8204],001,1000,2011,1000023156,001,INV100000000028372,3643558055,ABL2462450,73005.44,20110927,0010
[8205],001,3000,2005,1000007661,001,INV100000000007735,3802802972,ZTM3306886,162211.16,20050930,0030
[8206],001,2000,2008,1000012752,001,INV100000000033071,9340384329,GPN1729300,202092171.83,20081005,0010
[8207],001,1000,2018,1000009102,001,INV100000000002565,4475815814,KVF4482570,145814.07,20181001,0006
[8208],001,1000,2024,1000002915,001,INV100000000012405,9256969098,ZAL0239607,82376.02,20241013,0008
[8209],001,1000,2022,1000007244,001,INV100000000017766,9536196470,CDK1354752,183183.9,20221019,0013
[8210],001,2000,2009,1000001952,001,INV100000000012086,5739001496,AVR1905370,91170.74,20091018,0024
[8211],001,1000,2019,1000005663,001,INV100000000003612,8850950418,QNK4898931,3938079.48,20190925,0019
[8212],001,2000,2005,1000017601,001,INV100000000026293,5880531457,MLW7256855,156540.74,20050927,0006
[8213],001,2000,2008,1000015368,001,INV100000000014462,6815120093,JYB8631854,161124.95,20081011,0018
[8214],001,1000,2023,1000016795,001,INV100000000007191,6259310999,CEI4303673,131057.1,20230924,0013
[8215],001,1000,2005,1000026616,001,INV100000000002430,8798201185,YGQ8237982,82486.99,20051003,0021
[8216],001,1000,2005,1000018679,001,INV100000000009349,7832470589,YGQ8237982,366038.19,20051011,0021
[8217],001,1000,2005,1000004134,001,INV100000000001386,1636272933,YGQ8237982,159364.04,20050923,0021
[8218],001,1000,2005,1000018997,001,INV100000000009355,5392066491,YGQ8237982,148032.47,20050925,0021
[8219],001,1000,2000,1000017081,002,INV100000000014255,2429092842,YSV1911248,27211232.19,20001019,0020
[8220],001,3000,2009,1000011982,001,INV100000000014747,8402422975,NVA0018948,2310990.04,20091006,0001
[8221],001,9000,2000,1000004193,001,INV100000000000824,3331149893,KBR7146665,53834802.61,20001011,0029
[8222],001,1000,2003,1000024609,001,INV100000000008776,5448557858,GPN1729300,86830517.92,20031024,0006
[8223],001,2000,2020,1000000201,001,INV100000000003236,2042684482,AVR1905370,211348.76,20201013,0024
[8224],001,2000,2023,1000010449,001,INV100000000005074,8915670444,CDK1354752,226840.74,20231016,0021
[8225],001,1000,2008,1000033875,001,INV100000000014746,5821917568,EIJ1498063,152990.81,20081001,0010
[8226],001,2000,2012,1000001643,001,INV100000000025815,2588815889,ZAL0239607,354030.31,20120923,0018
[8227],001,3000,2022,1000003475,001,INV100000000011782,9433137737,UKG9830524,119001.84,20221011,0026
[8228],001,2000,2013,1000010044,002,INV100000000018721,6172958445,MLW7256855,94645.44,20130930,0006
[8229],001,2000,2013,1000000894,001,INV100000000011513,7237120712,MLW7256855,216668.39,20131011,0006
[8230],001,2000,2013,1000003381,001,INV100000000004205,0107101802,MLW7256855,194457.23,20130928,0006
[8231],001,2000,2013,1000034807,001,INV100000000006566,4780304353,MLW7256855,380128.75,20131014,0006
[8232],001,2000,2002,1000008683,001,INV100000000001873,1063825212,KVF4482570,210407.43,20021022,0029
[8233],001,3000,2013,1000008375,001,INV100000000027455,7355756449,UNU1323836,19653.91,20131001,0019
[8234],001,2000,2000,1000023807,001,INV100000000013932,2706879692,SIZ6820794,123437.19,20001010,0007
[8235],001,1000,2010,1000015306,001,INV100000000005551,2912718164,HFX5107881,39667.17,20101020,0022
[8236],001,1000,2010,1000009176,001,INV100000000002623,9476438065,HFX5107881,233050.77,20101005,0022
[8237],001,1000,2010,1000024408,002,INV100000000014138,5607624020,HFX5107881,152103.34,20101004,0022
[8238],001,1000,2010,1000000180,001,INV100000000020846,1439338416,HFX5107881,119005.08,20100925,0022
[8239],001,1000,2010,1000007551,001,INV100000000007992,3540192062,HFX5107881,202461.78,20101005,0022
[8240],001,3000,2013,1000018910,001,INV100000000021453,7687593945,HFX5107881,380755.62,20131011,0009
[8241],001,2000,2008,1000038601,001,INV100000000017670,3325084732,QYY2957205,145889.06,20080927,0009
[8242],001,2000,2023,1000004453,001,INV100000000005307,5667284745,DDD0641353,238835.92,20231006,0023
[8243],001,1000,2008,1000018903,001,INV100000000000615,8758939928,JYB8631854,493534.17,20081006,0002
[8244],001,1000,2015,1000000949,001,INV100000000000147,7764321330,GXB1113780,145154.22,20151010,0019
[8245],001,1000,2015,1000043373,001,INV100000000009738,0939613488,GXB1113780,94619.98,20151006,0019
[8246],001,1000,2015,1000003378,002,INV100000000005838,6349197853,GXB1113780,71565.59,20151026,0019
[8247],001,1000,2018,1000009516,001,INV100000000005874,1061556735,BEY4435252,54366.51,20180923,0012
[8248],001,1000,2000,1000025145,001,INV100000000018568,6412954417,EXV9923358,154370.8,20001005,0011
[8249],001,1000,2021,1000002311,001,INV100000000007244,4792091063,JJM5054555,80605.82,20211001,0001
[8250],001,1000,2006,1000001561,002,INV100000000024542,3274068296,GXB1113780,169585.17,20060928,0019
[8251],001,1000,2005,1000008454,001,INV100000000017381,5589543102,XVO6675883,88057.93,20051020,0026
[8252],001,4000,2000,1000002264,001,INV100000000002193,5004573439,GPN1729300,178363821.7,20001004,0014
[8253],001,3000,2002,1000008131,002,INV100000000019229,7235907900,YSD3087280,111325.88,20021014,0004
[8254],001,3000,2002,1000024089,001,INV100000000015050,3729415161,YSD3087280,154209.16,20021003,0004
[8255],001,3000,2002,1000012910,003,INV100000000002208,9469808061,YSD3087280,18631.86,20021007,0004
[8256],001,1000,2005,1000059347,001,INV100000000024182,8959275475,AVR1905370,125577.76,20050923,0014
[8257],001,1000,2003,1000006734,001,INV100000000015925,0578681774,EIJ1498063,39490.25,20030925,0010
[8258],001,6000,2000,1000044335,001,INV100000000005485,7558309235,JVE9656627,137015.02,20001004,0021
[8259],001,2000,2000,1000041284,001,INV100000000027547,9086192884,IUX2238877,377224.3,20001002,0004
[8260],001,2000,2015,1000028200,001,INV100000000012200,2455769431,EIJ1498063,145813.01,20151003,0022
[8261],001,7000,2007,1000012690,001,INV100000000000837,8147180239,YGQ8237982,52416.24,20071003,0030
[8262],001,3000,2024,1000001489,001,INV100000000003116,7948092139,TLW0369383,23889853.06,20240925,0005
[8263],001,3000,2024,1000034629,001,INV100000000019204,8500302309,TLW0369383,8079393.27,20241004,0005
[8264],001,3000,2024,1000007899,001,INV100000000013847,9985418774,TLW0369383,35975286.98,20240927,0005
[8265],001,3000,2024,1000041449,001,INV100000000003473,5212792169,TLW0369383,18981642.17,20240923,0005
[8266],001,3000,2024,1000010723,001,INV100000000008394,7473345947,TLW0369383,34022826.96,20241015,0005
[8267],001,2000,2009,1000008553,001,INV100000000040045,5410916492,SVK9876542,191945.39,20091005,0012
[8268],001,1000,2012,1000002994,001,INV100000000012130,8580871772,NVA0018948,1202541.54,20120921,0001
[8269],001,1000,2012,1000013534,001,INV100000000009696,8264584737,NVA0018948,2159313.02,20121024,0001
[8270],001,1000,2012,1000053803,001,INV100000000016990,6384672551,NVA0018948,3279217.58,20120925,0001
[8271],001,1000,2012,1000010954,001,INV100000000000780,8250975055,NVA0018948,2314879.35,20120924,0001
[8272],001,1000,2012,1000001984,002,INV100000000019165,2712821808,NVA0018948,550421.78,20120926,0001
[8273],001,1000,2020,1000001088,001,INV100000000006798,7609053504,MTU0130847,103826.58,20201009,0010
[8274],001,2000,2007,1000017356,002,INV100000000011932,2100654106,EVP4571878,140286.65,20071024,0019
[8275],001,2000,2016,1000011149,001,INV100000000000221,9598950004,MTU0130847,254577.77,20161003,0017
[8276],001,1000,2010,1000020569,001,INV100000000007558,9531471600,HFX5107881,9063.89,20100930,0022
[8277],001,2000,2012,1000000659,001,INV100000000009512,6635290959,ZTM3306886,13527.17,20121002,0025
[8278],001,1000,2023,1000001508,001,INV100000000004087,8859591062,UKG9830524,13865.69,20230924,0030
[8279],001,2000,2011,1000014960,001,INV100000000006924,9900694356,TAE8255972,401234.3,20111015,0024
[8280],001,2000,2011,1000008296,001,INV100000000005462,9187556376,TAE8255972,45547.87,20111017,0024
[8281],001,2000,2011,1000006440,001,INV100000000005662,5985314328,TAE8255972,372869.31,20111028,0024
[8282],001,1000,2018,1000009018,001,INV100000000016886,9225833316,ETW4696582,1213482.55,20181005,0027
[8283],001,4000,2024,1000014623,001,INV100000000023321,8925514929,XVO6675883,375887.99,20241018,0027
[8284],001,4000,2024,1000002186,001,INV100000000004620,8777884358,XVO6675883,307214.59,20241013,0027
[8285],001,4000,2024,1000023754,001,INV100000000007806,7872589529,XVO6675883,290555.74,20241004,0027
[8286],001,4000,2024,1000001153,001,INV100000000000401,3988654383,XVO6675883,280413.12,20241009,0027
[8287],001,1000,2014,1000011871,001,INV100000000008374,1537897876,KVF4482570,180436.98,20141005,0006
[8288],001,2000,2020,1000013778,003,INV100000000009651,0719493084,ABL2462450,362458.9,20201013,0020
[8289],001,6000,2011,1000005129,001,INV100000000018774,1122473975,PNH6985521,281817.24,20110930,0030
[8290],001,6000,2011,1000010739,002,INV100000000008010,9602626107,PNH6985521,187472.38,20111020,0030
[8291],001,5000,2017,1000008037,001,INV100000000015809,8285355298,SIZ6820794,302803.22,20170927,0016
[8292],001,1000,2011,1000023377,001,INV100000000010555,0465974010,CDK1354752,204705.1,20111009,0013
[8293],001,3000,2023,1000053139,001,INV100000000003902,5286859594,XVO6675883,53333.54,20231007,0020
[8294],001,3000,2023,1000012686,001,INV100000000012585,0020750549,XVO6675883,264970.26,20231018,0020
[8295],001,2000,2015,1000013796,001,INV100000000001267,0566774679,RJT9884296,74745.21,20150925,0024
[8296],001,1000,2009,1000011468,001,INV100000000017341,6966111057,YMT4618717,118281.33,20090925,0017
[8297],001,1000,2008,1000014376,001,INV100000000000231,2585891011,GPN1729300,270244617.86,20081001,0006
[8298],001,1000,2019,1000002801,001,INV100000000012070,2506157469,TLW0369383,45134396.45,20190923,0015
[8299],001,3000,2012,1000028701,001,INV100000000007875,5821770918,YSD3087280,23769.49,20120926,0004
[8300],001,1000,2012,1000005256,001,INV100000000000694,2203421661,JJM5054555,5329.97,20120926,0001
[8301],001,1000,2012,1000015504,001,INV100000000005613,3310150307,YSD3087280,167468.43,20121016,0024
[8302],001,1000,2008,1000010193,001,INV100000000001884,6376546501,ABL2462450,215174.48,20081010,0010
[8303],001,2000,2010,1000000256,001,INV100000000019665,3970366555,KBR7146665,330668070.08,20100927,0019
[8304],001,1000,2000,1000028415,001,INV100000000005969,4259272112,NVA0018948,4051156.23,20001012,0001
[8305],001,1000,2024,1000012301,001,INV100000000009358,3259415788,JVE9656627,26555.78,20241010,0009
[8306],001,2000,2018,1000004516,001,INV100000000008633,4734522323,ZYU5636450,92823.52,20181011,0025
[8307],001,1000,2021,1000038522,001,INV100000000001719,4596041525,UXJ6820071,80745.58,20210923,0018
[8308],001,3000,2012,1000051371,001,INV100000000006937,7551931494,XWZ9909813,121568.15,20120920,0023
[8309],001,3000,2012,1000049938,001,INV100000000004050,7202760008,XWZ9909813,68106.83,20121022,0023
[8310],001,3000,2012,1000009381,001,INV100000000001128,6317334899,XWZ9909813,165806.99,20121003,0023
[8311],001,3000,2012,1000017193,001,INV100000000005915,0671602988,XWZ9909813,64079.47,20121017,0023
[8312],001,2000,2016,1000030336,001,INV100000000009043,1677793174,XVO6675883,68259.63,20161101,0029
[8313],001,3000,2006,1000011599,001,INV100000000022797,1878739740,ZYU5636450,131403.01,20061016,0021
[8314],001,3000,2013,1000011769,001,INV100000000019962,3434963831,QNK4898931,20525768.84,20131005,0020
[8315],001,3000,2004,1000033664,001,INV100000000016012,2399813754,JYB8631854,20901.17,20041004,0023
[8316],001,1000,2000,1000012366,001,INV100000000009189,4862955962,CEI4303673,150011.17,20001001,0013
[8317],001,1000,2000,1000001292,001,INV100000000004201,4001351082,CEI4303673,296259.46,20000927,0013
[8318],001,3000,2002,1000007461,001,INV100000000014883,3149770658,TCO9263651,32024.64,20020927,0011
[8319],001,1000,2013,1000016034,001,INV100000000013806,7580783225,AVR1905370,274283.06,20131005,0014
[8320],001,1000,2013,1000015891,001,INV100000000023608,0225013414,AVR1905370,19677.39,20131002,0014
[8321],001,1000,2013,1000008275,001,INV100000000007445,3574474161,AVR1905370,108448.08,20131008,0014
[8322],001,1000,2013,1000000736,001,INV100000000001297,1675101163,AVR1905370,32105.18,20131018,0014
[8323],001,3000,2017,1000021679,002,INV100000000008448,1643254333,JJM5054555,371518.73,20170925,0029
[8324],001,3000,2021,1000002330,001,INV100000000003121,5924729858,EIJ1498063,177423.2,20211021,0015
[8325],001,3000,2023,1000005367,001,INV100000000021419,4380570892,HFX5107881,182385.12,20231003,0009
[8326],001,9000,2023,1000034574,001,INV100000000037141,7508337727,UNU1323836,39521.7,20231003,0004
[8327],001,4000,2000,1000000440,001,INV100000000015564,1146592626,YMT4618717,192322.16,20001008,0029
[8328],001,1000,2013,1000008946,002,INV100000000001302,7620136443,UKG9830524,147830.02,20131002,0030
[8329],001,1000,2013,1000006791,001,INV100000000003850,9198943306,UKG9830524,111242.59,20131022,0030
[8330],001,1000,2013,1000026724,001,INV100000000008461,8534836303,UKG9830524,294545.87,20131018,0030
[8331],001,1000,2013,1000040594,001,INV100000000001539,8574628947,UKG9830524,158925.98,20131004,0030
[8332],001,2000,2006,1000023015,001,INV100000000002242,8609217352,UNU1323836,48886.76,20060929,0028
[8333],001,1000,2000,1000000393,001,INV100000000003068,6704367984,BEY4435252,104024.03,20001006,0012
[8334],001,1000,2015,1000021370,001,INV100000000019613,2376538640,ZAL0239607,148523.79,20150928,0008
[8335],001,1000,2014,1000004355,001,INV100000000016559,7709190832,ZTM3306886,32109.61,20140922,0013
[8336],001,2000,2015,1000005294,001,INV100000000026555,3715504314,ZTM3306886,88447.46,20151018,0025
[8337],001,2000,2015,1000009761,001,INV100000000000060,6917532980,ZTM3306886,115682.21,20151003,0025
[8338],001,2000,2015,1000029312,001,INV100000000011341,9915476156,ZTM3306886,266057.75,20151012,0025
[8339],001,2000,2015,1000001415,001,INV100000000000017,1883183173,ZTM3306886,90879.28,20150928,0025
[8340],001,1000,2000,1000002283,001,INV100000000017167,2826080147,UNU1323836,147899.0,20001001,0021
[8341],001,2000,2000,1000009793,001,INV100000000019050,9723105576,MLW7256855,48119.48,20001005,0006
[8342],001,2000,2000,1000001545,001,INV100000000002574,8055615701,MLW7256855,87872.03,20001019,0006
[8343],001,1000,2012,1000008559,001,INV100000000008272,0948052905,EEN7276041,71244.53,20121015,0020
[8344],001,1000,2015,1000002265,001,INV100000000003374,0227245701,CZR7214715,268774.56,20151017,0028
[8345],001,2000,2013,1000025135,001,INV100000000030539,7639771372,GPN1729300,60659287.49,20131007,0010
[8346],001,1000,2009,1000001222,001,INV100000000001783,1220340070,CEI4303673,155509.94,20091006,0013
[8347],001,1000,2010,1000007382,001,INV100000000012245,7236548820,JJM5054555,119295.23,20101006,0001
[8348],001,1000,2013,1000004776,001,INV100000000034930,7310199434,EXV9923358,201058.49,20130926,0011
[8349],001,1000,2013,1000012246,001,INV100000000006378,7143301340,EXV9923358,173794.95,20131013,0011
[8350],001,1000,2013,1000006338,001,INV100000000003200,1628636355,EXV9923358,156553.8,20131008,0011
[8351],001,1000,2013,1000015030,001,INV100000000002146,2024026872,EXV9923358,286611.64,20130923,0011
[8352],001,1000,2015,1000007611,001,INV100000000003216,8366004966,JJM5054555,118000.11,20150924,0001
[8353],001,5000,2015,1000025173,001,INV100000000038705,1757330950,EVP4571878,233971.68,20151020,0023
[8354],001,5000,2015,1000012405,002,INV100000000011645,8678184126,EVP4571878,142184.3,20150929,0023
[8355],001,2000,2020,1000006072,001,INV100000000028144,6875728793,BEY4435252,182532.93,20200928,0006
[8356],001,2000,2007,1000000068,001,INV100000000050849,8109694528,ZTM3306886,143585.56,20071006,0025
[8357],001,1000,2002,1000008601,001,INV100000000035716,6676458929,EXV9923358,151519.62,20021003,0011
[8358],001,1000,2002,1000019809,001,INV100000000020270,2084850680,EXV9923358,411156.92,20021010,0011
[8359],001,1000,2002,1000013576,001,INV100000000018762,0040756129,EXV9923358,211885.95,20021003,0011
[8360],001,1000,2010,1000000352,001,INV100000000009813,1887037510,ZAL0239607,194311.14,20101021,0008
[8361],001,2000,2000,1000000652,002,INV100000000003918,0305887773,JYB8631854,93311.55,20000928,0018
[8362],001,2000,2000,1000013753,001,INV100000000002147,6006567120,JYB8631854,573252.6,20000928,0018
[8363],001,1000,2020,1000021209,001,INV100000000006251,9157924021,IUX2238877,318784.26,20201012,0010
[8364],001,4000,2015,1000001284,001,INV100000000036095,2138171195,BEY4435252,38943.39,20150926,0009
[8365],001,1000,2023,1000010382,001,INV100000000004704,7246781143,GXB1113780,202518.96,20230928,0019
[8366],001,1000,2005,1000006944,001,INV100000000001847,0185029780,XQI8289538,199018.46,20051024,0023
[8367],001,1000,2011,1000002542,001,INV100000000009244,2646721572,IUX2238877,412832.66,20110930,0010
[8368],001,3000,2003,1000013002,001,INV100000000006799,2110002861,MUT0417299,374502.4,20031017,0001
[8369],001,2000,2000,1000035433,001,INV100000000003159,2871726664,KBR7146665,248349292.4,20001023,0019
[8370],001,2000,2024,1000014939,001,INV100000000021661,1613552823,CZR7214715,261792.06,20241014,0001
[8371],001,1000,2005,1000002112,001,INV100000000018580,4498143745,UXJ6820071,102940.14,20050929,0018
[8372],001,6000,2002,1000022196,001,INV100000000025672,6339781712,EXV9923358,67921.75,20020929,0025
[8373],001,6000,2002,1000012075,002,INV100000000005344,4049489059,EXV9923358,77704.94,20020926,0025
[8374],001,6000,2002,1000000293,001,INV100000000008797,2520355680,EXV9923358,79169.01,20021016,0025
[8375],001,1000,2023,1000002007,002,INV100000000011316,2122427256,XVO6675883,193001.56,20231012,0026
[8376],001,1000,2023,1000002355,001,INV100000000010516,0970928872,XVO6675883,167254.06,20230930,0026
[8377],001,1000,2023,1000004036,001,INV100000000004876,0544232622,XVO6675883,85640.1,20231009,0026
[8378],001,1000,2023,1000002768,001,INV100000000009937,6849936955,XVO6675883,109664.68,20231010,0026
[8379],001,3000,2020,1000005511,001,INV100000000003678,6360970860,TLW0369383,21966352.19,20201009,0005
[8380],001,1000,2002,1000003009,001,INV100000000000276,3704776760,SVK9876542,152913.51,20021004,0029
[8381],001,1000,2021,1000014720,001,INV100000000012481,1414227858,TIH6044372,197922.98,20210927,0007
[8382],001,1000,2018,1000015061,002,INV100000000005781,2776138171,EEN7276041,215407.91,20181018,0020
[8383],001,1000,2009,1000007639,001,INV100000000010068,0141446987,SIZ6820794,117363.12,20091002,0004
[8384],001,1000,2021,1000006838,001,INV100000000002365,7281508472,NVA0018948,2430567.77,20210923,0001
[8385],001,3000,2020,1000005337,001,INV100000000011644,1579310308,CZR7214715,42546.44,20201005,0004
[8386],001,1000,2018,1000006640,002,INV100000000031075,3816199476,ZTM3306886,139187.12,20181030,0013
[8387],001,1000,2018,1000004070,001,INV100000000003054,2727853029,ZTM3306886,199207.31,20180929,0013
[8388],001,1000,2018,1000006651,001,INV100000000011063,0828544140,ZTM3306886,96663.62,20181010,0013
[8389],001,1000,2018,1000011214,001,INV100000000013790,8107313479,ZTM3306886,298585.97,20180928,0013
[8390],001,1000,2019,1000042295,001,INV100000000000425,7618986250,UNU1323836,330416.31,20191001,0021
[8391],001,5000,2015,1000027423,001,INV100000000006053,8377061233,ZTM3306886,55070.87,20151031,0021
[8392],001,1000,2000,1000000879,001,INV100000000000908,8534022455,GXB1113780,136839.49,20001009,0019
[8393],001,1000,2007,1000052973,001,INV100000000005807,6370043197,ETW4696582,1059310.35,20070925,0027
[8394],001,8000,2020,1000006821,001,INV100000000002480,5558384050,MLW7256855,386533.55,20201018,0006
[8395],001,3000,2008,1000021948,001,INV100000000025274,3520171503,XVO6675883,216071.8,20081016,0020
[8396],001,1000,2015,1000041614,001,INV100000000029125,0079308731,NVA0018948,2252833.57,20151025,0001
[8397],001,1000,2022,1000005865,001,INV100000000039183,5209896777,UKG9830524,222789.31,20221012,0030
[8398],001,3000,2004,1000016339,001,INV100000000024971,9837372900,GPN1729300,277926348.34,20040924,0010
[8399],001,2000,2007,1000030397,001,INV100000000006200,3757109844,UNU1323836,209434.35,20071009,0028
[8400],001,2000,2007,1000005768,001,INV100000000007850,2121894433,UNU1323836,243419.83,20071011,0028
[8401],001,2000,2007,1000031122,001,INV100000000009005,1075556976,UNU1323836,205670.38,20071015,0028
[8402],001,1000,2024,1000006835,001,INV100000000024875,6993211481,EVP4571878,87324.66,20241002,0017
[8403],001,3000,2009,1000013064,001,INV100000000004383,9575419884,ABL2462450,82698.23,20091018,0007
[8404],001,2000,2022,1000011851,001,INV100000000002199,9096279802,EXV9923358,409249.95,20221021,0019
[8405],001,2000,2022,1000000221,001,INV100000000022850,3601376097,EXV9923358,43170.28,20221013,0019
[8406],001,2000,2022,1000010425,001,INV100000000010592,3825089464,EXV9923358,343403.37,20221002,0019
