invoice_id,MANDT,BURKS,GJAHR,BELNR,WAERS,BLDAT
[7434],001,1000,2001,1000004268,USD,20010920
[7435],001,1000,2001,1000018925,USD,20010920
[7436],001,1000,2001,1000001935,USD,20010920
[7437],001,1000,2001,1000005163,USD,20010920
[7438],001,1000,2001,1000009967,USD,20010920
[7439],001,1000,2001,1000020219,USD,20010920
[7440],001,1000,2001,1000000481,USD,20010920
[7441],001,1000,2009,1000000463,USD,20090920
[7442],001,6000,2007,1000030575,USD,20070920
[7443],001,1000,2023,1000004613,USD,20230920
[7444],001,1000,2002,1000011924,EUR,20020920
[7445],001,1000,2020,1000008205,EUR,20200920
[7446],001,2000,2016,1000010407,USD,20160920
[7447],001,3000,2021,1000017559,EUR,20210920
[7448],001,4000,2013,1000017401,SEK,20130920
[7449],001,4000,2013,1000007540,SEK,20130920
[7450],001,4000,2013,1000001310,SEK,20130920
[7451],001,4000,2013,1000014284,SEK,20130920
[7452],001,1000,2024,1000004988,USD,20240920
[7453],001,1000,2024,1000004466,USD,20240920
[7454],001,1000,2014,1000012562,USD,20140920
[7455],001,4000,2017,1000001309,USD,20170920
[7456],001,2000,2008,1000017350,EUR,20080920
[7457],001,1000,2021,1000027657,SEK,20210920
[7458],001,1000,2002,1000011080,USD,20020920
[7459],001,1000,2005,1000011794,USD,20050920
[7460],001,1000,2002,1000013624,USD,20020920
[7461],001,1000,2023,1000009862,AUD,20230920
[7462],001,1000,2005,1000000722,KRW,20050920
[7463],001,1000,2021,1000002537,EUR,20210920
[7464],001,2000,2016,1000024238,USD,20160920
[7465],001,2000,2016,1000016651,USD,20160920
[7466],001,2000,2016,1000024073,USD,20160920
[7467],001,2000,2016,1000005736,USD,20160920
[7468],001,1000,2003,1000000750,USD,20030920
[7469],001,2000,2000,1000003989,USD,20000920
[7470],001,1000,2018,1000007725,USD,20180920
[7471],001,3000,2017,1000026610,USD,20170920
[7472],001,1000,2001,1000008810,USD,20010920
[7473],001,1000,2007,1000008350,USD,20070920
[7474],001,2000,2010,1000041581,KRW,20100920
[7475],001,1000,2009,1000011203,USD,20090920
[7476],001,1000,2011,1000021520,EUR,20110920
[7477],001,2000,2005,1000016647,USD,20050920
[7478],001,1000,2015,1000018959,SEK,20150920
[7479],001,1000,2012,1000008849,USD,20120920
[7480],001,2000,2012,1000004950,NZD,20120920
[7481],001,2000,2012,1000002052,NZD,20120920
[7482],001,2000,2012,1000029797,NZD,20120920
[7483],001,2000,2012,1000018315,NZD,20120920
[7484],001,1000,2024,1000001457,EUR,20240920
[7485],001,1000,2018,1000005033,USD,20180920
[7486],001,2000,2007,1000007301,USD,20070920
[7487],001,2000,2007,1000002206,USD,20070920
[7488],001,2000,2002,1000004630,USD,20020920
[7489],001,1000,2009,1000014387,USD,20090920
[7490],001,1000,2024,1000016628,USD,20240920
[7491],001,1000,2012,1000006465,USD,20120920
[7492],001,1000,2007,1000004413,EUR,20070920
[7493],001,1000,2011,1000010111,SEK,20110920
[7494],001,1000,2011,1000003449,SEK,20110920
[7495],001,1000,2011,1000004100,SEK,20110920
[7496],001,1000,2011,1000004659,SEK,20110920
[7497],001,1000,2011,1000024816,SEK,20110920
[7498],001,1000,2011,1000014181,SEK,20110920
[7499],001,1000,2011,1000012728,SEK,20110920
[7500],001,3000,2018,1000016987,USD,20180920
[7501],001,2000,2013,1000019412,USD,20130920
[7502],001,2000,2022,1000014518,USD,20220920
[7503],001,2000,2013,1000026203,EUR,20130920
[7504],001,2000,2013,1000027387,EUR,20130920
[7505],001,2000,2013,1000007375,EUR,20130920
[7506],001,1000,2008,1000000093,USD,20080920
[7507],001,2000,2021,1000007851,USD,20210920
[7508],001,1000,2002,1000001182,EUR,20020920
[7509],001,4000,2004,1000006846,CHF,20040920
[7510],001,1000,2004,1000023657,EUR,20040920
[7511],001,1000,2005,1000008971,EUR,20050920
[7512],001,1000,2018,1000012181,USD,20180920
[7513],001,1000,2013,1000011332,USD,20130920
[7514],001,3000,2001,1000016499,USD,20010920
[7515],001,3000,2020,1000008262,USD,20200920
[7516],001,3000,2020,1000003027,USD,20200920
[7517],001,3000,2020,1000021032,USD,20200920
[7518],001,3000,2020,1000020419,USD,20200920
[7519],001,3000,2020,1000018205,USD,20200920
[7520],001,3000,2020,1000010824,USD,20200920
[7521],001,3000,2006,1000002532,USD,20060920
[7522],001,2000,2002,1000003472,EUR,20020920
[7523],001,2000,2002,1000028846,EUR,20020920
[7524],001,2000,2002,1000000768,EUR,20020920
[7525],001,2000,2000,1000010229,EUR,20000920
[7526],001,8000,2022,1000002871,EUR,20220920
[7527],001,1000,2021,1000009973,USD,20210920
[7528],001,1000,2009,1000034161,USD,20090920
[7529],001,4000,2024,1000034096,NZD,20240920
[7530],001,4000,2024,1000015902,NZD,20240920
[7531],001,8000,2014,1000008029,JPY,20140920
[7532],001,8000,2014,1000026272,JPY,20140920
[7533],001,4000,2002,1000005477,JPY,20020920
[7534],001,2000,2011,1000009262,USD,20110920
[7535],001,1000,2001,1000007570,USD,20010920
[7536],001,2000,2006,1000017851,EUR,20060920
[7537],001,1000,2002,1000023890,EUR,20020920
[7538],001,2000,2022,1000030508,USD,20220920
[7539],001,2000,2022,1000003494,USD,20220920
[7540],001,2000,2022,1000012407,USD,20220920
[7541],001,2000,2022,1000000867,USD,20220920
[7542],001,2000,2022,1000044788,USD,20220920
[7543],001,1000,2016,1000023170,KRW,20160920
[7544],001,2000,2017,1000017143,SEK,20170920
[7545],001,1000,2010,1000008543,USD,20100920
[7546],001,1000,2023,1000018940,USD,20230920
[7547],001,1000,2023,1000006543,USD,20230920
[7548],001,1000,2023,1000001065,USD,20230920
[7549],001,1000,2024,1000008314,EUR,20240920
[7550],001,3000,2018,1000025935,USD,20180920
[7551],001,1000,2007,1000000470,USD,20070920
[7552],001,2000,2011,1000004974,USD,20110920
[7553],001,4000,2006,1000001025,USD,20060920
[7554],001,5000,2017,1000005589,USD,20170920
[7555],001,3000,2012,1000008487,USD,20120920
[7556],001,2000,2002,1000005014,USD,20020920
[7557],001,2000,2002,1000007715,USD,20020920
[7558],001,2000,2002,1000011804,USD,20020920
[7559],001,2000,2002,1000010618,USD,20020920
[7560],001,2000,2019,1000006141,NOK,20190920
[7561],001,1000,2019,1000006276,USD,20190920
[7562],001,2000,2021,1000013914,USD,20210920
[7563],001,3000,2024,1000011406,JPY,20240920
[7564],001,1000,2017,1000011670,USD,20170920
[7565],001,4000,2022,1000021965,USD,20220920
[7566],001,1000,2021,1000000079,USD,20210920
[7567],001,2000,2010,1000011881,USD,20100920
[7568],001,3000,2022,1000013650,USD,20220920
[7569],001,3000,2022,1000002877,USD,20220920
[7570],001,3000,2022,1000000660,USD,20220920
[7571],001,3000,2022,1000010655,USD,20220920
[7572],001,4000,2011,1000004308,USD,20110920
[7573],001,3000,2001,1000022559,USD,20010920
[7574],001,1000,2007,1000003088,USD,20070920
[7575],001,1000,2011,1000013596,USD,20110920
[7576],001,1000,2011,1000024702,USD,20110920
[7577],001,1000,2011,1000009170,USD,20110920
[7578],001,1000,2011,1000000594,USD,20110920
[7579],001,1000,2011,1000009229,USD,20110920
[7580],001,2000,2023,1000029469,USD,20230920
[7581],001,2000,2017,1000003201,EUR,20170920
[7582],001,1000,2003,1000009151,EUR,20030920
[7583],001,1000,2001,1000000718,USD,20010920
[7584],001,1000,2006,1000004265,JPY,20060920
[7585],001,4000,2001,1000021924,USD,20010920
[7586],001,2000,2019,1000004603,USD,20190920
[7587],001,2000,2014,1000004032,EUR,20140920
[7588],001,1000,2017,1000003862,EUR,20170920
[7589],001,1000,2020,1000007220,EUR,20200920
[7590],001,1000,2023,1000019746,USD,20230920
[7591],001,1000,2023,1000041784,USD,20230920
[7592],001,1000,2007,1000007649,USD,20070920
[7593],001,1000,2007,1000013416,USD,20070920
[7594],001,1000,2007,1000011799,USD,20070920
[7595],001,1000,2007,1000007808,USD,20070920
[7596],001,1000,2007,1000005207,USD,20070920
[7597],001,1000,2007,1000029798,USD,20070920
[7598],001,1000,2015,1000033790,KRW,20150920
[7599],001,2000,2002,1000010140,KRW,20020920
[7600],001,1000,2009,1000001371,USD,20090920
[7601],001,1000,2009,1000000822,USD,20090920
[7602],001,1000,2009,1000041347,USD,20090920
[7603],001,1000,2011,1000001912,USD,20110920
[7604],001,1000,2014,1000023468,EUR,20140920
[7605],001,1000,2004,1000007863,SEK,20040920
[7606],001,1000,2004,1000026301,SEK,20040920
[7607],001,1000,2004,1000001125,SEK,20040920
[7608],001,1000,2022,1000003656,USD,20220920
[7609],001,2000,2015,1000014018,JPY,20150920
[7610],001,2000,2015,1000021726,JPY,20150920
[7611],001,2000,2015,1000000911,JPY,20150920
[7612],001,2000,2015,1000009395,JPY,20150920
[7613],001,2000,2022,1000005080,USD,20220920
[7614],001,1000,2009,1000006769,KRW,20090920
[7615],001,4000,2004,1000002175,EUR,20040920
[7616],001,3000,2004,1000002981,NOK,20040920
[7617],001,2000,2001,1000005879,USD,20010920
[7618],001,1000,2007,1000004922,CHF,20070920
[7619],001,1000,2005,1000024669,USD,20050920
[7620],001,1000,2005,1000001459,USD,20050920
[7621],001,1000,2005,1000006506,USD,20050920
[7622],001,3000,2012,1000014100,EUR,20120920
[7623],001,1000,2001,1000012574,USD,20010920
[7624],001,1000,2001,1000012425,USD,20010920
[7625],001,1000,2001,1000003760,USD,20010920
[7626],001,1000,2001,1000022698,USD,20010920
[7627],001,1000,2010,1000042525,USD,20100920
[7628],001,6000,2015,1000001974,USD,20150920
[7629],001,6000,2015,1000022381,USD,20150920
[7630],001,6000,2015,1000014652,USD,20150920
[7631],001,6000,2015,1000017006,USD,20150920
[7632],001,6000,2015,1000008352,USD,20150920
[7633],001,6000,2015,1000006421,USD,20150920
[7634],001,2000,2022,1000008796,SEK,20220920
[7635],001,2000,2022,1000029384,USD,20220920
[7636],001,2000,2022,1000011481,USD,20220920
[7637],001,2000,2022,1000042437,USD,20220920
[7638],001,3000,2000,1000017487,USD,20000920
[7639],001,2000,2011,1000003446,USD,20110920
[7640],001,5000,2009,1000003936,USD,20090920
[7641],001,2000,2004,1000002262,EUR,20040920
[7642],001,1000,2022,1000001172,JPY,20220920
[7643],001,1000,2017,1000002738,USD,20170920
[7644],001,1000,2017,1000003107,USD,20170920
[7645],001,1000,2017,1000001906,USD,20170920
[7646],001,3000,2008,1000014493,JPY,20080920
[7647],001,1000,2008,1000010843,USD,20080920
[7648],001,1000,2024,1000003711,EUR,20240920
[7649],001,3000,2002,1000015776,USD,20020920
[7650],001,5000,2017,1000021937,USD,20170920
[7651],001,5000,2017,1000022538,USD,20170920
[7652],001,5000,2017,1000011298,USD,20170920
[7653],001,1000,2006,1000027889,EUR,20060920
[7654],001,1000,2006,1000002691,EUR,20060920
[7655],001,1000,2006,1000024932,EUR,20060920
[7656],001,1000,2006,1000000349,EUR,20060920
[7657],001,3000,2022,1000024489,USD,20220920
[7658],001,1000,2003,1000006536,NZD,20030920
[7659],001,5000,2004,1000011570,EUR,20040920
[7660],001,1000,2019,1000019577,USD,20190920
[7661],001,1000,2019,1000008916,USD,20190920
[7662],001,1000,2019,1000006528,USD,20190920
[7663],001,1000,2019,1000022119,USD,20190920
[7664],001,1000,2019,1000017727,USD,20190920
[7665],001,1000,2019,1000001701,USD,20190920
[7666],001,2000,2002,1000005742,USD,20020920
[7667],001,4000,2012,1000016498,USD,20120920
[7668],001,1000,2006,1000005012,KRW,20060920
[7669],001,1000,2015,1000004117,KRW,20150920
[7670],001,1000,2018,1000006345,NOK,20180920
[7671],001,1000,2021,1000018214,USD,20210920
[7672],001,1000,2024,1000020803,JPY,20240920
[7673],001,1000,2010,1000018309,JPY,20100920
[7674],001,1000,2010,1000006579,JPY,20100920
[7675],001,1000,2010,1000005925,JPY,20100920
[7676],001,1000,2021,1000028762,AUD,20210920
[7677],001,1000,2021,1000020745,AUD,20210920
[7678],001,1000,2021,1000049480,AUD,20210920
[7679],001,1000,2021,1000002731,AUD,20210920
[7680],001,2000,2023,1000007898,USD,20230920
[7681],001,2000,2023,1000000424,USD,20230920
[7682],001,2000,2023,1000012176,USD,20230920
[7683],001,1000,2001,1000011817,USD,20010920
[7684],001,2000,2016,1000013725,EUR,20160920
[7685],001,1000,2018,1000005634,USD,20180920
[7686],001,1000,2018,1000014302,USD,20180920
[7687],001,1000,2024,1000007487,USD,20240920
[7688],001,2000,2017,1000018409,USD,20170920
[7689],001,3000,2024,1000001583,USD,20240920
[7690],001,3000,2024,1000003647,USD,20240920
[7691],001,3000,2024,1000042316,USD,20240920
[7692],001,3000,2024,1000001804,USD,20240920
[7693],001,3000,2024,1000031751,USD,20240920
[7694],001,3000,2024,1000021647,USD,20240920
[7695],001,1000,2010,1000001416,EUR,20100920
[7696],001,1000,2010,1000019663,EUR,20100920
[7697],001,1000,2010,1000012869,EUR,20100920
[7698],001,1000,2024,1000007061,USD,20240920
[7699],001,1000,2024,1000005690,USD,20240920
[7700],001,1000,2024,1000005114,USD,20240920
[7701],001,1000,2024,1000003078,USD,20240920
[7702],001,1000,2013,1000011254,EUR,20130920
[7703],001,5000,2009,1000030423,EUR,20090920
[7704],001,2000,2015,1000005697,USD,20150920
[7705],001,1000,2012,1000008369,USD,20120920
[7706],001,1000,2023,1000019265,EUR,20230920
[7707],001,2000,2012,1000006241,USD,20120920
[7708],001,1000,2022,1000003800,USD,20220920
[7709],001,1000,2022,1000031881,USD,20220920
[7710],001,1000,2022,1000013336,USD,20220920
[7711],001,1000,2015,1000014929,USD,20150920
[7712],001,1000,2019,1000018852,JPY,20190920
[7713],001,1000,2020,1000007905,USD,20200920
[7714],001,1000,2020,1000011026,EUR,20200920
[7715],001,1000,2000,1000002147,USD,20000920
[7716],001,1000,2013,1000001131,JPY,20130920
[7717],001,1000,2013,1000030101,JPY,20130920
[7718],001,1000,2013,1000010510,JPY,20130920
[7719],001,1000,2013,1000009652,JPY,20130920
[7720],001,1000,2019,1000053254,USD,20190920
[7721],001,4000,2014,1000009069,AUD,20140920
[7722],001,5000,2005,1000003166,USD,20050920
[7723],001,5000,2005,1000096608,USD,20050920
[7724],001,5000,2005,1000002292,USD,20050920
[7725],001,5000,2005,1000024779,USD,20050920
[7726],001,5000,2005,1000003359,USD,20050920
[7727],001,2000,2007,1000001882,KRW,20070920
[7728],001,2000,2020,1000014899,USD,20200920
[7729],001,2000,2024,1000007159,USD,20240920
[7730],001,1000,2019,1000004155,EUR,20190920
[7731],001,1000,2000,1000032199,EUR,20000920
[7732],001,1000,2000,1000024108,EUR,20000920
[7733],001,1000,2000,1000000436,EUR,20000920
[7734],001,1000,2000,1000003389,EUR,20000920
[7735],001,1000,2000,1000000285,EUR,20000920
[7736],001,1000,2000,1000001206,EUR,20000920
[7737],001,1000,2000,1000016398,USD,20000920
[7738],001,1000,2008,1000016879,USD,20080920
[7739],001,1000,2014,1000025224,USD,20140920
[7740],001,1000,2014,1000000723,USD,20140920
[7741],001,1000,2014,1000004137,USD,20140920
[7742],001,1000,2005,1000010017,EUR,20050920
[7743],001,1000,2007,1000028276,EUR,20070920
[7744],001,4000,2010,1000012871,JPY,20100920
[7745],001,2000,2001,1000027373,USD,20010920
[7746],001,1000,2016,1000045721,EUR,20160920
[7747],001,1000,2018,1000001079,EUR,20180920
[7748],001,2000,2011,1000008729,EUR,20110920
[7749],001,3000,2015,1000006316,USD,20150920
[7750],001,1000,2015,1000024323,EUR,20150920
[7751],001,1000,2011,1000007153,USD,20110920
[7752],001,1000,2011,1000012011,USD,20110920
[7753],001,1000,2011,1000004618,USD,20110920
[7754],001,1000,2016,1000000664,USD,20160920
[7755],001,1000,2012,1000011243,USD,20120920
[7756],001,2000,2023,1000000265,NZD,20230920
[7757],001,1000,2007,1000019848,EUR,20070920
[7758],001,3000,2017,1000004181,EUR,20170920
[7759],001,5000,2012,1000005230,KRW,20120920
[7760],001,2000,2011,1000000211,USD,20110920
[7761],001,1000,2012,1000010358,USD,20120920
[7762],001,1000,2012,1000020810,EUR,20120920
[7763],001,1000,2020,1000013930,EUR,20200920
[7764],001,5000,2015,1000009627,USD,20150920
[7765],001,2000,2010,1000000786,EUR,20100920
[7766],001,5000,2019,1000007296,SEK,20190920
[7767],001,5000,2019,1000027346,SEK,20190920
[7768],001,3000,2003,1000005593,EUR,20030920
[7769],001,5000,2023,1000013468,JPY,20230920
[7770],001,2000,2008,1000024341,USD,20080920
[7771],001,1000,2004,1000001937,EUR,20040920
[7772],001,1000,2004,1000002082,EUR,20040920
[7773],001,1000,2004,1000022957,EUR,20040920
[7774],001,1000,2004,1000017428,EUR,20040920
[7775],001,1000,2004,1000006884,EUR,20040920
[7776],001,1000,2000,1000002136,EUR,20000920
[7777],001,1000,2014,1000014348,EUR,20140920
[7778],001,1000,2014,1000010865,EUR,20140920
[7779],001,1000,2014,1000028111,EUR,20140920
[7780],001,1000,2013,1000010331,USD,20130920
[7781],001,5000,2010,1000013536,USD,20100920
[7782],001,1000,2016,1000002428,USD,20160920
[7783],001,1000,2016,1000011640,USD,20160920
[7784],001,1000,2016,1000022587,USD,20160920
[7785],001,1000,2016,1000011369,USD,20160920
[7786],001,1000,2016,1000009118,USD,20160920
[7787],001,4000,2010,1000002070,USD,20100920
[7788],001,7000,2019,1000004845,EUR,20190920
[7789],001,2000,2013,1000016826,USD,20130920
[7790],001,4000,2019,1000017941,KRW,20190920
[7791],001,2000,2009,1000007151,EUR,20090920
[7792],001,2000,2009,1000003333,EUR,20090920
[7793],001,2000,2009,1000030523,EUR,20090920
[7794],001,2000,2002,1000007902,USD,20020920
[7795],001,1000,2018,1000001326,JPY,20180920
[7796],001,1000,2018,1000009582,JPY,20180920
[7797],001,1000,2018,1000007056,JPY,20180920
[7798],001,1000,2018,1000021740,JPY,20180920
[7799],001,1000,2018,1000030907,JPY,20180920
[7800],001,1000,2018,1000000333,JPY,20180920
[7801],001,1000,2000,1000036340,USD,20000920
[7802],001,1000,2017,1000004605,EUR,20170920
[7803],001,1000,2000,1000004059,USD,20000920
[7804],001,2000,2003,1000000447,EUR,20030920
[7805],001,4000,2000,1000013791,USD,20000920
[7806],001,6000,2017,1000005028,EUR,20170920
[7807],001,3000,2010,1000003430,USD,20100920
[7808],001,1000,2023,1000049333,USD,20230920
[7809],001,1000,2023,1000043056,USD,20230920
[7810],001,1000,2023,1000027126,USD,20230920
[7811],001,1000,2021,1000004625,EUR,20210920
[7812],001,2000,2024,1000006951,JPY,20240920
[7813],001,2000,2009,1000013946,USD,20090920
[7814],001,2000,2023,1000004581,EUR,20230920
[7815],001,3000,2020,1000013524,AUD,20200920
[7816],001,2000,2015,1000001255,USD,20150920
[7817],001,1000,2007,1000034674,NOK,20070920
[7818],001,4000,2018,1000004851,EUR,20180920
[7819],001,1000,2004,1000017827,USD,20040920
[7820],001,1000,2021,1000026056,USD,20210920
[7821],001,3000,2002,1000006014,JPY,20020920
[7822],001,1000,2022,1000007114,USD,20220920
[7823],001,4000,2021,1000010281,USD,20210920
[7824],001,1000,2019,1000007078,USD,20190920
[7825],001,1000,2018,1000002549,NOK,20180920
[7826],001,1000,2012,1000003786,USD,20120920
[7827],001,1000,2012,1000019061,USD,20120920
[7828],001,1000,2012,1000017339,USD,20120920
[7829],001,1000,2012,1000007558,USD,20120920
[7830],001,1000,2012,1000022483,USD,20120920
[7831],001,2000,2007,1000025405,EUR,20070920
[7832],001,2000,2004,1000002702,EUR,20040920
[7833],001,2000,2004,1000012573,EUR,20040920
[7834],001,2000,2004,1000022917,EUR,20040920
[7835],001,2000,2004,1000001731,EUR,20040920
[7836],001,3000,2013,1000022693,USD,20130920
[7837],001,1000,2002,1000004513,USD,20020920
[7838],001,3000,2018,1000006959,JPY,20180920
[7839],001,3000,2018,1000003781,JPY,20180920
[7840],001,3000,2018,1000001768,JPY,20180920
[7841],001,2000,2011,1000000978,USD,20110920
[7842],001,5000,2021,1000002378,EUR,20210920
[7843],001,3000,2013,1000003925,EUR,20130920
[7844],001,3000,2013,1000028416,EUR,20130920
[7845],001,3000,2013,1000006952,EUR,20130920
[7846],001,3000,2013,1000008413,EUR,20130920
[7847],001,3000,2013,1000007139,EUR,20130920
[7848],001,3000,2013,1000002154,EUR,20130920
[7849],001,3000,2013,1000005916,EUR,20130920
[7850],001,1000,2006,1000021935,JPY,20060920
[7851],001,1000,2019,1000019924,USD,20190920
[7852],001,2000,2009,1000016555,NZD,20090920
[7853],001,1000,2002,1000023590,USD,20020920
[7854],001,2000,2008,1000007424,EUR,20080920
[7855],001,5000,2019,1000001553,USD,20190920
[7856],001,4000,2009,1000008764,EUR,20090920
[7857],001,2000,2010,1000022958,EUR,20100920
[7858],001,3000,2003,1000017476,EUR,20030920
[7859],001,2000,2014,1000006114,EUR,20140920
[7860],001,1000,2016,1000008746,USD,20160920
[7861],001,1000,2003,1000026266,EUR,20030920
[7862],001,3000,2020,1000002386,EUR,20200920
[7863],001,3000,2020,1000012909,EUR,20200920
[7864],001,3000,2024,1000001746,EUR,20240920
[7865],001,1000,2012,1000003576,USD,20120920
[7866],001,1000,2012,1000004432,USD,20120920
[7867],001,1000,2012,1000004179,USD,20120920
[7868],001,3000,2001,1000024293,EUR,20010920
[7869],001,1000,2015,1000019282,USD,20150920
[7870],001,1000,2015,1000023333,USD,20150920
[7871],001,1000,2015,1000015329,USD,20150920
[7872],001,1000,2015,1000040332,USD,20150920
[7873],001,1000,2024,1000011552,USD,20240920
[7874],001,1000,2002,1000006837,EUR,20020920
[7875],001,2000,2007,1000008479,EUR,20070920
[7876],001,3000,2024,1000037419,EUR,20240920
[7877],001,1000,2007,1000004123,USD,20070920
[7878],001,1000,2007,1000025665,USD,20070920
[7879],001,1000,2007,1000007103,USD,20070920
[7880],001,1000,2007,1000003883,USD,20070920
[7881],001,1000,2000,1000017947,USD,20000920
[7882],001,1000,2012,1000007255,EUR,20120920
[7883],001,8000,2015,1000017336,EUR,20150920
[7884],001,1000,2000,1000004089,EUR,20000920
[7885],001,1000,2000,1000010535,EUR,20000920
[7886],001,1000,2000,1000003035,EUR,20000920
[7887],001,1000,2000,1000003851,EUR,20000920
[7888],001,2000,2009,1000002660,EUR,20090920
[7889],001,4000,2020,1000001997,USD,20200920
[7890],001,3000,2024,1000019532,EUR,20240920
[7891],001,2000,2021,1000000372,EUR,20210920
[7892],001,2000,2024,1000011981,AUD,20240920
[7893],001,2000,2001,1000015330,USD,20010920
[7894],001,1000,2021,1000006717,EUR,20210920
[7895],001,1000,2000,1000000188,EUR,20000920
[7896],001,1000,2005,1000016324,USD,20050920
[7897],001,3000,2018,1000025262,EUR,20180920
[7898],001,3000,2018,1000015989,EUR,20180920
[7899],001,3000,2018,1000002875,EUR,20180920
[7900],001,3000,2018,1000020952,EUR,20180920
[7901],001,3000,2024,1000009805,CHF,20240920
[7902],001,3000,2024,1000001669,CHF,20240920
[7903],001,3000,2024,1000008538,CHF,20240920
[7904],001,3000,2024,1000005933,CHF,20240920
[7905],001,1000,2015,1000004626,JPY,20150920
[7906],001,1000,2015,1000006508,JPY,20150920
[7907],001,1000,2015,1000008932,JPY,20150920
[7908],001,1000,2015,1000024892,JPY,20150920
[7909],001,1000,2015,1000006818,JPY,20150920
[7910],001,5000,2004,1000017100,USD,20040920
[7911],001,1000,2024,1000024004,EUR,20240920
[7912],001,3000,2006,1000005597,EUR,20060920
[7913],001,3000,2006,1000002160,EUR,20060920
[7914],001,3000,2006,1000017014,EUR,20060920
[7915],001,1000,2017,1000010525,AUD,20170920
[7916],001,1000,2017,1000000501,AUD,20170920
[7917],001,1000,2017,1000006913,AUD,20170920
[7918],001,1000,2017,1000008186,AUD,20170920
[7919],001,1000,2017,1000006140,AUD,20170920
[7920],001,1000,2017,1000013368,AUD,20170920
[7921],001,1000,2021,1000001273,USD,20210920
[7922],001,2000,2009,1000006453,EUR,20090920
[7923],001,1000,2022,1000032352,KRW,20220920
[7924],001,1000,2020,1000034072,USD,20200920
[7925],001,1000,2020,1000015480,USD,20200920
[7926],001,1000,2020,1000004187,USD,20200920
[7927],001,4000,2001,1000007968,EUR,20010920
[7928],001,1000,2011,1000013004,USD,20110920
[7929],001,1000,2011,1000018106,USD,20110920
[7930],001,1000,2011,1000015032,USD,20110920
[7931],001,1000,2011,1000016312,USD,20110920
[7932],001,1000,2021,1000005999,USD,20210920
[7933],001,4000,2020,1000026650,EUR,20200920
[7934],001,1000,2024,1000024426,USD,20240920
[7935],001,2000,2021,1000029760,SEK,20210920
[7936],001,1000,2016,1000014852,EUR,20160920
[7937],001,1000,2022,1000007616,JPY,20220920
[7938],001,2000,2007,1000007132,USD,20070920
[7939],001,4000,2019,1000024947,USD,20190920
[7940],001,4000,2019,1000005620,USD,20190920
[7941],001,4000,2019,1000012853,USD,20190920
[7942],001,2000,2014,1000002027,NOK,20140920
[7943],001,1000,2001,1000011755,EUR,20010920
[7944],001,1000,2008,1000016913,USD,20080920
[7945],001,2000,2005,1000014750,USD,20050920
[7946],001,1000,2015,1000014138,USD,20150920
[7947],001,1000,2014,1000034416,USD,20140920
[7948],001,2000,2016,1000003195,EUR,20160920
[7949],001,1000,2005,1000001557,USD,20050920
[7950],001,1000,2003,1000005484,EUR,20030920
[7951],001,5000,2002,1000016883,CHF,20020920
[7952],001,5000,2002,1000016141,CHF,20020920
[7953],001,5000,2002,1000007816,CHF,20020920
[7954],001,5000,2002,1000033821,CHF,20020920
[7955],001,5000,2002,1000004770,CHF,20020920
[7956],001,2000,2008,1000023673,USD,20080920
[7957],001,2000,2014,1000010592,USD,20140920
[7958],001,4000,2022,1000003558,EUR,20220920
[7959],001,1000,2005,1000008830,USD,20050920
[7960],001,2000,2021,1000013212,USD,20210920
[7961],001,1000,2023,1000017954,USD,20230920
[7962],001,1000,2018,1000014316,USD,20180920
[7963],001,3000,2013,1000015532,USD,20130920
[7964],001,3000,2013,1000081724,USD,20130920
[7965],001,3000,2013,1000012467,USD,20130920
[7966],001,3000,2013,1000010850,USD,20130920
[7967],001,3000,2013,1000004951,USD,20130920
[7968],001,1000,2013,1000032635,USD,20130920
[7969],001,1000,2015,1000022768,USD,20150920
[7970],001,2000,2023,1000013053,USD,20230920
[7971],001,2000,2023,1000006006,USD,20230920
[7972],001,2000,2023,1000002720,USD,20230920
[7973],001,2000,2023,1000020042,USD,20230920
[7974],001,3000,2019,1000003140,EUR,20190920
[7975],001,1000,2005,1000012539,USD,20050920
[7976],001,2000,2022,1000008164,USD,20220920
[7977],001,3000,2014,1000005269,EUR,20140920
[7978],001,3000,2014,1000032016,EUR,20140920
[7979],001,3000,2014,1000003957,EUR,20140920
[7980],001,3000,2014,1000004534,EUR,20140920
[7981],001,3000,2014,1000004074,EUR,20140920
[7982],001,3000,2014,1000002522,EUR,20140920
[7983],001,3000,2014,1000018746,EUR,20140920
[7984],001,1000,2022,1000009161,USD,20220920
[7985],001,5000,2007,1000016392,USD,20070920
[7986],001,4000,2015,1000001085,KRW,20150920
[7987],001,1000,2001,1000004810,USD,20010920
[7988],001,2000,2011,1000007298,EUR,20110920
[7989],001,3000,2002,1000014267,USD,20020920
[7990],001,1000,2002,1000012348,USD,20020920
[7991],001,1000,2013,1000010876,EUR,20130920
[7992],001,3000,2019,1000015785,USD,20190920
[7993],001,1000,2009,1000018713,USD,20090920
[7994],001,1000,2018,1000003473,AUD,20180920
[7995],001,1000,2018,1000025391,AUD,20180920
[7996],001,1000,2018,1000002516,AUD,20180920
[7997],001,1000,2018,1000003739,AUD,20180920
[7998],001,3000,2011,1000000259,USD,20110920
[7999],001,1000,2011,1000013148,USD,20110920
[8000],001,1000,2020,1000003036,NOK,20200920
[8001],001,1000,2006,1000040731,AUD,20060920
[8002],001,1000,2012,1000018301,USD,20120920
[8003],001,1000,2017,1000004022,USD,20170920
