invoice_id,MANDT,BURKS,GJAHR,BELNR,BZUEI,ZUONR,VBELN,KUNNR,NAME1,WAERS,WRBTR,BLDAT,ZFBDT
5494,001,1000,2002,1000008512,001,INV100000000003984,8246566021,YSD3087280,Ramirez & Hijos Servicios,USD,112647.41,20020920,20021020
5495,001,3000,2012,1000005845,001,INV100000000005411,3787913000,DDD0641353,Zhang & Co. Limited,USD,130532.39,20120920,20120921
5496,001,3000,2012,1000003282,001,INV100000000000983,2816120149,DDD0641353,Zhang & Co. Limited,USD,294364.87,20120920,20121005
5497,001,3000,2012,1000005045,001,INV100000000006214,3297480760,DDD0641353,Zhang & Co. Limited,USD,223379.73,20120920,20120928
5498,001,3000,2012,1000003337,001,INV100000000007388,0560841831,DDD0641353,Zhang & Co. Limited,USD,207532.34,20120920,20121029
5499,001,3000,2012,1000013265,001,INV100000000019192,4086991279,DDD0641353,Zhang & Co. Limited,USD,114326.96,20120920,20121011
5500,001,1000,2019,1000000698,001,INV100000000014180,6984022103,MLW7256855,Santos & Filho Lda.,AUD,262011.24,20190920,20190922
5501,001,2000,2019,1000001408,001,INV100000000026225,1854266825,XWZ9909813,Crimson Event Management,USD,269758.92,20190920,20191017
5502,001,1000,2015,1000011945,001,INV100000000045234,3074407930,ZYU5636450,Nakamura & Co. 株式会社,EUR,26197.71,20150920,20151002
5503,001,1000,2015,1000010437,001,INV100000000003752,1118637953,ZYU5636450,Nakamura & Co. 株式会社,EUR,230189.03,20150920,20151007
5504,001,1000,2015,1000004314,001,INV100000000024113,6744100986,ZYU5636450,Nakamura & Co. 株式会社,EUR,102209.23,20150920,20151018
5505,001,1000,2008,1000011249,001,INV100000000023429,1644768782,EVP4571878,Renault & Fils SARL,EUR,228611.72,20080920,20081001
5506,001,1000,2008,1000001453,001,INV100000000008799,6869182545,EVP4571878,Renault & Fils SARL,EUR,55769.19,20080920,20081003
5507,001,1000,2008,1000027240,001,INV100000000005637,8731030865,EVP4571878,Renault & Fils SARL,EUR,72445.43,20080920,20081005
5508,001,1000,2001,1000011862,002,INV100000000006056,8021521718,ZAL0239607,Aurora Digital Labs,USD,80906.49,20010920,20010921
5509,001,2000,2024,1000005967,001,INV100000000008149,2488198390,DDD0641353,Zhang & Co. Limited,USD,290379.41,20240920,20241004
5510,001,2000,2000,1000029105,001,INV100000000040590,5014302542,TAE8255972,Lumen Power Technologies,EUR,126417.22,20000920,20001012
5511,001,2000,2000,1000001807,001,INV100000000001074,2945957275,TAE8255972,Lumen Power Technologies,EUR,144823.73,20000920,20000925
5512,001,2000,2000,1000001876,001,INV100000000008572,3581691896,TAE8255972,Lumen Power Technologies,EUR,245898.88,20000920,20001023
5513,001,2000,2000,1000004456,001,INV100000000002157,5919260373,TAE8255972,Lumen Power Technologies,EUR,81552.64,20000920,20001021
5514,001,2000,2003,1000017362,001,INV100000000001151,5112088312,KBR7146665,TerraNova Energy Co.,KRW,353570310.5,20030920,20030925
5515,001,2000,2001,1000004937,001,INV100000000013934,4756436724,ZAL0239607,Aurora Digital Labs,USD,364991.14,20010920,20011005
5516,001,2000,2001,1000007640,001,INV100000000004703,1254275526,ZAL0239607,Aurora Digital Labs,USD,256231.03,20010920,20011005
5517,001,2000,2001,1000003810,001,INV100000000020172,0194999212,ZAL0239607,Aurora Digital Labs,USD,176223.16,20010920,20010928
5518,001,2000,2022,1000043645,001,INV100000000028375,9872958420,YSD3087280,Ramirez & Hijos Servicios,USD,16731.41,20220920,20221021
5519,001,2000,2022,1000018894,001,INV100000000001232,6047701347,YSD3087280,Ramirez & Hijos Servicios,USD,177189.06,20220920,20221004
5520,001,2000,2022,1000010963,001,INV100000000019015,8476180755,YSD3087280,Ramirez & Hijos Servicios,USD,192897.72,20220920,20221028
5521,001,2000,2022,1000014799,001,INV100000000003344,1892938969,YSD3087280,Ramirez & Hijos Servicios,USD,15656.66,20220920,20220927
5522,001,2000,2022,1000004158,001,INV100000000023303,3461060994,YSD3087280,Ramirez & Hijos Servicios,USD,175622.47,20220920,20221020
5523,001,2000,2018,1000007910,001,INV100000000004565,0007556663,ZAL0239607,Aurora Digital Labs,USD,121048.72,20180920,20181005
5524,001,2000,2012,1000000366,001,INV100000000017550,4304621249,MTU0130847,Ivanov & Sons Engineering,USD,199709.02,20120920,20121004
5525,001,2000,2020,1000010177,001,INV100000000005333,5516491778,DDD0641353,Zhang & Co. Limited,USD,106720.22,20200920,20201024
5526,001,2000,2019,1000003993,001,INV100000000001316,1488926740,DDD0641353,Zhang & Co. Limited,USD,51383.6,20190920,20190928
5527,001,3000,2018,1000022279,001,INV100000000002812,9684318924,EVP4571878,Renault & Fils SARL,EUR,146111.04,20180920,20181016
5528,001,3000,2018,1000017373,001,INV100000000011443,5289054081,EVP4571878,Renault & Fils SARL,EUR,85307.32,20180920,20181001
5529,001,3000,2018,1000017755,001,INV100000000013152,5527426982,EVP4571878,Renault & Fils SARL,EUR,75836.43,20180920,20181004
5530,001,4000,2010,1000008646,001,INV100000000001925,5312368966,EEN7276041,Apollo Catering Services,USD,127580.83,20100920,20101022
5531,001,1000,2011,1000014070,001,INV100000000008946,4810103570,YSV1911248,Galaxy IT Services,JPY,7917384.69,20110920,20111007
5532,001,1000,2011,1000008608,002,INV100000000003014,0062766848,YSV1911248,Galaxy IT Services,JPY,15549965.28,20110920,20111028
5533,001,1000,2014,1000023986,001,INV100000000000365,6062808664,ZAL0239607,Aurora Digital Labs,USD,26511.43,20140920,20141009
5534,001,2000,2018,1000008331,001,INV100000000021349,8580032586,SVK9876542,Oliveira & Filhos Comércio,USD,84445.52,20180920,20181001
5535,001,1000,2010,1000002852,001,INV100000000004845,9938374387,UKG9830524,Tanaka & Co. 株式会社,USD,260373.44,20100920,20100927
5536,001,2000,2006,1000004051,001,INV100000000026557,1967201282,TIH6044372,Dubois & Frères SARL,USD,61620.99,20060920,20061030
5537,001,1000,2009,1000010877,001,INV100000000004300,9110618831,EXV9923358,Kim & Lee Technologies,USD,68998.07,20090920,20091024
5538,001,2000,2008,1000012877,001,INV100000000001730,9213636729,YMT4618717,Red Maple Ventures,USD,54970.88,20080920,20081021
5539,001,1000,2019,1000010873,001,INV100000000001027,9061061161,CDK1354752,Ivanov & Partners Ltd.,USD,116478.71,20190920,20191003
5540,001,1000,2019,1000019695,001,INV100000000024729,4108201899,CDK1354752,Ivanov & Partners Ltd.,USD,379937.51,20190920,20191017
5541,001,1000,2019,1000001582,001,INV100000000007647,4062381174,CDK1354752,Ivanov & Partners Ltd.,USD,36371.09,20190920,20191014
5542,001,1000,2019,1000001380,001,INV100000000018659,3755832802,CDK1354752,Ivanov & Partners Ltd.,USD,162990.72,20190920,20191001
5543,001,1000,2019,1000018439,001,INV100000000006998,1867994099,CDK1354752,Ivanov & Partners Ltd.,USD,54910.37,20190920,20191020
5544,001,1000,2019,1000005976,001,INV100000000000016,4546042567,CDK1354752,Ivanov & Partners Ltd.,USD,75771.01,20190920,20191001
5545,001,1000,2019,1000004346,001,INV100000000012766,6934144589,CDK1354752,Ivanov & Partners Ltd.,USD,113306.73,20190920,20191019
5546,001,1000,2019,1000011171,001,INV100000000049936,5327657924,CDK1354752,Ivanov & Partners Ltd.,USD,413087.71,20190920,20191017
5547,001,1000,2012,1000007746,001,INV100000000003139,2826757258,QNK4898931,Bertolini & Figli S.p.A.,JPY,14156391.34,20120920,20121014
5548,001,1000,2010,1000004552,001,INV100000000028294,2052508971,YSD3087280,Ramirez & Hijos Servicios,USD,249911.45,20100920,20101002
5549,001,4000,2021,1000016608,001,INV100000000000994,2312867179,TLW0369383,Blue Horizon Travel Ltd,JPY,25029880.12,20210920,20211007
5550,001,1000,2008,1000041395,001,INV100000000014189,6132631232,CEI4303673,Bianchi & Figli SRL,EUR,348375.06,20080920,20081005
5551,001,1000,2002,1000026766,001,INV100000000017299,6922694596,KBR7146665,TerraNova Energy Co.,KRW,226643380.23,20020920,20020928
5552,001,1000,2002,1000000998,001,INV100000000003129,6786198725,KBR7146665,TerraNova Energy Co.,KRW,252825136.68,20020920,20020923
5553,001,1000,2002,1000002451,002,INV100000000012080,4657408608,KBR7146665,TerraNova Energy Co.,KRW,331990207.84,20020920,20021002
5554,001,1000,2016,1000029049,001,INV100000000011459,3750873564,PNH6985521,Smith & Co. Consulting,USD,259936.33,20160920,20161016
5555,001,1000,2000,1000003233,002,INV100000000014965,3272220444,MTU0130847,Ivanov & Sons Engineering,USD,186187.86,20000920,20001007
5556,001,3000,2022,1000014097,001,INV100000000020074,0011347469,CDK1354752,Ivanov & Partners Ltd.,USD,27879.89,20220920,20220928
5557,001,1000,2008,1000014813,001,INV100000000005408,8397005815,XQI8289538,Nexus Financial Services,USD,245344.32,20080920,20080930
5558,001,1000,2005,1000002872,002,INV100000000014205,4040800117,TAE8255972,Lumen Power Technologies,EUR,203601.72,20050920,20051015
5559,001,1000,2022,1000009436,001,INV100000000007150,3840732425,TCO9263651,Zhao & Sons Ltd.,EUR,161198.03,20220920,20221009
5560,001,1000,2014,1000012783,001,INV100000000009242,0426306650,ZAL0239607,Aurora Digital Labs,USD,141066.73,20140920,20140929
5561,001,2000,2015,1000007603,001,INV100000000003933,0566434833,ETW4696582,AeroMax Manufacturing,SEK,2371621.56,20150920,20151012
5562,001,1000,2007,1000001763,001,INV100000000001647,4521920712,TLW0369383,Blue Horizon Travel Ltd,JPY,9189647.48,20070920,20071024
5563,001,1000,2021,1000010112,001,INV100000000001831,7822013041,TLW0369383,Blue Horizon Travel Ltd,JPY,30345854.49,20210920,20211001
5564,001,1000,2010,1000013100,001,INV100000000004231,2672710762,MUT0417299,Ramirez & Hijos Consultoría,USD,48677.91,20100920,20101018
5565,001,3000,2017,1000027800,002,INV100000000002653,4371455836,YSD3087280,Ramirez & Hijos Servicios,USD,51401.12,20170920,20171022
5566,001,4000,2022,1000019821,001,INV100000000007299,8314354299,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,154398.94,20220920,20221012
5567,001,2000,2000,1000005382,001,INV100000000028505,6913704358,NVA0018948,Liu & Chao Engineering,NOK,71415.74,20000920,20001016
5568,001,2000,2000,1000001345,001,INV100000000019621,7754320647,NVA0018948,Liu & Chao Engineering,NOK,2917182.24,20000920,20001019
5569,001,2000,2000,1000015509,001,INV100000000012133,3587222044,NVA0018948,Liu & Chao Engineering,NOK,3625001.08,20000920,20000926
5570,001,1000,2017,1000001040,001,INV100000000011667,6298906570,GPN1729300,Schmidt & Partners AG,KRW,220933838.48,20170920,20171002
5571,001,1000,2002,1000007520,001,INV100000000015796,3108696181,TCO9263651,Zhao & Sons Ltd.,EUR,194684.78,20020920,20020927
5572,001,1000,2002,1000002130,001,INV100000000008935,6481733133,TCO9263651,Zhao & Sons Ltd.,EUR,262110.74,20020920,20021010
5573,001,1000,2002,1000000609,001,INV100000000030706,8612510456,TCO9263651,Zhao & Sons Ltd.,EUR,144881.55,20020920,20020927
5574,001,1000,2002,1000027145,001,INV100000000012508,7442237169,TCO9263651,Zhao & Sons Ltd.,EUR,288529.44,20020920,20021003
5575,001,2000,2009,1000004470,001,INV100000000003571,1075886873,CZR7214715,Patel & Sons Pvt. Ltd.,USD,171563.43,20090920,20091011
5576,001,2000,2007,1000000546,001,INV100000000007663,3181869435,JVE9656627,Vista Health Care Services,USD,146593.79,20070920,20071012
5577,001,1000,2014,1000005509,001,INV100000000005980,0490792575,DDD0641353,Zhang & Co. Limited,USD,76132.86,20140920,20140928
5578,001,1000,2014,1000001758,001,INV100000000001649,3999935853,DDD0641353,Zhang & Co. Limited,USD,98137.99,20140920,20141006
5579,001,1000,2014,1000009818,001,INV100000000003101,1955076236,DDD0641353,Zhang & Co. Limited,USD,74197.73,20140920,20141009
5580,001,1000,2014,1000001414,001,INV100000000005985,8343629804,DDD0641353,Zhang & Co. Limited,USD,159166.26,20140920,20140921
5581,001,1000,2014,1000005301,001,INV100000000009669,9538198659,DDD0641353,Zhang & Co. Limited,USD,93402.67,20140920,20140927
5582,001,1000,2014,1000013132,001,INV100000000036177,1340637443,DDD0641353,Zhang & Co. Limited,USD,111758.07,20140920,20141010
5583,001,1000,2020,1000007359,001,INV100000000003929,1217900970,YMT4618717,Red Maple Ventures,USD,147657.35,20200920,20201003
5584,001,2000,2001,1000002663,001,INV100000000016098,4617077184,SVK9876542,Oliveira & Filhos Comércio,USD,407112.94,20010920,20011005
5585,001,1000,2002,1000018566,001,INV100000000013360,7294939807,JVE9656627,Vista Health Care Services,USD,183827.23,20020920,20021024
5586,001,1000,2002,1000018411,001,INV100000000042615,9744173923,JVE9656627,Vista Health Care Services,USD,276242.7,20020920,20021006
5587,001,1000,2002,1000008122,001,INV100000000019824,8106161814,JVE9656627,Vista Health Care Services,USD,20503.75,20020920,20021008
5588,001,1000,2000,1000005841,002,INV100000000037622,0751142068,KST5094255,Infinity Edge Technologies,EUR,128375.4,20000920,20001005
5589,001,1000,2020,1000008042,002,INV100000000016202,2539013245,IUX2238877,Patel & Co. Pvt. Ltd.,USD,263103.58,20200920,20201012
5590,001,4000,2000,1000022718,001,INV100000000003683,3147633555,QYY2957205,Park & Lee Solutions,EUR,84730.06,20000920,20001010
5591,001,2000,2013,1000031214,001,INV100000000022769,7744453068,NVA0018948,Liu & Chao Engineering,NOK,1117441.68,20130920,20130930
5592,001,1000,2012,1000004140,001,INV100000000002303,5920433347,AVR1905370,Dupont & Frères SARL,EUR,233926.62,20120920,20121008
5593,001,1000,2018,1000020579,002,INV100000000018279,9006418862,ZAL0239607,Aurora Digital Labs,USD,102089.16,20180920,20181012
5594,001,3000,2024,1000016678,002,INV100000000035477,1781872491,ETW4696582,AeroMax Manufacturing,SEK,1613900.25,20240920,20241006
5595,001,3000,2024,1000016273,001,INV100000000017067,8164945684,EVP4571878,Renault & Fils SARL,EUR,142624.02,20240920,20241004
5596,001,1000,2009,1000014578,002,INV100000000001580,0363061171,KBR7146665,TerraNova Energy Co.,KRW,258415964.04,20090920,20090929
5597,001,1000,2009,1000008078,001,INV100000000000724,7941453425,KBR7146665,TerraNova Energy Co.,KRW,70830772.74,20090920,20090929
5598,001,1000,2024,1000000429,001,INV100000000015432,7823982867,KVF4482570,Santos & Filhos Comércio,EUR,96404.68,20240920,20240929
5599,001,1000,2001,1000012760,001,INV100000000036615,8961690184,MLW7256855,Santos & Filho Lda.,AUD,342190.23,20010920,20010928
5600,001,3000,2007,1000017574,001,INV100000000009456,7621864729,TAE8255972,Lumen Power Technologies,EUR,15123.65,20070920,20071018
5601,001,3000,2007,1000003977,003,INV100000000049650,1238832232,TAE8255972,Lumen Power Technologies,EUR,153193.59,20070920,20071013
5602,001,1000,2020,1000021917,001,INV100000000016940,9041106032,AVR1905370,Dupont & Frères SARL,EUR,212657.59,20200920,20201014
5603,001,3000,2009,1000025138,001,INV100000000000854,1700646444,CEI4303673,Bianchi & Figli SRL,EUR,44324.62,20090920,20091007
5604,001,3000,2021,1000021921,001,INV100000000000477,2930166027,MLW7256855,Santos & Filho Lda.,AUD,760422.49,20210920,20211015
5605,001,1000,2021,1000011372,001,INV100000000002555,9975904332,ZAL0239607,Aurora Digital Labs,USD,115202.09,20210920,20211017
5606,001,1000,2001,1000002097,003,INV100000000032046,5839761282,GPN1729300,Schmidt & Partners AG,KRW,102909314.88,20010920,20011012
5607,001,4000,2003,1000002969,001,INV100000000024438,4472397157,JYB8631854,Dubois & Co. S.A.R.L.,USD,165040.35,20030920,20031013
5608,001,1000,2017,1000003748,002,INV100000000035822,6253799119,NVA0018948,Liu & Chao Engineering,NOK,2356264.6,20170920,20170925
5609,001,1000,2014,1000000311,001,INV100000000012521,4154461424,ZYU5636450,Nakamura & Co. 株式会社,EUR,238018.5,20140920,20140930
5610,001,2000,2012,1000005417,001,INV100000000016554,5393044518,PNH6985521,Smith & Co. Consulting,USD,319101.0,20120920,20121011
5611,001,2000,2012,1000012691,001,INV100000000005086,0731717961,PNH6985521,Smith & Co. Consulting,USD,162014.44,20120920,20121011
5612,001,2000,2024,1000002419,001,INV100000000010311,4643796207,GXB1113780,Hassan & Co. Ltd.,EUR,133897.75,20240920,20241004
5613,001,2000,2018,1000020131,001,INV100000000035452,9179556996,RJT9884296,OpalStone Mining Inc.,EUR,39746.04,20180920,20180925
5614,001,1000,2021,1000016808,002,INV100000000019078,3234307863,BEY4435252,Vulcan Heavy Industries,USD,224026.28,20210920,20211007
5615,001,1000,2015,1000008761,001,INV100000000008704,3867354917,YSD3087280,Ramirez & Hijos Servicios,USD,189941.48,20150920,20151012
5616,001,1000,2020,1000012633,001,INV100000000001862,1093571130,GPN1729300,Schmidt & Partners AG,KRW,402023523.74,20200920,20200924
5617,001,1000,2011,1000003646,001,INV100000000000632,7782142654,HFX5107881,Pacific Ocean Fisheries,USD,77237.7,20110920,20110930
5618,001,1000,2007,1000012736,001,INV100000000009029,8656706711,MUT0417299,Ramirez & Hijos Consultoría,USD,151163.42,20070920,20071013
5619,001,1000,2003,1000028596,002,INV100000000006914,2199230644,XWZ9909813,Crimson Event Management,USD,52582.63,20030920,20031005
5620,001,1000,2015,1000003431,001,INV100000000016721,2021464911,ABL2462450,Kim & Choi Electronics,EUR,79000.35,20150920,20151004
5621,001,3000,2005,1000005991,001,INV100000000004066,3024726991,TAE8255972,Lumen Power Technologies,EUR,35201.2,20050920,20051009
5622,001,1000,2024,1000023304,001,INV100000000008549,8015363352,XWZ9909813,Crimson Event Management,USD,69199.86,20240920,20241003
5623,001,2000,2007,1000015530,001,INV100000000003229,1208487534,YSD3087280,Ramirez & Hijos Servicios,USD,239853.28,20070920,20071002
5624,001,3000,2023,1000012662,001,INV100000000005542,2039039594,XVO6675883,Schmidt & Co. Handels,USD,119997.19,20230920,20231012
5625,001,1000,2011,1000010370,001,INV100000000040396,7557538155,JMV1008381,Bertolini & Co. SRL,JPY,23980084.02,20110920,20111019
5626,001,1000,2011,1000029851,001,INV100000000011882,2920987949,SIZ6820794,Global Solutions Ltd,NZD,798506.53,20110920,20111009
5627,001,1000,2001,1000011914,002,INV100000000000436,1954394259,GPN1729300,Schmidt & Partners AG,KRW,55778899.09,20010920,20011009
5628,001,3000,2022,1000001346,001,INV100000000000173,5108992029,GXB1113780,Hassan & Co. Ltd.,EUR,85311.94,20220920,20220926
5629,001,3000,2022,1000013655,001,INV100000000043378,5700904342,GXB1113780,Hassan & Co. Ltd.,EUR,256917.25,20220920,20220926
5630,001,3000,2022,1000000865,002,INV100000000008575,2445153220,GXB1113780,Hassan & Co. Ltd.,EUR,123435.63,20220920,20220928
5631,001,3000,2022,1000003054,001,INV100000000015015,9146241207,GXB1113780,Hassan & Co. Ltd.,EUR,78044.64,20220920,20221002
5632,001,3000,2022,1000031075,001,INV100000000010591,7528399900,GXB1113780,Hassan & Co. Ltd.,EUR,169697.9,20220920,20221011
5633,001,1000,2010,1000013420,001,INV100000000002295,7656929872,UXJ6820071,Rossi & Figli S.p.A.,CHF,161491.76,20100920,20101017
5634,001,1000,2002,1000018396,001,INV100000000023496,8766811146,JMV1008381,Bertolini & Co. SRL,JPY,27014252.07,20020920,20021002
5635,001,1000,2016,1000018576,001,INV100000000001941,3888043957,HFX5107881,Pacific Ocean Fisheries,USD,312675.3,20160920,20160926
5636,001,1000,2016,1000022220,001,INV100000000044343,2734851398,XVO6675883,Schmidt & Co. Handels,USD,174336.35,20160920,20161007
5637,001,1000,2016,1000003261,003,INV100000000017093,6988362322,XVO6675883,Schmidt & Co. Handels,USD,396959.88,20160920,20160927
5638,001,1000,2016,1000001373,001,INV100000000004854,3883154955,XVO6675883,Schmidt & Co. Handels,USD,94475.44,20160920,20161015
5639,001,1000,2016,1000002385,001,INV100000000017774,9284745075,XVO6675883,Schmidt & Co. Handels,USD,314062.66,20160920,20161022
5640,001,1000,2016,1000003653,001,INV100000000007266,1458374671,XVO6675883,Schmidt & Co. Handels,USD,340635.35,20160920,20160929
5641,001,3000,2009,1000005313,001,INV100000000027338,9525109860,XQI8289538,Nexus Financial Services,USD,191143.76,20090920,20091013
5642,001,4000,2019,1000002679,001,INV100000000018125,3265863530,CZR7214715,Patel & Sons Pvt. Ltd.,USD,54710.5,20190920,20190925
5643,001,3000,2021,1000026447,001,INV100000000026520,5079615763,CEI4303673,Bianchi & Figli SRL,EUR,295206.96,20210920,20211023
5644,001,4000,2018,1000009607,002,INV100000000003047,7662344813,CZR7214715,Patel & Sons Pvt. Ltd.,USD,264071.35,20180920,20181003
5645,001,2000,2010,1000015570,001,INV100000000000501,0888138086,CZR7214715,Patel & Sons Pvt. Ltd.,USD,47130.18,20100920,20101011
5646,001,1000,2007,1000014912,001,INV100000000006727,2598423506,EXV9923358,Kim & Lee Technologies,USD,59031.47,20070920,20071001
5647,001,6000,2001,1000009941,001,INV100000000010678,2844769737,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,47306.69,20010920,20010929
5648,001,6000,2001,1000001687,001,INV100000000007883,4472213036,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,151780.52,20010920,20010924
5649,001,6000,2001,1000011209,001,INV100000000024547,9562866641,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,64169.59,20010920,20011023
5650,001,4000,2020,1000017828,001,INV100000000006206,5336200050,GXB1113780,Hassan & Co. Ltd.,EUR,144681.78,20200920,20200920
5651,001,4000,2020,1000015104,001,INV100000000005785,8622368540,GXB1113780,Hassan & Co. Ltd.,EUR,249886.77,20200920,20200924
5652,001,4000,2020,1000006824,001,INV100000000006383,3304540489,GXB1113780,Hassan & Co. Ltd.,EUR,78607.94,20200920,20201010
5653,001,4000,2020,1000001809,001,INV100000000017769,5244277941,GXB1113780,Hassan & Co. Ltd.,EUR,425173.96,20200920,20201025
5654,001,4000,2020,1000024836,001,INV100000000011117,5546558794,GXB1113780,Hassan & Co. Ltd.,EUR,126889.88,20200920,20201009
5655,001,4000,2020,1000007861,001,INV100000000004517,6410872820,GXB1113780,Hassan & Co. Ltd.,EUR,54107.91,20200920,20200929
5656,001,1000,2020,1000003561,001,INV100000000003721,8187601882,CEI4303673,Bianchi & Figli SRL,EUR,156564.83,20200920,20201008
5657,001,1000,2020,1000000368,001,INV100000000025229,5077461891,CEI4303673,Bianchi & Figli SRL,EUR,49774.77,20200920,20201013
5658,001,1000,2020,1000009236,001,INV100000000007593,1882989099,CEI4303673,Bianchi & Figli SRL,EUR,88460.62,20200920,20200928
5659,001,1000,2020,1000012751,001,INV100000000011540,4936091878,CEI4303673,Bianchi & Figli SRL,EUR,71423.49,20200920,20200926
5660,001,7000,2018,1000027928,001,INV100000000002511,4895767684,MLW7256855,Santos & Filho Lda.,AUD,183274.32,20180920,20181007
5661,001,1000,2003,1000009398,001,INV100000000009454,5956777121,YMT4618717,Red Maple Ventures,USD,159200.57,20030920,20031010
5662,001,1000,2000,1000016414,002,INV100000000011444,7497398451,TCO9263651,Zhao & Sons Ltd.,EUR,24102.04,20000920,20000927
5663,001,2000,2010,1000024082,001,INV100000000000929,5626420511,JYB8631854,Dubois & Co. S.A.R.L.,USD,170920.17,20100920,20101010
5664,001,2000,2021,1000009727,001,INV100000000000757,3826382217,XVO6675883,Schmidt & Co. Handels,USD,203005.15,20210920,20211004
5665,001,2000,2021,1000004367,001,INV100000000005268,7640078805,XVO6675883,Schmidt & Co. Handels,USD,47910.18,20210920,20211007
5666,001,2000,2021,1000006814,001,INV100000000019136,6596064825,XVO6675883,Schmidt & Co. Handels,USD,172972.36,20210920,20210927
5667,001,2000,2021,1000003603,001,INV100000000008012,7950571429,XVO6675883,Schmidt & Co. Handels,USD,54208.11,20210920,20211026
5668,001,2000,2021,1000016590,001,INV100000000007077,6957093891,XVO6675883,Schmidt & Co. Handels,USD,166254.32,20210920,20210929
5669,001,1000,2006,1000013209,002,INV100000000019171,1800286955,MLW7256855,Santos & Filho Lda.,AUD,238203.62,20060920,20061007
5670,001,1000,2012,1000002336,001,INV100000000006483,8206356938,MUT0417299,Ramirez & Hijos Consultoría,USD,100006.73,20120920,20120928
5671,001,1000,2011,1000002207,001,INV100000000014429,8627946376,CDK1354752,Ivanov & Partners Ltd.,USD,377680.3,20110920,20111028
5672,001,1000,2011,1000038171,001,INV100000000005336,0351607456,CDK1354752,Ivanov & Partners Ltd.,USD,78665.86,20110920,20111003
5673,001,1000,2011,1000004111,001,INV100000000005793,2726066479,CDK1354752,Ivanov & Partners Ltd.,USD,40159.47,20110920,20111012
5674,001,1000,2011,1000012758,001,INV100000000002263,5671320078,CDK1354752,Ivanov & Partners Ltd.,USD,88298.48,20110920,20110925
5675,001,1000,2011,1000010951,002,INV100000000004236,8279931429,CDK1354752,Ivanov & Partners Ltd.,USD,100555.69,20110920,20111004
5676,001,3000,2021,1000030342,001,INV100000000007851,8331866562,UNU1323836,Ferrari & Figli SRL,USD,89245.01,20210920,20211008
5677,001,2000,2015,1000004093,001,INV100000000011141,9523739385,YMT4618717,Red Maple Ventures,USD,164310.8,20150920,20151004
5678,001,1000,2024,1000025386,001,INV100000000006905,7644540712,PNH6985521,Smith & Co. Consulting,USD,129597.64,20240920,20241021
5679,001,2000,2015,1000003856,001,INV100000000004914,6537089758,KST5094255,Infinity Edge Technologies,EUR,161572.3,20150920,20151018
5680,001,2000,2002,1000000788,001,INV100000000008966,5866089428,JYB8631854,Dubois & Co. S.A.R.L.,USD,150490.64,20020920,20021020
5681,001,1000,2015,1000000402,001,INV100000000003325,3482749010,CZR7214715,Patel & Sons Pvt. Ltd.,USD,293918.52,20150920,20150929
5682,001,1000,2012,1000005629,001,INV100000000008994,3772026849,KBR7146665,TerraNova Energy Co.,KRW,246549911.27,20120920,20121016
5683,001,2000,2019,1000002658,001,INV100000000018775,2904136382,KBR7146665,TerraNova Energy Co.,KRW,21765657.19,20190920,20190928
5684,001,1000,2002,1000008338,001,INV100000000014421,5307804448,XWZ9909813,Crimson Event Management,USD,183079.17,20020920,20021003
5685,001,1000,2022,1000009351,001,INV100000000006207,8546785687,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,304409.81,20220920,20221014
5686,001,1000,2022,1000004547,001,INV100000000006975,9816151206,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,172133.76,20220920,20220927
5687,001,1000,2022,1000027322,001,INV100000000004626,6922189170,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,448737.51,20220920,20221014
5688,001,1000,2022,1000005064,001,INV100000000008871,7692142672,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,338358.76,20220920,20221005
5689,001,1000,2006,1000013419,002,INV100000000012919,8678451175,ETW4696582,AeroMax Manufacturing,SEK,1608310.06,20060920,20061001
5690,001,1000,2016,1000012595,002,INV100000000025595,7865101670,XWZ9909813,Crimson Event Management,USD,214311.34,20160920,20160929
5691,001,1000,2017,1000000866,001,INV100000000010240,7199254456,UNU1323836,Ferrari & Figli SRL,USD,230647.17,20170920,20171006
5692,001,1000,2017,1000017649,002,INV100000000005296,8298058836,UNU1323836,Ferrari & Figli SRL,USD,272525.67,20170920,20171021
5693,001,1000,2017,1000002959,002,INV100000000000202,5741320074,UNU1323836,Ferrari & Figli SRL,USD,186444.48,20170920,20171006
5694,001,2000,2018,1000001306,001,INV100000000011838,6348542608,EIJ1498063,Rossi & Figli Costruzioni,USD,237096.99,20180920,20181011
5695,001,2000,2010,1000024985,001,INV100000000014795,4949096623,UNU1323836,Ferrari & Figli SRL,USD,107940.84,20100920,20101014
5696,001,2000,2010,1000026187,001,INV100000000016172,4416648326,UNU1323836,Ferrari & Figli SRL,USD,196117.76,20100920,20100930
5697,001,2000,2010,1000036306,001,INV100000000005532,1113954423,UNU1323836,Ferrari & Figli SRL,USD,70722.56,20100920,20100923
5698,001,2000,2010,1000004396,001,INV100000000004324,6036512470,UNU1323836,Ferrari & Figli SRL,USD,63811.9,20100920,20100930
