invoice_id,MANDT,KUNNR,NAME1,LAND1
"[77, 91, 194, 197, 198, 199, 200, 272, 423, 439, 452, 551, 666, 792, 818, 819, 820, 821, 822, 845, 846, 847, 848, 849, 850, 993, 1001, 1002, 1178, 1262, 1312, 1420, 1453, 1651, 1697, 1862, 1891, 1928, 2092, 2151, 2152, 2153, 2154, 2155, 2340, 2382, 2572, 2706, 2707, 2708, 2709, 2793, 2836, 2951, 3013, 3014, 3015, 3016, 3023, 3024, 3025, 3057, 3075, 3094, 3186, 3187, 3188, 3189, 3190, 3277, 3305, 3345, 3375, 3445, 3582, 3630, 3650, 3737, 3738, 3739, 3740, 3741, 3742, 3743, 3744, 3972, 3973, 3974, 4015, 4141, 4168, 4183, 4211, 4237, 4297, 4305, 4338, 4399, 4405, 4410, 4519, 4657, 4760, 4790, 4874, 4907, 4952, 4975, 4988, 5123, 5162, 5163, 5164, 5165, 5166, 5182, 5200, 5201, 5202, 5222, 5248, 5249, 5250, 5251, 5350, 5368, 5454, 5478, 5605, 5759, 5760, 5761, 5762, 5763, 5764, 5829, 5830, 5831, 5832, 5833, 5835, 5886, 5902, 5924, 5990, 5991, 5992, 5998, 6046, 6047, 6048, 6049, 6050, 6051, 6126, 6313, 6388, 6666, 6668, 6669, 6670, 6671, 6677, 6714, 6837, 6879, 6880, 6881, 6882, 6902, 6925, 6926, 6927, 7044, 7047, 7105, 7120, 7155, 7201, 7214, 7352, 7394, 7395, 7396, 7397, 7399, 7452, 7466, 7467, 7468, 7543, 7743, 7757, 7816, 7846, 7934, 8177, 8233, 8274, 8275, 8276, 8277, 8278, 8288, 8352, 8379, 8392, 8418, 8528, 8576, 8577, 8578, 8579, 8596, 8607, 8733, 8734, 8735, 8736, 8755, 8915, 8916, 8917, 8927, 8928, 8929, 9003, 9004, 9006, 9180, 9327, 9460, 9496, 9692, 9693, 9694, 9802, 9865, 10163, 10210, 10211, 10212, 10229, 10306, 10353, 10377, 10526, 10612, 10729, 10786, 10897, 10898, 10899, 10900, 10915, 11065, 11112, 11113, 11114, 11115, 11116, 11117, 11151, 11253, 11254, 11304, 11305, 11387, 11480, 11500, 11551, 11581, 11755, 11791, 11792, 11793, 11794, 11931, 11932, 11933, 11934, 11948, 11977, 11978, 12005, 12026, 12027, 12028, 12029, 12296, 12469, 12489, 12512, 12552, 12780, 12781, 12782, 12783, 12912, 12988, 13038, 13039, 13085, 13114, 13121, 13363, 13364, 13365, 13496, 13500, 13501, 13502, 13503, 13504, 13616, 13681, 13720, 13918, 13919, 13937, 13968, 14003, 14107, 14161, 14212, 14213, 14214, 14215, 14216, 14314, 14315, 14316, 14317, 14335, 14405, 14524, 14525, 14526, 14527, 14588, 14604, 14605, 14606, 14607, 14608, 14625, 14626, 14627, 14638, 14643, 14694, 14720, 14783, 14801, 14836, 14837, 14838, 14839, 14840, 14841, 14860, 14861, 14862, 14902, 14903, 14904, 14905, 14906, 14907, 14909, 15067, 15068, 15069, 15149, 15237, 15241, 15256, 15257, 15258, 15366, 15417, 15426, 15428, 15477, 15489]",001,YMT4618717,Red Maple Ventures,US
"[93, 113, 126, 127, 128, 129, 130, 159, 174, 284, 288, 289, 290, 291, 292, 512, 746, 783, 924, 980, 981, 982, 1000, 1008, 1021, 1022, 1023, 1074, 1088, 1089, 1090, 1091, 1092, 1093, 1179, 1180, 1181, 1182, 1183, 1219, 1227, 1228, 1229, 1269, 1322, 1361, 1377, 1550, 1566, 1568, 1746, 1747, 1748, 1749, 1751, 1885, 2149, 2234, 2309, 2352, 2353, 2354, 2355, 2356, 2360, 2609, 2811, 2966, 2980, 2981, 2982, 3086, 3092, 3255, 3273, 3274, 3275, 3276, 3360, 3485, 3561, 3592, 3597, 3748, 3753, 3811, 3827, 3966, 4042, 4043, 4044, 4300, 4322, 4476, 4525, 4625, 4671, 4737, 4830, 4831, 4832, 4833, 4834, 5015, 5016, 5017, 5018, 5019, 5261, 5275, 5341, 5351, 5776, 5815, 6029, 6220, 6248, 6249, 6262, 6270, 6273, 6612, 6703, 6742, 6763, 6945, 7357, 7375, 7554, 7555, 7556, 7557, 7583, 7584, 7585, 7586, 7605, 7606, 7607, 7608, 7675, 7721, 7752, 7861, 8001, 8171, 8183, 8279, 8312, 8350, 8354, 8365, 8375, 8464, 8572, 8622, 8623, 8624, 8687, 8699, 8839, 8849, 8888, 8912, 8913, 8914, 9046, 9047, 9048, 9049, 9099, 9120, 9232, 9233, 9234, 9235, 9343, 9363, 9374, 9382, 9604, 9642, 9837, 10080, 10167, 10447, 10448, 10449, 10450, 10451, 10455, 10456, 10457, 10495, 10860, 10916, 10917, 10918, 10947, 10948, 10949, 10950, 10951, 10952, 10953, 11052, 11053, 11054, 11154, 11155, 11156, 11157, 11158, 11159, 11175, 11217, 11224, 11429, 11436, 11459, 11460, 11461, 11573, 11587, 11625, 11728, 11873, 11878, 11996, 12048, 12062, 12063, 12064, 12174, 12369, 12389, 12420, 12554, 12596, 12610, 12621, 12622, 12627, 12762, 12911, 13037, 13043, 13051, 13064, 13066, 13178, 13190, 13314, 13416, 13417, 13564, 13565, 13566, 13633, 13845, 14004, 14005, 14006, 14007, 14008, 14084, 14119, 14311, 14313, 14323, 14324, 14325, 14449, 14473, 14486, 14497, 14504, 14702, 14759, 14820, 14821, 14822, 14823, 14876, 14960, 15049, 15199, 15214, 15375, 15376, 15377, 15510, 15511, 15512, 15513]",001,ZYU5636450,Nakamura & Co. 株式会社,IE
"[106, 145, 164, 216, 217, 218, 219, 220, 356, 357, 358, 359, 431, 434, 467, 588, 589, 590, 591, 592, 593, 690, 744, 748, 757, 907, 960, 983, 994, 1059, 1191, 1407, 1649, 1704, 1776, 1777, 1778, 1792, 1825, 1826, 1902, 1994, 2008, 2040, 2179, 2317, 2445, 2446, 2447, 2448, 2465, 2526, 2527, 2528, 2529, 2530, 2552, 2554, 2602, 2664, 2996, 2997, 2998, 3005, 3093, 3128, 3174, 3185, 3209, 3266, 3267, 3314, 3517, 3619, 3620, 3621, 3622, 3623, 3624, 3625, 3757, 3758, 3828, 3878, 3950, 3953, 3994, 3995, 4082, 4083, 4278, 4279, 4280, 4339, 4340, 4352, 4353, 4354, 4355, 4356, 4447, 4514, 4520, 4521, 4522, 4523, 4585, 4586, 4587, 4606, 4607, 4613, 4626, 4678, 4698, 4762, 4789, 4810, 4811, 4812, 4892, 4950, 5051, 5052, 5053, 5054, 5055, 5081, 5111, 5118, 5119, 5120, 5121, 5122, 5293, 5511, 5567, 5589, 5590, 5591, 5592, 5593, 5594, 5595, 5610, 5808, 5809, 5810, 5811, 5827, 5936, 5937, 6016, 6037, 6125, 6157, 6182, 6221, 6222, 6223, 6224, 6266, 6267, 6268, 6433, 6587, 6603, 6661, 6680, 6711, 6715, 6736, 6737, 6738, 6739, 6819, 6896, 6897, 6898, 6905, 7021, 7026, 7042, 7126, 7386, 7435, 7501, 7566, 7659, 7796, 7841, 7890, 7923, 7943, 8129, 8130, 8131, 8174, 8241, 8363, 8436, 8437, 8438, 8445, 8524, 8719, 8758, 8759, 8760, 8761, 8778, 8791, 8797, 8840, 8841, 8980, 9032, 9151, 9199, 9322, 9323, 9324, 9376, 9400, 9422, 9423, 9424, 9528, 9529, 9530, 9531, 9547, 9719, 9753, 9789, 9934, 9935, 9936, 9957, 9959, 9997, 10040, 10049, 10076, 10273, 10274, 10283, 10421, 10489, 10500, 10575, 10633, 10737, 10741, 10777, 10787, 10828, 10829, 10830, 10831, 10889, 11075, 11166, 11368, 11369, 11370, 11371, 11372, 11385, 11410, 11411, 11412, 11413, 11414, 11543, 11584, 11624, 11690, 11776, 11801, 11824, 11825, 11834, 11835, 11836, 11837, 11838, 11839, 11872, 11985, 12298, 12324, 12325, 12326, 12327, 12407, 12433, 12476, 12492, 12513, 12588, 12645, 12688, 12720, 12778, 12826, 12827, 12828, 12829, 12830, 12835, 12836, 12837, 12992, 13007, 13011, 13012, 13013, 13139, 13144, 13164, 13177, 13182, 13506, 13695, 13696, 13697, 13698, 13699, 13706, 13851, 13895, 13951, 13952, 13953, 13958, 13967, 14145, 14159, 14262, 14263, 14264, 14295, 14296, 14297, 14344, 14389, 14443, 14445, 14522, 15081, 15134, 15164, 15202, 15240, 15330, 15369, 15415, 15499, 15505]",001,CZR7214715,Patel & Sons Pvt. Ltd.,SV
"[133, 325, 347, 390, 442, 469, 659, 661, 712, 762, 763, 764, 765, 766, 767, 900, 901, 902, 935, 1004, 1036, 1134, 1226, 1339, 1436, 1437, 1438, 1439, 1623, 1641, 1660, 1898, 1899, 1900, 1966, 2051, 2064, 2095, 2215, 2231, 2294, 2301, 2302, 2335, 2357, 2563, 2651, 2786, 2803, 2804, 2805, 2806, 2829, 2848, 2849, 2857, 3030, 3045, 3121, 3122, 3123, 3124, 3125, 3126, 3127, 3214, 3235, 3243, 3315, 3390, 3472, 3551, 3639, 3641, 3659, 3660, 3661, 3662, 3745, 3911, 3956, 4254, 4255, 4256, 4282, 4285, 4345, 4372, 4378, 4407, 4413, 4480, 4481, 4498, 4579, 4580, 4581, 4664, 4770, 4849, 4868, 4869, 4870, 4871, 4872, 4997, 5024, 5184, 5284, 5325, 5345, 5408, 5409, 5410, 5411, 5455, 5631, 5632, 5633, 5634, 5635, 5979, 6057, 6058, 6059, 6105, 6293, 6314, 6462, 6463, 6464, 6465, 6524, 6537, 6540, 6674, 6683, 7013, 7132, 7228, 7412, 7475, 7507, 7508, 7559, 7698, 7758, 7759, 7760, 7891, 7892, 7955, 8006, 8062, 8238, 8287, 8696, 8722, 8724, 8742, 8743, 8812, 8950, 9086, 9087, 9088, 9089, 9090, 9091, 9097, 9215, 9236, 9477, 9538, 9584, 9585, 9699, 9714, 9807, 9913, 9998, 9999, 10018, 10019, 10020, 10021, 10022, 10023, 10138, 10151, 10152, 10153, 10154, 10155, 10165, 10166, 10308, 10379, 10525, 10573, 10703, 10780, 10781, 10782, 10811, 10840, 10980, 11126, 11160, 11291, 11303, 11318, 11455, 11711, 12129, 12130, 12131, 12194, 12260, 12304, 12305, 12306, 12307, 12319, 12353, 12370, 12456, 12497, 12530, 12566, 12746, 12910, 12997, 12998, 13209, 13210, 13211, 13212, 13213, 13217, 13218, 13219, 13220, 13221, 13243, 13252, 13283, 13349, 13473, 13474, 13537, 13549, 13550, 13894, 14081, 14255, 14644, 14848, 14879, 14882, 14916, 15321, 15345, 15349, 15350, 15397, 15398, 15399, 15459]",001,GPN1729300,Schmidt & Partners AG,KR
"[158, 329, 330, 331, 332, 475, 692, 693, 694, 695, 790, 919, 933, 946, 1061, 1066, 1218, 1280, 1358, 1395, 1402, 1403, 1404, 1405, 1406, 1618, 1864, 1865, 1866, 1867, 1868, 1931, 2226, 2227, 2228, 2239, 2240, 2241, 2242, 2243, 2244, 2433, 2627, 2823, 2935, 2971, 2988, 3099, 3103, 3104, 3198, 3242, 3378, 3434, 3497, 3516, 3594, 3708, 3709, 3710, 3711, 3867, 3868, 3869, 3870, 3871, 3872, 3873, 3887, 3888, 3889, 3890, 3901, 3946, 3948, 3985, 3986, 3987, 3988, 3989, 4268, 4286, 4291, 4394, 4395, 4396, 4397, 4471, 4472, 4473, 4474, 4475, 4548, 4608, 4612, 4844, 4875, 4876, 4939, 5001, 5030, 5031, 5032, 5033, 5034, 5104, 5170, 5223, 5353, 5423, 5424, 5425, 5426, 5427, 5428, 5491, 5535, 5560, 5715, 5716, 5717, 5718, 5721, 5903, 6150, 6181, 6358, 6380, 6381, 6394, 6417, 6490, 6594, 6870, 6888, 6895, 6987, 7090, 7207, 7208, 7209, 7210, 7278, 7353, 7449, 7641, 7709, 7814, 7856, 8072, 8100, 8249, 8254, 8281, 8575, 8643, 8657, 8751, 8848, 9041, 9042, 9043, 9044, 9045, 9137, 9186, 9365, 9366, 9498, 9580, 9600, 9650, 9651, 9652, 9653, 9654, 9655, 9718, 9773, 9910, 10032, 10139, 10260, 10261, 10262, 10263, 10264, 10387, 10388, 10389, 10390, 10402, 10433, 10653, 10700, 10754, 10841, 10851, 11027, 11045, 11074, 11236, 11256, 11314, 11315, 11316, 11317, 11330, 11585, 11840, 11857, 11983, 12012, 12013, 12053, 12105, 12126, 12148, 12236, 12284, 12586, 12609, 12641, 12708, 12928, 12990, 13086, 13087, 13095, 13138, 13253, 13265, 13266, 13267, 13268, 13327, 13420, 13472, 13722, 13723, 13724, 13725, 13765, 13803, 13885, 14009, 14010, 14254, 14361, 14404, 14408, 14413, 14414, 14431, 14435, 14465, 14515, 14618, 14619, 14869, 14898, 14908, 14964, 14965, 14966, 15008, 15009, 15010, 15011, 15071, 15084, 15085, 15144, 15145, 15146, 15224, 15288, 15382, 15500]",001,BEY4435252,Vulcan Heavy Industries,EC
"[161, 167, 201, 307, 417, 418, 419, 420, 421, 424, 547, 548, 549, 550, 700, 743, 852, 853, 856, 1146, 1285, 1471, 1881, 1901, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2020, 2029, 2037, 2057, 2174, 2364, 2467, 2480, 2693, 2798, 2934, 3006, 3047, 3146, 3147, 3148, 3200, 3357, 3364, 3398, 3454, 3457, 3458, 3459, 3460, 3461, 3593, 3658, 3663, 3677, 3691, 4014, 4072, 4084, 4110, 4121, 4204, 4250, 4277, 4324, 4344, 4485, 4666, 4697, 4763, 4764, 4765, 4766, 4767, 4805, 4905, 4937, 5000, 5076, 5262, 5266, 5362, 5415, 5431, 5506, 5510, 5858, 5999, 6044, 6097, 6216, 6217, 6427, 6622, 6658, 6693, 6712, 6740, 6939, 7103, 7149, 7251, 7252, 7253, 7254, 7255, 7263, 7266, 7291, 7479, 7604, 7623, 7682, 7683, 7684, 7685, 7764, 7765, 7766, 7767, 7768, 7860, 7873, 7889, 7898, 7991, 7998, 8068, 8070, 8096, 8097, 8098, 8099, 8256, 8530, 8718, 8720, 8792, 8930, 9001, 9142, 9218, 9298, 9299, 9306, 9307, 9308, 9309, 9388, 9389, 9390, 9555, 9641, 9657, 9658, 9659, 9678, 9682, 9683, 9684, 9685, 9686, 9687, 9688, 9759, 9833, 9874, 9933, 9941, 9985, 10234, 10235, 10236, 10237, 10238, 10239, 10327, 10328, 10329, 10487, 10586, 10587, 10588, 10650, 10677, 10701, 10702, 10713, 11009, 11193, 11294, 11538, 11555, 11627, 11669, 11673, 11929, 12000, 12054, 12055, 12056, 12235, 12247, 12276, 12345, 12346, 12347, 12348, 12349, 12351, 12377, 12378, 12593, 12763, 12764, 12765, 12766, 12767, 12896, 12897, 12905, 12968, 12986, 13033, 13041, 13058, 13132, 13158, 13371, 13372, 13373, 13455, 13497, 13520, 13556, 13640, 13868, 13871, 13896, 13916, 13944, 13956, 13957, 13984, 13999, 14244, 14318, 14550, 14556, 14584, 14602, 14661, 14662, 14663, 14668, 14697, 14726, 14736, 14776, 14777, 14778, 14785, 14890, 15015, 15096, 15101, 15102, 15103, 15104, 15105, 15106, 15147, 15209, 15210, 15211, 15212, 15213, 15270, 15281]",001,EXV9923358,Kim & Lee Technologies,US
"[162, 163, 190, 223, 313, 450, 492, 493, 494, 495, 496, 584, 585, 586, 587, 689, 840, 841, 842, 843, 844, 851, 913, 966, 1028, 1047, 1060, 1264, 1293, 1308, 1521, 1524, 1525, 1526, 1527, 1528, 1570, 1601, 1764, 1793, 1794, 1795, 1796, 2063, 2096, 2259, 2440, 2441, 2442, 2443, 2444, 2482, 2506, 2549, 2595, 2614, 2676, 2677, 2678, 2719, 2751, 2762, 2796, 2909, 2937, 2963, 2983, 2984, 2985, 2986, 2987, 3007, 3020, 3144, 3332, 3333, 3334, 3349, 3350, 3351, 3352, 3370, 3371, 3372, 3494, 3499, 3576, 3577, 3578, 4019, 4047, 4048, 4049, 4052, 4167, 4191, 4292, 4330, 4346, 4415, 4488, 4786, 4835, 4878, 4909, 5130, 5186, 5268, 5330, 5504, 5507, 5508, 5509, 5619, 5620, 5621, 5622, 5719, 5743, 5774, 5816, 5871, 5899, 5941, 6074, 6261, 6306, 6386, 6467, 6486, 6762, 6985, 6990, 7084, 7142, 7143, 7144, 7145, 7146, 7147, 7166, 7215, 7264, 7370, 7372, 7373, 7374, 7421, 7505, 7666, 7688, 7734, 7922, 8189, 8226, 8242, 8361, 8391, 8407, 8553, 8599, 8615, 8652, 8809, 8874, 8875, 8876, 8877, 8981, 9060, 9061, 9062, 9063, 9080, 9109, 9132, 9238, 9300, 9301, 9302, 9303, 9367, 9439, 9487, 9533, 9569, 9634, 9742, 9747, 9748, 9749, 9854, 10026, 10087, 10254, 10284, 10548, 10613, 10624, 10843, 10945, 10983, 10984, 10985, 10986, 10987, 10988, 11067, 11119, 11120, 11121, 11122, 11123, 11227, 11228, 11229, 11230, 11343, 11426, 11427, 11428, 11458, 11620, 11687, 11800, 11863, 11864, 11865, 11997, 11998, 11999, 12465, 12466, 12607, 12699, 12745, 12805, 12806, 12807, 12831, 12871, 12899, 12979, 12991, 13005, 13020, 13074, 13156, 13324, 13332, 13376, 13383, 13384, 13385, 13450, 13579, 13584, 13629, 13780, 13795, 13798, 13844, 13860, 13861, 13862, 13863, 13927, 14033, 14059, 14125, 14126, 14127, 14128, 14129, 14130, 14131, 14140, 14286, 14480, 14540, 14541, 14542, 14543, 14652, 14699, 14730, 14863, 14934, 15003, 15004, 15017, 15097, 15414]",001,YSV1911248,Galaxy IT Services,JP
"[175, 239, 240, 241, 242, 243, 327, 679, 680, 681, 682, 683, 684, 768, 831, 832, 833, 1080, 1258, 1259, 1265, 1278, 1351, 1435, 1665, 1848, 1896, 1962, 2032, 2186, 2236, 2358, 2432, 2477, 2491, 2560, 2631, 2632, 2633, 2634, 2635, 2647, 2783, 3042, 3043, 3054, 3107, 3135, 3191, 3192, 3193, 3194, 3287, 3288, 3289, 3290, 3291, 3311, 3331, 3492, 3642, 3651, 3752, 3754, 3755, 3913, 3914, 3915, 3916, 3928, 3991, 4214, 4269, 4325, 4335, 4500, 4512, 4694, 4751, 4771, 5157, 5158, 5159, 5160, 5161, 5196, 5197, 5216, 5287, 5295, 5296, 5588, 5768, 5769, 5770, 5771, 5772, 5790, 5867, 5883, 5905, 5961, 6005, 6127, 6128, 6129, 6130, 6419, 6468, 6482, 6560, 6592, 6600, 6681, 6876, 6916, 6917, 6918, 6919, 6920, 7008, 7154, 7159, 7163, 7236, 7308, 7368, 7661, 7695, 7706, 7970, 8069, 8318, 8319, 8320, 8321, 8322, 8360, 8518, 8903, 8904, 8905, 8921, 8971, 9007, 9008, 9009, 9010, 9011, 9207, 9297, 9362, 9444, 9445, 9446, 9491, 9492, 9493, 9494, 9825, 9826, 9827, 9828, 9891, 9892, 9897, 9898, 9899, 9900, 10017, 10039, 10041, 10269, 10381, 10386, 10461, 10462, 10463, 10464, 10465, 10564, 10574, 10632, 10636, 10637, 10638, 10639, 10640, 10649, 10771, 10812, 10842, 10913, 10956, 10957, 11033, 11097, 11186, 11199, 11214, 11234, 11278, 11279, 11280, 11281, 11282, 11283, 11422, 11438, 11473, 11474, 11475, 11476, 11477, 11478, 11537, 11575, 11576, 11577, 11578, 11579, 11714, 11754, 11833, 11924, 11937, 12014, 12019, 12132, 12133, 12205, 12216, 12300, 12372, 12426, 12516, 12659, 12660, 12661, 12662, 12663, 12696, 12966, 13044, 13424, 13425, 13426, 13427, 13518, 13596, 13658, 13847, 13873, 13874, 13875, 13876, 13877, 13878, 13901, 14080, 14239, 14240, 14241, 14251, 14342, 14570, 14703, 14713, 14743, 14852, 14875, 15059, 15079, 15359, 15422, 15468, 15476, 15515]",001,MUT0417299,Ramirez & Hijos Consultoría,EC
"[176, 524, 608, 609, 610, 611, 612, 627, 784, 808, 823, 824, 860, 871, 925, 1024, 1104, 1260, 1374, 1383, 1384, 1385, 1386, 1387, 1388, 1417, 1441, 1442, 1462, 1575, 1593, 1611, 1645, 1679, 1680, 1681, 1682, 1683, 1750, 1775, 1785, 1833, 1964, 2100, 2101, 2270, 2334, 2363, 2454, 2468, 2490, 2670, 2704, 2788, 2794, 2809, 2810, 2835, 2865, 2866, 2867, 2868, 3039, 3041, 3183, 3321, 3343, 3377, 3533, 3560, 3589, 3735, 3844, 3860, 3969, 3970, 3971, 4040, 4202, 4412, 4490, 4491, 4492, 4493, 4538, 4547, 4566, 4593, 4660, 4661, 4662, 4663, 4804, 4838, 4880, 4890, 4917, 5004, 5131, 5140, 5150, 5173, 5235, 5313, 5615, 5678, 5710, 5711, 5712, 5713, 5785, 5859, 5933, 5970, 5971, 5972, 5973, 5974, 5975, 5984, 6002, 6075, 6076, 6077, 6215, 6229, 6307, 6308, 6309, 6310, 6311, 6321, 6359, 6410, 6519, 6536, 6556, 6595, 6686, 6765, 6781, 6782, 6783, 6784, 6785, 6806, 6830, 6875, 6923, 7060, 7061, 7062, 7063, 7064, 7065, 7066, 7157, 7240, 7243, 7436, 7469, 7517, 7518, 7519, 7634, 7635, 7643, 7648, 7674, 7687, 7797, 7967, 8007, 8014, 8015, 8080, 8193, 8239, 8243, 8310, 8377, 8399, 8400, 8401, 8402, 8404, 8405, 8406, 8442, 8501, 8537, 8570, 8616, 8617, 8618, 8619, 8852, 8987, 8988, 8989, 8990, 9094, 9360, 9490, 9503, 9594, 9691, 9716, 9850, 9856, 10143, 10144, 10145, 10146, 10148, 10185, 10253, 10333, 10529, 10665, 10816, 10877, 10887, 11023, 11024, 11028, 11046, 11056, 11058, 11161, 11162, 11212, 11226, 11271, 11293, 11356, 11479, 11491, 11599, 11676, 11767, 11772, 11784, 11785, 11786, 11862, 11890, 12136, 12137, 12138, 12182, 12196, 12253, 12390, 12477, 12498, 12519, 12692, 12719, 12728, 12729, 12730, 12731, 12732, 12733, 12937, 12938, 12939, 13014, 13015, 13017, 13050, 13183, 13184, 13216, 13362, 13382, 13456, 13457, 13458, 13514, 13531, 13586, 13587, 13588, 13614, 13747, 13933, 13962, 13963, 13964, 13965, 14035, 14036, 14037, 14055, 14163, 14164, 14230, 14249, 14260, 14364, 14367, 14380, 14452, 14528, 14539, 14794, 14795, 14796, 14797, 14798, 14799, 14800, 14803, 14864, 14871, 14931, 15031, 15060, 15107, 15123, 15491]",001,TIH6044372,Dubois & Frères SARL,ZW
"[179, 180, 181, 182, 193, 227, 270, 275, 298, 299, 300, 323, 355, 479, 480, 481, 482, 483, 497, 568, 596, 597, 598, 599, 600, 601, 834, 1073, 1114, 1202, 1248, 1286, 1287, 1288, 1289, 1333, 1334, 1335, 1336, 1340, 1356, 1419, 1483, 1484, 1485, 1486, 1728, 1846, 1948, 1949, 1950, 2133, 2134, 2221, 2366, 2901, 3096, 3108, 3317, 3486, 3568, 3571, 3572, 3573, 3574, 3575, 3595, 3648, 3682, 3759, 4051, 4059, 4070, 4125, 4151, 4164, 4192, 4252, 4253, 4262, 4427, 4513, 4583, 4726, 4727, 4728, 4729, 4730, 4731, 4774, 5057, 5084, 5449, 5456, 5536, 5765, 5977, 6014, 6145, 6160, 6207, 6241, 6284, 6397, 6416, 6439, 6440, 6441, 6474, 6640, 6701, 6724, 6725, 6726, 6727, 6728, 6889, 6941, 6942, 6943, 6944, 7024, 7069, 7070, 7071, 7072, 7073, 7086, 7247, 7271, 7358, 7500, 7541, 7587, 7610, 7628, 7866, 7927, 8111, 8344, 8357, 8358, 8359, 8508, 8564, 8565, 8566, 8567, 8568, 8569, 8574, 8854, 9029, 9030, 9031, 9219, 9220, 9221, 9222, 9223, 9276, 9396, 9440, 9495, 9546, 9548, 9549, 9550, 9583, 9601, 9777, 9798, 9812, 9813, 9993, 10112, 10113, 10114, 10115, 10116, 10117, 10118, 10134, 10243, 10297, 10298, 10343, 10427, 10444, 10470, 10630, 10675, 10905, 11134, 11137, 11138, 11139, 11140, 11463, 11482, 11499, 11571, 11597, 11613, 11614, 11615, 11616, 11617, 11618, 11619, 11780, 11945, 11959, 12159, 12160, 12161, 12162, 12176, 12177, 12178, 12179, 12180, 12197, 12198, 12199, 12200, 12201, 12262, 12263, 12453, 12541, 12545, 12571, 12612, 12678, 12679, 12680, 12681, 12682, 12695, 12714, 12865, 12907, 13116, 13206, 13245, 13303, 13448, 13465, 13607, 13608, 13609, 13622, 13781, 13782, 13783, 13784, 13849, 13864, 13865, 13866, 13867, 13888, 13889, 13890, 13891, 13932, 14000, 14109, 14176, 14177, 14202, 14227, 14283, 14341, 14419, 14513, 14664, 14739, 14740, 14741, 14754, 14859, 14877, 14880, 14921, 15148, 15245, 15246, 15247, 15248, 15249, 15250, 15251, 15327]",001,SVK9876542,Oliveira & Filhos Comércio,ZW
"[183, 208, 236, 309, 541, 605, 670, 705, 713, 1075, 1102, 1365, 1434, 1445, 1520, 1652, 1654, 1735, 1738, 1789, 1835, 1889, 1943, 2003, 2026, 2076, 2156, 2191, 2310, 2425, 2479, 2507, 2508, 2509, 2759, 2760, 2761, 2837, 2838, 2839, 2840, 2841, 2843, 2844, 2845, 2846, 2847, 2903, 2910, 2916, 3000, 3001, 3002, 3003, 3004, 3012, 3230, 3309, 3323, 3511, 3540, 3583, 3587, 3612, 3653, 3676, 3769, 3949, 4058, 4118, 4127, 4144, 4193, 4194, 4195, 4199, 4238, 4239, 4240, 4241, 4242, 4243, 4259, 4299, 4302, 4316, 4329, 4347, 4462, 4650, 4651, 4652, 4653, 4749, 4785, 4944, 4945, 4946, 4947, 4948, 5007, 5008, 5009, 5109, 5135, 5136, 5137, 5148, 5177, 5185, 5203, 5252, 5253, 5399, 5649, 5650, 5651, 5652, 5709, 5753, 5897, 6015, 6034, 6069, 6070, 6071, 6072, 6073, 6080, 6081, 6082, 6083, 6260, 6272, 6276, 6498, 6501, 6602, 6609, 6678, 6694, 6747, 6854, 6855, 6856, 6857, 6858, 6859, 6860, 6861, 6950, 7107, 7261, 7306, 7360, 7361, 7362, 7363, 7364, 7365, 7366, 7401, 7595, 7625, 7741, 7761, 7784, 7785, 7830, 8060, 8127, 8146, 8210, 8211, 8212, 8290, 8304, 8393, 8394, 8502, 8803, 8804, 8805, 8806, 8808, 8827, 8897, 8992, 9076, 9082, 9083, 9084, 9085, 9098, 9117, 9260, 9401, 9402, 9403, 9404, 9504, 9505, 9506, 9507, 9508, 9509, 9578, 9579, 9722, 9726, 9727, 9730, 9751, 10140, 10348, 10349, 10350, 10351, 10352, 10418, 10498, 10607, 10747, 10961, 11124, 11168, 11169, 11170, 11171, 11172, 11173, 11598, 11882, 11883, 11884, 11885, 11886, 11887, 11916, 12058, 12068, 12069, 12070, 12071, 12072, 12073, 12109, 12354, 12490, 12531, 12739, 12760, 12867, 12906, 12989, 13016, 13137, 13143, 13157, 13160, 13453, 13484, 13492, 13545, 13567, 13637, 13869, 13892, 14113, 14114, 14115, 14116, 14117, 14118, 14141, 14144, 14209, 14210, 14211, 14303, 14337, 14454, 14455, 14456, 14457, 14458, 14485, 14530, 14715, 14817, 14818, 14819, 14828, 14854, 14911, 14912, 14913, 14914, 14915, 14996, 15086, 15142, 15151, 15343, 15358]",001,RJT9884296,OpalStone Mining Inc.,ES
