invoice_id,MANDT,BURKS,GJAHR,BELNR,WAERS,BLDAT
[7455],001,8000,2020,1000002634,EUR,20200920
[7456],001,8000,2020,1000036608,EUR,20200920
[7457],001,8000,2020,1000010362,EUR,20200920
[7458],001,8000,2020,1000009284,EUR,20200920
[7459],001,8000,2020,1000034101,EUR,20200920
[7460],001,8000,2020,1000004724,EUR,20200920
[7461],001,8000,2020,1000000092,EUR,20200920
[7462],001,4000,2015,1000005205,EUR,20150920
[7463],001,1000,2006,1000013076,USD,20060920
[7464],001,1000,2006,1000010787,USD,20060920
[7465],001,1000,2006,1000008797,USD,20060920
[7466],001,7000,2003,1000007309,USD,20030920
[7467],001,7000,2003,1000005748,USD,20030920
[7468],001,7000,2003,1000001500,USD,20030920
[7469],001,2000,2009,1000030959,USD,20090920
[7470],001,1000,2009,1000005773,EUR,20090920
[7471],001,1000,2009,1000005294,EUR,20090920
[7472],001,1000,2009,1000006467,EUR,20090920
[7473],001,1000,2009,1000029919,EUR,20090920
[7474],001,1000,2009,1000001865,EUR,20090920
[7475],001,2000,2002,1000012182,KRW,20020920
[7476],001,2000,2006,1000001550,EUR,20060920
[7477],001,2000,2006,1000003472,EUR,20060920
[7478],001,2000,2006,1000021898,EUR,20060920
[7479],001,1000,2024,1000005422,USD,20240920
[7480],001,1000,2008,1000003077,JPY,20080920
[7481],001,7000,2024,1000008107,USD,20240920
[7482],001,1000,2000,1000006224,AUD,20000920
[7483],001,1000,2020,1000006556,EUR,20200920
[7484],001,1000,2005,1000008403,EUR,20050920
[7485],001,1000,2005,1000003260,EUR,20050920
[7486],001,1000,2005,1000010968,EUR,20050920
[7487],001,1000,2005,1000005618,EUR,20050920
[7488],001,1000,2005,1000013489,EUR,20050920
[7489],001,4000,2015,1000012141,USD,20150920
[7490],001,6000,2014,1000006367,USD,20140920
[7491],001,6000,2014,1000029883,USD,20140920
[7492],001,6000,2014,1000011970,USD,20140920
[7493],001,1000,2022,1000004771,EUR,20220920
[7494],001,3000,2013,1000026225,USD,20130920
[7495],001,1000,2012,1000020665,USD,20120920
[7496],001,1000,2017,1000007723,USD,20170920
[7497],001,2000,2010,1000016892,EUR,20100920
[7498],001,1000,2000,1000004122,AUD,20000920
[7499],001,1000,2011,1000010618,CHF,20110920
[7500],001,3000,2023,1000012161,USD,20230920
[7501],001,1000,2021,1000009158,USD,20210920
[7502],001,1000,2013,1000008573,EUR,20130920
[7503],001,2000,2017,1000003563,EUR,20170920
[7504],001,1000,2024,1000001232,KRW,20240920
[7505],001,1000,2006,1000019824,JPY,20060920
[7506],001,1000,2013,1000027435,USD,20130920
[7507],001,1000,2010,1000025362,KRW,20100920
[7508],001,1000,2019,1000004850,KRW,20190920
[7509],001,1000,2017,1000003081,USD,20170920
[7510],001,2000,2012,1000006612,EUR,20120920
[7511],001,1000,2022,1000000356,EUR,20220920
[7512],001,1000,2022,1000003107,EUR,20220920
[7513],001,1000,2022,1000004867,EUR,20220920
[7514],001,1000,2022,1000007466,EUR,20220920
[7515],001,1000,2022,1000000549,EUR,20220920
[7516],001,4000,2006,1000003388,USD,20060920
[7517],001,2000,2024,1000004619,USD,20240920
[7518],001,2000,2024,1000023471,USD,20240920
[7519],001,2000,2024,1000004521,USD,20240920
[7520],001,4000,2014,1000015588,USD,20140920
[7521],001,2000,2021,1000016375,USD,20210920
[7522],001,2000,2024,1000005754,USD,20240920
[7523],001,2000,2011,1000016781,USD,20110920
[7524],001,2000,2011,1000014930,USD,20110920
[7525],001,2000,2011,1000007530,USD,20110920
[7526],001,2000,2011,1000001884,USD,20110920
[7527],001,1000,2006,1000007941,EUR,20060920
[7528],001,1000,2006,1000000243,EUR,20060920
[7529],001,1000,2006,1000005029,EUR,20060920
[7530],001,1000,2006,1000013114,EUR,20060920
[7531],001,1000,2006,1000004805,EUR,20060920
[7532],001,1000,2006,1000043118,EUR,20060920
[7533],001,9000,2014,1000001776,USD,20140920
[7534],001,5000,2004,1000040250,USD,20040920
[7535],001,1000,2022,1000007258,USD,20220920
[7536],001,1000,2007,1000007259,EUR,20070920
[7537],001,4000,2006,1000014222,NOK,20060920
[7538],001,4000,2006,1000000788,NOK,20060920
[7539],001,4000,2006,1000013652,NOK,20060920
[7540],001,4000,2006,1000005937,NOK,20060920
[7541],001,1000,2003,1000021621,USD,20030920
[7542],001,7000,2023,1000008411,USD,20230920
[7543],001,2000,2004,1000030537,USD,20040920
[7544],001,2000,2005,1000002438,USD,20050920
[7545],001,5000,2005,1000004003,EUR,20050920
[7546],001,2000,2020,1000008212,USD,20200920
[7547],001,1000,2014,1000003824,USD,20140920
[7548],001,1000,2018,1000005269,USD,20180920
[7549],001,5000,2018,1000065936,USD,20180920
[7550],001,5000,2001,1000004932,EUR,20010920
[7551],001,7000,2007,1000008383,USD,20070920
[7552],001,1000,2005,1000010978,EUR,20050920
[7553],001,1000,2020,1000039354,EUR,20200920
[7554],001,1000,2019,1000006026,EUR,20190920
[7555],001,1000,2019,1000019976,EUR,20190920
[7556],001,1000,2019,1000011189,EUR,20190920
[7557],001,1000,2019,1000021672,EUR,20190920
[7558],001,2000,2021,1000012261,EUR,20210920
[7559],001,2000,2015,1000002448,KRW,20150920
[7560],001,2000,2011,1000000872,SEK,20110920
[7561],001,2000,2011,1000000314,SEK,20110920
[7562],001,2000,2011,1000013826,SEK,20110920
[7563],001,2000,2011,1000008996,SEK,20110920
[7564],001,5000,2007,1000004676,EUR,20070920
[7565],001,1000,2000,1000000049,JPY,20000920
[7566],001,2000,2007,1000018269,USD,20070920
[7567],001,6000,2011,1000009993,EUR,20110920
[7568],001,1000,2007,1000015701,USD,20070920
[7569],001,2000,2022,1000014839,JPY,20220920
[7570],001,5000,2013,1000016879,EUR,20130920
[7571],001,3000,2024,1000027120,USD,20240920
[7572],001,1000,2016,1000016777,EUR,20160920
[7573],001,1000,2002,1000013374,USD,20020920
[7574],001,1000,2020,1000014842,EUR,20200920
[7575],001,1000,2020,1000000974,EUR,20200920
[7576],001,1000,2020,1000005791,EUR,20200920
[7577],001,1000,2014,1000005327,EUR,20140920
[7578],001,1000,2012,1000020181,USD,20120920
[7579],001,1000,2003,1000014027,USD,20030920
[7580],001,1000,2012,1000012551,EUR,20120920
[7581],001,2000,2010,1000007883,EUR,20100920
[7582],001,1000,2024,1000015445,USD,20240920
[7583],001,8000,2012,1000002436,EUR,20120920
[7584],001,8000,2012,1000002657,EUR,20120920
[7585],001,8000,2012,1000013305,EUR,20120920
[7586],001,8000,2012,1000002804,EUR,20120920
[7587],001,2000,2004,1000000302,USD,20040920
[7588],001,1000,2002,1000006740,USD,20020920
[7589],001,5000,2003,1000024926,EUR,20030920
[7590],001,5000,2003,1000005952,EUR,20030920
[7591],001,5000,2003,1000012271,EUR,20030920
[7592],001,5000,2003,1000075632,EUR,20030920
[7593],001,5000,2003,1000017514,EUR,20030920
[7594],001,2000,2001,1000004102,EUR,20010920
[7595],001,2000,2024,1000000663,EUR,20240920
[7596],001,1000,2000,1000004428,USD,20000920
[7597],001,1000,2000,1000007378,USD,20000920
[7598],001,1000,2000,1000011643,USD,20000920
[7599],001,1000,2000,1000009122,USD,20000920
[7600],001,2000,2017,1000009819,NZD,20170920
[7601],001,5000,2018,1000000107,USD,20180920
[7602],001,2000,2019,1000011877,USD,20190920
[7603],001,3000,2003,1000011937,EUR,20030920
[7604],001,1000,2015,1000040592,USD,20150920
[7605],001,2000,2017,1000004515,EUR,20170920
[7606],001,2000,2017,1000032305,EUR,20170920
[7607],001,2000,2017,1000023252,EUR,20170920
[7608],001,2000,2017,1000005888,EUR,20170920
[7609],001,1000,2016,1000006735,USD,20160920
[7610],001,2000,2006,1000005890,USD,20060920
[7611],001,1000,2013,1000005374,USD,20130920
[7612],001,8000,2016,1000008538,EUR,20160920
[7613],001,8000,2016,1000010825,EUR,20160920
[7614],001,8000,2016,1000011985,EUR,20160920
[7615],001,8000,2016,1000012742,EUR,20160920
[7616],001,8000,2016,1000005372,EUR,20160920
[7617],001,1000,2020,1000016346,EUR,20200920
[7618],001,1000,2005,1000001051,JPY,20050920
[7619],001,4000,2010,1000055054,USD,20100920
[7620],001,2000,2021,1000011141,USD,20210920
[7621],001,2000,2005,1000031246,USD,20050920
[7622],001,2000,2021,1000002419,AUD,20210920
[7623],001,1000,2024,1000001920,USD,20240920
[7624],001,1000,2006,1000006820,EUR,20060920
[7625],001,1000,2016,1000009196,EUR,20160920
[7626],001,1000,2022,1000003345,USD,20220920
[7627],001,2000,2009,1000006689,EUR,20090920
[7628],001,4000,2020,1000003822,USD,20200920
[7629],001,2000,2014,1000002226,JPY,20140920
[7630],001,4000,2021,1000016213,USD,20210920
[7631],001,4000,2021,1000005457,USD,20210920
[7632],001,3000,2000,1000002992,NZD,20000920
[7633],001,4000,2014,1000002768,USD,20140920
[7634],001,2000,2023,1000016098,USD,20230920
[7635],001,2000,2023,1000001939,USD,20230920
[7636],001,3000,2010,1000011531,USD,20100920
[7637],001,3000,2004,1000034322,USD,20040920
[7638],001,4000,2014,1000001655,USD,20140920
[7639],001,2000,2004,1000005381,USD,20040920
[7640],001,1000,2005,1000008584,NOK,20050920
[7641],001,6000,2000,1000026059,USD,20000920
[7642],001,1000,2000,1000025867,NZD,20000920
[7643],001,1000,2020,1000008034,USD,20200920
[7644],001,2000,2019,1000012325,EUR,20190920
[7645],001,2000,2019,1000002357,EUR,20190920
[7646],001,2000,2019,1000009010,EUR,20190920
[7647],001,1000,2020,1000005432,USD,20200920
[7648],001,3000,2018,1000003370,USD,20180920
[7649],001,4000,2005,1000003592,NOK,20050920
[7650],001,1000,2012,1000003983,USD,20120920
[7651],001,3000,2009,1000001379,EUR,20090920
[7652],001,2000,2012,1000004091,USD,20120920
[7653],001,1000,2020,1000000018,CHF,20200920
[7654],001,1000,2020,1000002917,CHF,20200920
[7655],001,1000,2020,1000009405,CHF,20200920
[7656],001,1000,2020,1000005330,CHF,20200920
[7657],001,1000,2020,1000032539,CHF,20200920
[7658],001,1000,2019,1000016095,USD,20190920
[7659],001,2000,2019,1000010124,USD,20190920
[7660],001,2000,2019,1000005862,USD,20190920
[7661],001,5000,2013,1000002645,USD,20130920
[7662],001,2000,2000,1000001973,EUR,20000920
[7663],001,2000,2000,1000000273,USD,20000920
[7664],001,1000,2018,1000057477,USD,20180920
[7665],001,4000,2009,1000010004,EUR,20090920
[7666],001,2000,2021,1000009827,JPY,20210920
[7667],001,2000,2002,1000021046,JPY,20020920
[7668],001,3000,2020,1000003170,JPY,20200920
[7669],001,1000,2017,1000014083,USD,20170920
[7670],001,1000,2017,1000014603,USD,20170920
[7671],001,1000,2011,1000006428,KRW,20110920
[7672],001,1000,2009,1000020998,USD,20090920
[7673],001,4000,2023,1000006648,NOK,20230920
[7674],001,1000,2018,1000034283,USD,20180920
[7675],001,1000,2015,1000023200,EUR,20150920
[7676],001,1000,2017,1000014516,USD,20170920
[7677],001,1000,2017,1000004673,USD,20170920
[7678],001,2000,2019,1000000264,USD,20190920
[7679],001,1000,2021,1000007855,USD,20210920
[7680],001,1000,2021,1000007411,USD,20210920
[7681],001,1000,2021,1000003311,USD,20210920
[7682],001,1000,2011,1000014162,USD,20110920
[7683],001,1000,2011,1000010409,USD,20110920
[7684],001,1000,2011,1000017497,USD,20110920
[7685],001,1000,2011,1000006301,USD,20110920
[7686],001,3000,2011,1000015400,EUR,20110920
[7687],001,2000,2019,1000015335,USD,20190920
[7688],001,2000,2022,1000007239,JPY,20220920
[7689],001,1000,2018,1000008457,USD,20180920
[7690],001,2000,2021,1000013098,JPY,20210920
[7691],001,3000,2002,1000014566,USD,20020920
[7692],001,3000,2002,1000003361,USD,20020920
[7693],001,3000,2002,1000006407,USD,20020920
[7694],001,3000,2002,1000017693,USD,20020920
[7695],001,1000,2013,1000006150,USD,20130920
[7696],001,2000,2019,1000010325,USD,20190920
[7697],001,1000,2020,1000017555,USD,20200920
[7698],001,2000,2024,1000008952,KRW,20240920
[7699],001,5000,2014,1000020716,USD,20140920
[7700],001,5000,2014,1000011879,USD,20140920
[7701],001,5000,2014,1000003447,USD,20140920
[7702],001,3000,2009,1000015939,EUR,20090920
[7703],001,3000,2009,1000017147,EUR,20090920
[7704],001,3000,2009,1000013032,EUR,20090920
[7705],001,1000,2019,1000013615,EUR,20190920
[7706],001,1000,2019,1000002199,USD,20190920
[7707],001,1000,2000,1000001477,USD,20000920
[7708],001,2000,2021,1000039085,USD,20210920
[7709],001,1000,2005,1000015496,USD,20050920
[7710],001,1000,2009,1000006640,USD,20090920
[7711],001,1000,2009,1000045978,USD,20090920
[7712],001,1000,2009,1000024624,USD,20090920
[7713],001,1000,2015,1000011952,EUR,20150920
[7714],001,2000,2013,1000026249,EUR,20130920
[7715],001,2000,2013,1000023174,EUR,20130920
[7716],001,2000,2013,1000016619,EUR,20130920
[7717],001,2000,2013,1000023532,EUR,20130920
[7718],001,2000,2013,1000005829,EUR,20130920
[7719],001,2000,2013,1000002399,EUR,20130920
[7720],001,1000,2001,1000028181,EUR,20010920
[7721],001,1000,2020,1000028770,EUR,20200920
[7722],001,1000,2010,1000013731,AUD,20100920
[7723],001,1000,2001,1000011149,USD,20010920
[7724],001,1000,2001,1000000932,USD,20010920
[7725],001,3000,2019,1000019913,USD,20190920
[7726],001,3000,2019,1000025472,USD,20190920
[7727],001,3000,2019,1000010113,USD,20190920
[7728],001,1000,2013,1000002872,USD,20130920
[7729],001,2000,2012,1000006754,USD,20120920
[7730],001,3000,2010,1000015964,USD,20100920
[7731],001,1000,2001,1000012264,EUR,20010920
[7732],001,3000,2018,1000003340,EUR,20180920
[7733],001,3000,2019,1000009733,USD,20190920
[7734],001,1000,2024,1000085440,JPY,20240920
[7735],001,2000,2021,1000000656,EUR,20210920
[7736],001,1000,2017,1000008699,EUR,20170920
[7737],001,4000,2014,1000003202,USD,20140920
[7738],001,1000,2002,1000004248,JPY,20020920
[7739],001,1000,2002,1000040995,JPY,20020920
[7740],001,1000,2012,1000000528,EUR,20120920
[7741],001,2000,2020,1000008307,EUR,20200920
[7742],001,3000,2016,1000006225,NZD,20160920
[7743],001,2000,2015,1000002977,USD,20150920
[7744],001,1000,2001,1000017192,USD,20010920
[7745],001,2000,2004,1000000775,EUR,20040920
[7746],001,2000,2004,1000016459,EUR,20040920
[7747],001,2000,2004,1000031357,EUR,20040920
[7748],001,2000,2024,1000011648,USD,20240920
[7749],001,1000,2016,1000004367,USD,20160920
[7750],001,2000,2019,1000008594,SEK,20190920
[7751],001,2000,2020,1000007519,NOK,20200920
[7752],001,1000,2003,1000000177,EUR,20030920
[7753],001,3000,2009,1000023764,USD,20090920
[7754],001,3000,2009,1000001220,USD,20090920
[7755],001,1000,2001,1000001713,USD,20010920
[7756],001,1000,2005,1000007774,EUR,20050920
[7757],001,1000,2019,1000004365,USD,20190920
[7758],001,5000,2009,1000010926,KRW,20090920
[7759],001,5000,2009,1000022262,KRW,20090920
[7760],001,5000,2009,1000014111,KRW,20090920
[7761],001,1000,2021,1000013787,EUR,20210920
[7762],001,1000,2019,1000005488,EUR,20190920
[7763],001,7000,2020,1000009482,CHF,20200920
[7764],001,1000,2016,1000003350,USD,20160920
[7765],001,1000,2016,1000007052,USD,20160920
[7766],001,1000,2016,1000011862,USD,20160920
[7767],001,1000,2016,1000020154,USD,20160920
[7768],001,1000,2016,1000010504,USD,20160920
[7769],001,1000,2006,1000001876,USD,20060920
[7770],001,3000,2015,1000003903,EUR,20150920
[7771],001,1000,2009,1000013927,EUR,20090920
[7772],001,3000,2016,1000006223,USD,20160920
[7773],001,3000,2016,1000005368,USD,20160920
[7774],001,3000,2016,1000007800,USD,20160920
[7775],001,1000,2019,1000012460,USD,20190920
[7776],001,2000,2015,1000009370,KRW,20150920
[7777],001,4000,2005,1000023904,EUR,20050920
[7778],001,4000,2005,1000018963,EUR,20050920
[7779],001,4000,2005,1000017722,EUR,20050920
[7780],001,4000,2005,1000031426,EUR,20050920
[7781],001,4000,2005,1000011187,EUR,20050920
[7782],001,4000,2005,1000010338,EUR,20050920
[7783],001,3000,2004,1000007746,EUR,20040920
[7784],001,1000,2019,1000021566,EUR,20190920
[7785],001,1000,2019,1000007708,EUR,20190920
[7786],001,1000,2011,1000006863,USD,20110920
[7787],001,1000,2011,1000001418,USD,20110920
[7788],001,1000,2011,1000018729,USD,20110920
[7789],001,1000,2011,1000006691,USD,20110920
[7790],001,1000,2011,1000008612,USD,20110920
[7791],001,1000,2002,1000000354,USD,20020920
[7792],001,6000,2003,1000004734,EUR,20030920
[7793],001,6000,2003,1000005151,EUR,20030920
[7794],001,4000,2003,1000007210,AUD,20030920
[7795],001,1000,2018,1000014493,USD,20180920
[7796],001,2000,2013,1000011297,USD,20130920
[7797],001,4000,2024,1000002879,USD,20240920
[7798],001,1000,2004,1000011664,USD,20040920
[7799],001,2000,2017,1000007818,USD,20170920
[7800],001,2000,2017,1000015799,USD,20170920
[7801],001,2000,2017,1000013635,USD,20170920
[7802],001,2000,2017,1000015448,USD,20170920
[7803],001,2000,2017,1000022435,USD,20170920
[7804],001,1000,2004,1000030875,NOK,20040920
[7805],001,1000,2009,1000006126,USD,20090920
[7806],001,1000,2020,1000002354,USD,20200920
[7807],001,1000,2021,1000020499,USD,20210920
[7808],001,1000,2002,1000015599,EUR,20020920
[7809],001,1000,2000,1000009391,USD,20000920
[7810],001,1000,2005,1000000353,EUR,20050920
[7811],001,1000,2003,1000035369,USD,20030920
[7812],001,1000,2003,1000013372,USD,20030920
[7813],001,1000,2003,1000005792,USD,20030920
[7814],001,1000,2021,1000014859,USD,20210920
[7815],001,1000,2005,1000002790,USD,20050920
[7816],001,1000,2018,1000008146,USD,20180920
[7817],001,5000,2009,1000006408,USD,20090920
[7818],001,5000,2009,1000007955,USD,20090920
[7819],001,1000,2019,1000007232,SEK,20190920
[7820],001,2000,2023,1000009745,EUR,20230920
[7821],001,2000,2019,1000000249,USD,20190920
[7822],001,2000,2019,1000042487,USD,20190920
[7823],001,2000,2019,1000006824,USD,20190920
[7824],001,1000,2002,1000008614,USD,20020920
[7825],001,2000,2016,1000032928,USD,20160920
[7826],001,1000,2004,1000003539,EUR,20040920
[7827],001,1000,2022,1000000635,USD,20220920
[7828],001,2000,2013,1000010993,NZD,20130920
[7829],001,1000,2002,1000016981,USD,20020920
[7830],001,1000,2024,1000016261,EUR,20240920
[7831],001,1000,2009,1000007595,USD,20090920
[7832],001,3000,2020,1000006776,JPY,20200920
[7833],001,4000,2012,1000002168,USD,20120920
[7834],001,4000,2006,1000004609,USD,20060920
[7835],001,1000,2007,1000013610,USD,20070920
[7836],001,2000,2021,1000011955,EUR,20210920
[7837],001,1000,2014,1000012603,SEK,20140920
[7838],001,3000,2020,1000008000,NOK,20200920
[7839],001,5000,2021,1000003559,SEK,20210920
[7840],001,1000,2001,1000006909,USD,20010920
[7841],001,2000,2016,1000008729,USD,20160920
[7842],001,2000,2023,1000010195,USD,20230920
[7843],001,2000,2023,1000022080,USD,20230920
[7844],001,2000,2023,1000055950,USD,20230920
[7845],001,2000,2023,1000019079,USD,20230920
[7846],001,1000,2016,1000002315,USD,20160920
[7847],001,5000,2002,1000013495,USD,20020920
[7848],001,1000,2020,1000017534,USD,20200920
[7849],001,1000,2012,1000009594,EUR,20120920
[7850],001,1000,2012,1000018865,EUR,20120920
[7851],001,1000,2012,1000001496,EUR,20120920
[7852],001,1000,2011,1000007514,EUR,20110920
[7853],001,1000,2018,1000006038,USD,20180920
[7854],001,4000,2019,1000012016,USD,20190920
[7855],001,2000,2007,1000032167,USD,20070920
[7856],001,1000,2009,1000003140,USD,20090920
[7857],001,4000,2011,1000025847,NOK,20110920
[7858],001,2000,2008,1000023194,EUR,20080920
[7859],001,2000,2008,1000020036,USD,20080920
[7860],001,1000,2016,1000026108,USD,20160920
[7861],001,1000,2006,1000001467,EUR,20060920
[7862],001,3000,2019,1000006668,USD,20190920
[7863],001,1000,2023,1000009228,JPY,20230920
[7864],001,1000,2019,1000006667,EUR,20190920
[7865],001,1000,2006,1000028535,JPY,20060920
[7866],001,1000,2016,1000009134,USD,20160920
[7867],001,1000,2007,1000040109,USD,20070920
[7868],001,2000,2006,1000016394,EUR,20060920
[7869],001,4000,2023,1000009056,JPY,20230920
[7870],001,1000,2008,1000007365,USD,20080920
[7871],001,3000,2009,1000007363,USD,20090920
[7872],001,1000,2015,1000003324,AUD,20150920
[7873],001,1000,2019,1000004271,USD,20190920
[7874],001,2000,2001,1000015285,USD,20010920
[7875],001,7000,2024,1000004090,EUR,20240920
[7876],001,1000,2000,1000011744,EUR,20000920
[7877],001,1000,2017,1000008671,EUR,20170920
[7878],001,1000,2011,1000016321,USD,20110920
[7879],001,1000,2002,1000010294,CHF,20020920
[7880],001,8000,2013,1000025258,USD,20130920
[7881],001,8000,2013,1000006315,USD,20130920
[7882],001,8000,2013,1000003590,USD,20130920
[7883],001,8000,2013,1000008661,USD,20130920
[7884],001,8000,2013,1000003676,USD,20130920
[7885],001,2000,2004,1000007842,USD,20040920
[7886],001,2000,2004,1000005408,USD,20040920
[7887],001,2000,2004,1000022021,USD,20040920
[7888],001,2000,2004,1000000940,USD,20040920
[7889],001,1000,2005,1000017218,USD,20050920
[7890],001,2000,2010,1000007931,USD,20100920
[7891],001,1000,2006,1000027395,KRW,20060920
[7892],001,1000,2006,1000001869,KRW,20060920
[7893],001,2000,2023,1000006080,NOK,20230920
[7894],001,2000,2023,1000000840,NOK,20230920
[7895],001,2000,2023,1000035258,NOK,20230920
[7896],001,2000,2023,1000002111,NOK,20230920
[7897],001,4000,2014,1000028425,EUR,20140920
[7898],001,2000,2024,1000027731,USD,20240920
[7899],001,1000,2016,1000016709,EUR,20160920
[7900],001,1000,2010,1000023913,USD,20100920
[7901],001,1000,2011,1000000807,KRW,20110920
[7902],001,1000,2022,1000001436,NOK,20220920
[7903],001,2000,2016,1000005476,EUR,20160920
[7904],001,2000,2016,1000001244,EUR,20160920
[7905],001,2000,2016,1000047274,EUR,20160920
[7906],001,2000,2016,1000012967,EUR,20160920
[7907],001,1000,2002,1000019669,USD,20020920
[7908],001,1000,2002,1000012768,USD,20020920
[7909],001,1000,2002,1000007763,USD,20020920
[7910],001,1000,2002,1000001825,USD,20020920
[7911],001,1000,2002,1000009918,USD,20020920
[7912],001,1000,2002,1000018386,USD,20020920
[7913],001,1000,2019,1000007580,EUR,20190920
[7914],001,1000,2016,1000007116,USD,20160920
[7915],001,1000,2024,1000001690,USD,20240920
[7916],001,1000,2017,1000023394,USD,20170920
[7917],001,2000,2002,1000007330,KRW,20020920
[7918],001,2000,2002,1000016912,KRW,20020920
[7919],001,2000,2002,1000007614,KRW,20020920
[7920],001,2000,2002,1000015342,KRW,20020920
[7921],001,2000,2006,1000004452,EUR,20060920
[7922],001,1000,2020,1000001688,JPY,20200920
[7923],001,7000,2020,1000018754,USD,20200920
[7924],001,2000,2011,1000007750,USD,20110920
[7925],001,3000,2017,1000023066,AUD,20170920
[7926],001,1000,2022,1000031697,USD,20220920
[7927],001,2000,2019,1000002473,USD,20190920
[7928],001,3000,2015,1000011551,USD,20150920
[7929],001,3000,2015,1000016603,USD,20150920
[7930],001,2000,2002,1000003744,NOK,20020920
[7931],001,2000,2002,1000004532,NOK,20020920
[7932],001,2000,2002,1000007814,NOK,20020920
[7933],001,2000,2002,1000016040,NOK,20020920
[7934],001,2000,2012,1000002927,USD,20120920
[7935],001,4000,2008,1000003454,USD,20080920
[7936],001,4000,2008,1000002803,USD,20080920
[7937],001,4000,2008,1000020985,USD,20080920
[7938],001,4000,2008,1000004054,USD,20080920
[7939],001,4000,2016,1000006002,USD,20160920
[7940],001,4000,2016,1000013395,USD,20160920
[7941],001,4000,2016,1000017004,USD,20160920
[7942],001,1000,2012,1000003429,EUR,20120920
[7943],001,2000,2012,1000006593,USD,20120920
[7944],001,1000,2022,1000014943,EUR,20220920
[7945],001,3000,2009,1000019665,EUR,20090920
[7946],001,2000,2018,1000001851,SEK,20180920
[7947],001,1000,2005,1000007516,EUR,20050920
[7948],001,1000,2002,1000018361,EUR,20020920
[7949],001,2000,2022,1000015132,USD,20220920
[7950],001,1000,2012,1000004459,USD,20120920
[7951],001,1000,2012,1000006553,USD,20120920
[7952],001,1000,2012,1000025157,USD,20120920
[7953],001,1000,2017,1000025499,USD,20170920
[7954],001,3000,2009,1000018057,EUR,20090920
[7955],001,1000,2023,1000003269,KRW,20230920
[7956],001,1000,2024,1000017752,NOK,20240920
[7957],001,1000,2024,1000024796,NOK,20240920
[7958],001,1000,2024,1000008334,NOK,20240920
[7959],001,1000,2024,1000019634,NOK,20240920
[7960],001,1000,2003,1000005069,EUR,20030920
[7961],001,3000,2006,1000017148,USD,20060920
[7962],001,3000,2011,1000005225,USD,20110920
[7963],001,1000,2002,1000005769,NOK,20020920
[7964],001,1000,2021,1000002737,EUR,20210920
[7965],001,4000,2007,1000035425,SEK,20070920
[7966],001,1000,2014,1000004736,USD,20140920
[7967],001,2000,2002,1000008716,USD,20020920
[7968],001,3000,2002,1000008526,KRW,20020920
[7969],001,5000,2005,1000006775,EUR,20050920
[7970],001,1000,2004,1000006555,USD,20040920
[7971],001,1000,2010,1000010030,JPY,20100920
[7972],001,2000,2021,1000004311,EUR,20210920
[7973],001,2000,2021,1000016483,EUR,20210920
[7974],001,2000,2021,1000024242,EUR,20210920
[7975],001,2000,2021,1000005369,EUR,20210920
[7976],001,1000,2001,1000013182,USD,20010920
[7977],001,1000,2001,1000001237,USD,20010920
[7978],001,2000,2017,1000012766,EUR,20170920
[7979],001,2000,2020,1000019206,USD,20200920
[7980],001,1000,2005,1000005563,USD,20050920
[7981],001,1000,2011,1000008852,JPY,20110920
[7982],001,1000,2011,1000002939,JPY,20110920
[7983],001,5000,2021,1000005007,USD,20210920
[7984],001,2000,2023,1000025248,CHF,20230920
[7985],001,1000,2005,1000026156,USD,20050920
[7986],001,1000,2009,1000014287,USD,20090920
[7987],001,1000,2005,1000000824,JPY,20050920
[7988],001,5000,2021,1000012837,USD,20210920
[7989],001,3000,2004,1000012733,EUR,20040920
[7990],001,1000,2009,1000025638,EUR,20090920
[7991],001,1000,2005,1000007829,USD,20050920
[7992],001,2000,2005,1000022334,EUR,20050920
[7993],001,1000,2012,1000017500,USD,20120920
[7994],001,1000,2012,1000008119,USD,20120920
[7995],001,1000,2012,1000069365,USD,20120920
[7996],001,1000,2012,1000021500,USD,20120920
[7997],001,1000,2004,1000017059,NZD,20040920
[7998],001,1000,2001,1000015005,USD,20010920
[7999],001,2000,2022,1000004204,JPY,20220920
[8000],001,1000,2005,1000001042,EUR,20050920
[8001],001,2000,2017,1000017690,EUR,20170920
[8002],001,1000,2003,1000015671,JPY,20030920
[8003],001,1000,2010,1000017166,USD,20100920
[8004],001,2000,2003,1000022521,JPY,20030920
[8005],001,1000,2012,1000005277,NZD,20120920
[8006],001,3000,2001,1000028824,KRW,20010920
[8007],001,1000,2002,1000002294,USD,20020920
[8008],001,1000,2013,1000006291,USD,20130920
[8009],001,1000,2011,1000001149,USD,20110920
[8010],001,1000,2010,1000011472,USD,20100920
[8011],001,2000,2002,1000004489,EUR,20020920
[8012],001,2000,2002,1000004566,EUR,20020920
[8013],001,2000,2002,1000042491,EUR,20020920
[8014],001,1000,2015,1000010170,USD,20150920
[8015],001,2000,2015,1000006747,USD,20150920
[8016],001,3000,2004,1000027695,USD,20040920
[8017],001,3000,2024,1000031881,SEK,20240920
[8018],001,2000,2017,1000044778,USD,20170920
[8019],001,1000,2006,1000014318,EUR,20060920
[8020],001,1000,2006,1000008003,EUR,20060920
[8021],001,1000,2006,1000001919,EUR,20060920
[8022],001,2000,2016,1000020740,EUR,20160920
[8023],001,7000,2020,1000013859,KRW,20200920
