invoice_id,MANDT,BURKS,GJAHR,BELNR,BZUEI,ZUONR,VBELN,KUNNR,WRBTR,ZFBDT,ZTERM
[8933],001,2000,2018,1000001633,001,INV100000000022597,1831257971,HFX5107881,214787.95,20180928,0030
[8934],001,2000,2018,1000020677,001,INV100000000015216,2342340010,HFX5107881,111727.88,20180928,0030
[8935],001,2000,2018,1000022650,001,INV100000000017549,1256870519,HFX5107881,35621.69,20181007,0030
[8936],001,2000,2018,1000024753,001,INV100000000001729,3606646605,HFX5107881,93775.36,20181025,0030
[8937],001,2000,2018,1000019022,001,INV100000000011604,6363059131,HFX5107881,26944.73,20181021,0030
[8938],001,1000,2012,1000012696,001,INV100000000000520,2603582013,JJM5054555,276871.15,20121014,0001
[8939],001,1000,2003,1000026058,001,INV100000000006190,7749947662,KBR7146665,351923487.44,20031007,0002
[8940],001,1000,2009,1000016440,002,INV100000000013211,6956648463,TCO9263651,165952.91,20091012,0022
[8941],001,2000,2002,1000013958,001,INV100000000008971,2438793437,QYY2957205,57526.16,20021005,0009
[8942],001,1000,2023,1000008722,001,INV100000000014404,0884850659,QNK4898931,50207894.09,20231001,0019
[8943],001,1000,2023,1000012950,001,INV100000000001531,8625728226,QNK4898931,8711782.48,20230930,0019
[8944],001,1000,2023,1000055592,002,INV100000000013257,3660512257,QNK4898931,22927622.01,20231005,0019
[8945],001,1000,2023,1000034449,001,INV100000000023544,3468098829,QNK4898931,39620920.61,20231003,0019
[8946],001,1000,2023,1000004239,002,INV100000000000452,3840887310,QNK4898931,18406582.26,20230921,0019
[8947],001,1000,2007,1000031514,001,INV100000000007892,3126246982,KVF4482570,42446.89,20070922,0006
[8948],001,3000,2016,1000001328,001,INV100000000007932,6189240635,PNH6985521,418404.24,20161002,0017
[8949],001,2000,2014,1000007127,001,INV100000000013171,8089017998,AVR1905370,46932.08,20141001,0024
[8950],001,4000,2022,1000010307,001,INV100000000006362,9131219643,GPN1729300,144491761.49,20221010,0014
[8951],001,1000,2008,1000024607,001,INV100000000020669,7311596509,DDD0641353,223178.92,20081010,0025
[8952],001,3000,2016,1000028125,001,INV100000000023656,4782343984,QNK4898931,53533978.33,20160930,0020
[8953],001,3000,2016,1000028316,001,INV100000000002724,3215927848,QNK4898931,28403890.07,20161005,0020
[8954],001,1000,2024,1000009036,001,INV100000000001689,5501863441,KST5094255,72383.97,20241027,0005
[8955],001,3000,2011,1000006416,002,INV100000000006482,8707822629,XQI8289538,124714.67,20111008,0010
[8956],001,3000,2011,1000026378,001,INV100000000037329,0968393191,XQI8289538,65791.58,20110928,0010
[8957],001,3000,2011,1000005661,002,INV100000000009278,7157155559,XQI8289538,127557.84,20110928,0010
[8958],001,3000,2011,1000008769,001,INV100000000006141,8118215757,XQI8289538,163886.57,20110929,0010
[8959],001,3000,2011,1000000183,001,INV100000000001196,9225062689,XQI8289538,238961.9,20110927,0010
[8960],001,1000,2005,1000006317,001,INV100000000012150,7201635331,EVP4571878,52842.57,20050928,0017
[8961],001,1000,2017,1000003128,001,INV100000000015621,9664263436,UXJ6820071,155365.11,20170921,0018
[8962],001,1000,2017,1000018196,001,INV100000000006271,9246248904,UXJ6820071,105508.21,20171001,0018
[8963],001,1000,2017,1000007876,001,INV100000000006830,3339111457,UXJ6820071,93268.36,20171014,0018
[8964],001,1000,2017,1000012528,001,INV100000000004922,0090651392,UXJ6820071,111817.25,20171014,0018
[8965],001,1000,2017,1000008752,001,INV100000000022674,8802492470,UXJ6820071,100054.04,20171006,0018
[8966],001,2000,2023,1000023404,001,INV100000000003491,8229033568,XWZ9909813,28788.15,20231103,0015
[8967],001,2000,2009,1000023449,001,INV100000000010044,4344819266,JYB8631854,170951.55,20091015,0018
[8968],001,3000,2016,1000025657,001,INV100000000017735,1533452591,ZAL0239607,93506.77,20161004,0021
[8969],001,4000,2018,1000003218,001,INV100000000001066,6561174151,YSD3087280,93261.91,20181014,0010
[8970],001,2000,2014,1000008373,001,INV100000000013696,1986729179,EVP4571878,154069.03,20140925,0019
[8971],001,3000,2003,1000027935,001,INV100000000007156,2359141715,MUT0417299,83779.39,20031016,0001
[8972],001,3000,2018,1000007049,001,INV100000000063654,6066140486,KBR7146665,387700878.69,20181006,0016
[8973],001,3000,2018,1000034291,001,INV100000000008342,2573511694,KBR7146665,46291607.53,20181002,0016
[8974],001,3000,2018,1000019034,001,INV100000000014865,7058408208,KBR7146665,122639991.83,20180925,0016
[8975],001,3000,2018,1000003436,001,INV100000000007915,4531449190,KBR7146665,316901528.26,20181017,0016
[8976],001,3000,2018,1000005772,001,INV100000000003691,6462293996,KBR7146665,412518135.73,20180926,0016
[8977],001,3000,2018,1000012340,001,INV100000000041938,6025037342,KBR7146665,335694676.15,20181011,0016
[8978],001,3000,2018,1000015298,001,INV100000000029562,1817595692,KBR7146665,378050995.85,20181014,0016
[8979],001,4000,2017,1000007606,001,INV100000000004116,4706775241,CEI4303673,166933.36,20171009,0027
[8980],001,2000,2003,1000008234,001,INV100000000028226,5477156487,CZR7214715,321440.76,20031007,0001
[8981],001,1000,2021,1000001744,001,INV100000000001147,5797003417,YSV1911248,43915750.7,20211004,0020
[8982],001,1000,2017,1000029493,001,INV100000000022800,4734732253,TAE8255972,356143.93,20171017,0011
[8983],001,1000,2004,1000018138,002,INV100000000014488,0275060727,SIZ6820794,151656.02,20041005,0004
[8984],001,2000,2010,1000009820,001,INV100000000000613,8335957952,ZAL0239607,85978.83,20100928,0018
[8985],001,2000,2010,1000007001,001,INV100000000016959,1971083734,ZAL0239607,124325.92,20101003,0018
[8986],001,2000,2010,1000007759,001,INV100000000012637,7415075721,ZAL0239607,7102.29,20101011,0018
[8987],001,1000,2024,1000016808,001,INV100000000028286,1351304367,TIH6044372,249182.8,20241011,0007
[8988],001,1000,2012,1000019612,001,INV100000000015917,3084672011,TIH6044372,47631.89,20121012,0007
[8989],001,1000,2012,1000014145,001,INV100000000000864,6579247696,TIH6044372,357957.85,20121011,0007
[8990],001,1000,2012,1000003718,001,INV100000000021480,9122801110,TIH6044372,10725.78,20120926,0007
[8991],001,2000,2017,1000003845,001,INV100000000001798,1835062740,GXB1113780,147736.1,20171010,0004
[8992],001,1000,2015,1000009205,001,INV100000000020297,9440087525,RJT9884296,39113.43,20150928,0017
[8993],001,2000,2016,1000016456,001,INV100000000016133,4315733760,KVF4482570,282945.05,20160928,0029
[8994],001,3000,2009,1000006772,001,INV100000000016886,9703092195,YGQ8237982,82816.27,20090926,0027
[8995],001,2000,2008,1000001585,001,INV100000000012010,4351578866,JVE9656627,152924.97,20080929,0001
[8996],001,1000,2010,1000007487,001,INV100000000008897,8851706288,ZAL0239607,141765.66,20101012,0008
[8997],001,1000,2009,1000002960,002,INV100000000027442,7859327029,MLW7256855,140592.89,20091004,0004
[8998],001,1000,2009,1000005090,001,INV100000000004621,0902936255,MLW7256855,431862.65,20091013,0004
[8999],001,1000,2009,1000008838,001,INV100000000000261,0659993638,MLW7256855,123553.25,20090924,0004
[9000],001,1000,2024,1000029251,001,INV100000000006992,1410119737,ZTM3306886,229763.62,20241010,0013
[9001],001,2000,2016,1000015476,001,INV100000000012860,4279847742,EXV9923358,165492.27,20161010,0019
[9002],001,1000,2012,1000003726,001,INV100000000013410,1764837146,JVE9656627,131424.0,20121027,0009
[9003],001,2000,2020,1000008170,001,INV100000000002423,6114776052,YMT4618717,319730.11,20201010,0009
[9004],001,2000,2019,1000007144,001,INV100000000005615,3360631230,YMT4618717,249774.83,20191014,0009
[9005],001,2000,2001,1000013088,001,INV100000000011667,4402605704,MLW7256855,119350.3,20011003,0006
[9006],001,2000,2004,1000002914,001,INV100000000017067,6885101825,YMT4618717,144891.51,20041006,0009
[9007],001,1000,2010,1000001105,001,INV100000000005072,7188208823,MUT0417299,187388.39,20101011,0013
[9008],001,1000,2010,1000016894,001,INV100000000001880,6934165619,MUT0417299,145337.17,20101017,0013
[9009],001,1000,2010,1000003163,001,INV100000000009696,0442898262,MUT0417299,42193.07,20100924,0013
[9010],001,1000,2010,1000017427,001,INV100000000001385,9066358202,MUT0417299,199143.66,20101010,0013
[9011],001,1000,2010,1000011162,001,INV100000000017945,0462220390,MUT0417299,208488.81,20101010,0013
[9012],001,1000,2003,1000008210,001,INV100000000054744,0515414284,ETW4696582,1958336.74,20030925,0027
[9013],001,9000,2021,1000003545,001,INV100000000023822,1836519125,EEN7276041,178894.71,20211024,0022
[9014],001,9000,2021,1000034624,001,INV100000000012018,6182712559,EEN7276041,435468.81,20211010,0022
[9015],001,5000,2008,1000036631,002,INV100000000018840,9835859678,TLW0369383,20286512.29,20081019,0023
[9016],001,2000,2018,1000027337,001,INV100000000019071,8724124291,DDD0641353,226890.42,20181029,0023
[9017],001,2000,2018,1000002787,001,INV100000000000591,6339982414,DDD0641353,13378.71,20181015,0023
[9018],001,2000,2018,1000014796,001,INV100000000003070,5337806585,DDD0641353,163979.5,20181012,0023
[9019],001,2000,2018,1000020996,001,INV100000000003060,5760409163,DDD0641353,189469.14,20181018,0023
[9020],001,2000,2018,1000001814,001,INV100000000019930,0778744596,DDD0641353,120064.46,20181024,0023
[9021],001,2000,2018,1000018419,001,INV100000000000619,6559971051,DDD0641353,198052.54,20181008,0023
[9022],001,2000,2014,1000001877,001,INV100000000004193,9548084368,TCO9263651,165909.99,20141007,0013
[9023],001,2000,2014,1000026107,001,INV100000000013574,4164931050,TCO9263651,83854.78,20141022,0013
[9024],001,2000,2014,1000025236,002,INV100000000038868,8031513323,TCO9263651,111505.71,20141001,0013
[9025],001,2000,2014,1000023150,001,INV100000000001623,3044321082,TCO9263651,81613.71,20141014,0013
[9026],001,3000,2022,1000011066,001,INV100000000017983,5188486976,TAE8255972,128992.17,20221001,0008
[9027],001,1000,2009,1000005344,001,INV100000000004375,2436020400,TLW0369383,17679266.0,20091006,0015
[9028],001,2000,2016,1000000178,001,INV100000000002965,5994623035,YSD3087280,30593.18,20161019,0002
[9029],001,2000,2018,1000006755,001,INV100000000001235,0723522398,SVK9876542,59450.26,20181004,0012
[9030],001,2000,2018,1000002004,001,INV100000000027818,5607189534,SVK9876542,95465.4,20181018,0012
[9031],001,2000,2018,1000016647,001,INV100000000016382,2092960560,SVK9876542,236222.24,20180921,0012
[9032],001,3000,2004,1000039048,001,INV100000000005111,6340456679,CZR7214715,190238.5,20040924,0004
[9033],001,2000,2005,1000000729,001,INV100000000000902,6872733332,XVO6675883,334442.29,20050928,0029
[9034],001,1000,2019,1000014071,001,INV100000000009763,4787766430,KBR7146665,187547403.92,20190924,0002
[9035],001,5000,2005,1000023378,001,INV100000000008593,6314698708,XQI8289538,509846.35,20051008,0014
[9036],001,5000,2005,1000018967,001,INV100000000004958,9916678187,XQI8289538,60981.41,20051004,0014
[9037],001,5000,2005,1000007490,001,INV100000000025067,1741849786,XQI8289538,117205.21,20051011,0014
[9038],001,5000,2005,1000002030,002,INV100000000000060,2202095071,XQI8289538,129995.36,20051014,0014
[9039],001,1000,2007,1000019494,001,INV100000000037806,1477557130,CDK1354752,214598.18,20071005,0013
[9040],001,1000,2007,1000000067,001,INV100000000036563,0464491704,CDK1354752,125263.38,20070929,0013
[9041],001,1000,2004,1000019708,002,INV100000000015566,0761856073,BEY4435252,136525.42,20041012,0012
[9042],001,1000,2004,1000016176,001,INV100000000005057,4120214051,BEY4435252,219020.81,20040924,0012
[9043],001,1000,2004,1000007092,001,INV100000000025685,2621663742,BEY4435252,167171.28,20041002,0012
[9044],001,1000,2004,1000006403,001,INV100000000017853,7990198818,BEY4435252,76408.11,20041001,0012
[9045],001,1000,2004,1000004487,002,INV100000000011313,0443500448,BEY4435252,292898.75,20041009,0012
[9046],001,1000,2024,1000009815,001,INV100000000014555,6678694201,ZYU5636450,79757.56,20241003,0027
[9047],001,1000,2024,1000001867,001,INV100000000013860,4301916443,ZYU5636450,105001.7,20241004,0027
[9048],001,1000,2024,1000014799,001,INV100000000022359,3374771865,ZYU5636450,202166.04,20241007,0027
[9049],001,1000,2024,1000016957,001,INV100000000015274,0291184369,ZYU5636450,298531.49,20241005,0027
[9050],001,1000,2016,1000000658,001,INV100000000014623,8285436747,QYY2957205,52132.65,20161028,0001
[9051],001,2000,2024,1000023833,001,INV100000000001656,4887256123,UXJ6820071,135116.67,20241007,0006
[9052],001,4000,2013,1000017000,001,INV100000000014337,0329214977,EIJ1498063,255045.62,20131001,0005
[9053],001,1000,2008,1000001945,001,INV100000000007837,5765262071,EIJ1498063,91045.49,20080926,0010
[9054],001,1000,2021,1000021486,001,INV100000000011734,3925935404,TAE8255972,102093.31,20210926,0011
[9055],001,7000,2024,1000007796,001,INV100000000017404,6351007020,DDD0641353,25513.8,20241003,0030
[9056],001,3000,2024,1000009175,001,INV100000000027128,1916200976,ETW4696582,171626.82,20241008,0021
[9057],001,3000,2024,1000017261,001,INV100000000000175,2272056221,ETW4696582,737123.38,20241003,0021
[9058],001,3000,2024,1000002624,001,INV100000000011898,6317737000,ETW4696582,3426475.8,20241011,0021
[9059],001,3000,2024,1000003109,001,INV100000000017613,9245492472,ETW4696582,932465.54,20241023,0021
[9060],001,2000,2013,1000000602,001,INV100000000012911,4642906956,YSV1911248,7488227.53,20131004,0021
[9061],001,2000,2013,1000012495,001,INV100000000013055,8753570031,YSV1911248,20448582.74,20130926,0021
[9062],001,2000,2013,1000001420,002,INV100000000000715,6223400297,YSV1911248,67605572.74,20130930,0021
[9063],001,2000,2013,1000020130,002,INV100000000000382,2741616662,YSV1911248,24966250.9,20131002,0021
[9064],001,2000,2013,1000011493,001,INV100000000012712,5040150593,XVO6675883,133089.48,20131006,0029
[9065],001,2000,2013,1000039884,001,INV100000000000640,9579917898,XVO6675883,49431.56,20130929,0029
[9066],001,2000,2013,1000012756,001,INV100000000006468,5966359144,XVO6675883,35315.46,20130928,0029
[9067],001,2000,2013,1000025272,001,INV100000000004876,4545956378,XVO6675883,51553.91,20131004,0029
[9068],001,2000,2003,1000002516,001,INV100000000005201,0939915334,UXJ6820071,127487.76,20031101,0006
[9069],001,1000,2022,1000012467,001,INV100000000006663,2584842532,DDD0641353,153695.7,20220921,0025
[9070],001,3000,2011,1000011185,001,INV100000000014357,1397348678,TCO9263651,304194.42,20110922,0011
[9071],001,3000,2011,1000002668,001,INV100000000018859,9492997145,TCO9263651,42269.1,20111021,0011
[9072],001,3000,2011,1000019618,001,INV100000000013132,0575070893,TCO9263651,242418.11,20110921,0011
[9073],001,3000,2011,1000011581,001,INV100000000010036,7528991541,TCO9263651,164130.28,20111008,0011
[9074],001,2000,2022,1000018308,001,INV100000000001902,5330168847,UNU1323836,113047.42,20221015,0028
[9075],001,2000,2019,1000010441,001,INV100000000009230,2612996561,JVE9656627,222703.57,20190930,0001
[9076],001,1000,2003,1000010379,001,INV100000000014587,9525767753,RJT9884296,124472.03,20030929,0017
[9077],001,1000,2008,1000012057,001,INV100000000005357,9529600227,EEN7276041,127133.36,20081011,0020
[9078],001,2000,2011,1000022671,002,INV100000000032303,7928823337,TAE8255972,105532.62,20111019,0024
[9079],001,1000,2014,1000019748,001,INV100000000048735,1971194789,HFX5107881,186516.53,20140925,0022
[9080],001,5000,2022,1000032235,001,INV100000000024300,4011253411,YSV1911248,48027873.31,20221103,0020
[9081],001,1000,2010,1000002444,001,INV100000000007111,9858115093,KBR7146665,182462525.29,20101014,0002
[9082],001,4000,2022,1000027503,002,INV100000000011259,1038469001,RJT9884296,66412.44,20221013,0009
[9083],001,2000,2008,1000021137,001,INV100000000014445,1354304699,RJT9884296,276796.96,20080928,0024
[9084],001,2000,2008,1000007224,001,INV100000000011847,7869755824,RJT9884296,58006.96,20081010,0024
[9085],001,2000,2008,1000004797,001,INV100000000017738,4878072293,RJT9884296,148991.97,20081008,0024
[9086],001,1000,2002,1000001113,001,INV100000000003403,2382794720,GPN1729300,257228102.15,20020930,0006
[9087],001,1000,2002,1000006862,001,INV100000000005395,8557640437,GPN1729300,319947403.46,20021023,0006
[9088],001,1000,2002,1000001943,001,INV100000000046664,9919331043,GPN1729300,374280553.63,20021018,0006
[9089],001,1000,2002,1000002784,001,INV100000000057735,6486426139,GPN1729300,326979982.13,20021011,0006
[9090],001,1000,2002,1000004842,002,INV100000000013549,8960138388,GPN1729300,320757742.46,20021012,0006
[9091],001,1000,2002,1000002511,001,INV100000000012964,1504350904,GPN1729300,82608385.47,20021002,0006
[9092],001,4000,2004,1000003426,001,INV100000000007514,5639588502,TLW0369383,22528612.96,20041013,0027
[9093],001,1000,2024,1000009843,001,INV100000000016398,1888355838,SIZ6820794,308094.47,20240928,0004
[9094],001,1000,2020,1000007616,001,INV100000000027649,6081987877,TIH6044372,88582.29,20200925,0007
[9095],001,1000,2001,1000002243,001,INV100000000022809,8068826425,AVR1905370,145042.66,20011007,0014
[9096],001,2000,2021,1000038100,001,INV100000000000299,1341268849,XQI8289538,316779.14,20211011,0011
[9097],001,2000,2010,1000001947,001,INV100000000039223,9940164417,GPN1729300,163309316.54,20101008,0010
[9098],001,1000,2010,1000008720,001,INV100000000005985,3677317536,RJT9884296,40387.55,20101027,0017
[9099],001,1000,2005,1000001790,001,INV100000000023695,7156134842,ZYU5636450,416577.82,20051006,0027
[9100],001,1000,2017,1000003186,002,INV100000000002052,1226880957,IUX2238877,202209.05,20170927,0010
[9101],001,1000,2017,1000045455,001,INV100000000005693,7772303476,IUX2238877,197787.38,20171020,0010
[9102],001,1000,2017,1000000696,001,INV100000000010436,7643935010,IUX2238877,210884.05,20171010,0010
[9103],001,1000,2017,1000020028,001,INV100000000022367,4505942597,IUX2238877,372003.05,20171002,0010
[9104],001,3000,2015,1000005132,001,INV100000000013142,5874603552,GXB1113780,277779.7,20151029,0017
[9105],001,3000,2015,1000010912,001,INV100000000000483,9222797333,GXB1113780,67507.13,20150929,0017
[9106],001,3000,2015,1000010515,001,INV100000000011725,8535545911,GXB1113780,46452.29,20150923,0017
[9107],001,3000,2015,1000001371,002,INV100000000006281,4838570467,GXB1113780,153683.93,20151014,0017
[9108],001,4000,2012,1000010890,001,INV100000000004317,9582043504,MTU0130847,112144.61,20121007,0002
[9109],001,1000,2003,1000019434,002,INV100000000004396,0330063298,YSV1911248,3250843.08,20031015,0020
[9110],001,1000,2002,1000008885,001,INV100000000014474,3259746606,CEI4303673,204278.26,20021008,0013
[9111],001,4000,2014,1000012585,001,INV100000000025119,4902047079,EVP4571878,497145.83,20141014,0019
[9112],001,4000,2014,1000016843,001,INV100000000007340,0226603809,EVP4571878,235901.37,20140930,0019
[9113],001,4000,2014,1000024427,001,INV100000000002484,4038729151,EVP4571878,51463.96,20140930,0019
[9114],001,4000,2013,1000005706,002,INV100000000011876,3238577784,PNH6985521,80262.23,20131013,0028
[9115],001,2000,2009,1000003716,001,INV100000000005147,9640930597,YSD3087280,195717.23,20090928,0002
[9116],001,2000,2010,1000003730,001,INV100000000010283,9917879764,JYB8631854,113969.11,20100930,0018
[9117],001,1000,2001,1000015854,001,INV100000000000224,7042083264,RJT9884296,76348.79,20011013,0017
[9118],001,1000,2004,1000010099,001,INV100000000042992,7869199852,QNK4898931,14107180.09,20041015,0019
[9119],001,2000,2005,1000006113,001,INV100000000003162,7946333048,MTU0130847,65813.26,20051029,0017
[9120],001,1000,2017,1000002306,001,INV100000000034209,7145938923,ZYU5636450,214323.86,20171007,0027
[9121],001,1000,2002,1000001915,001,INV100000000014010,0882011594,ZAL0239607,235599.94,20021101,0008
[9122],001,1000,2002,1000020649,001,INV100000000013364,8719647580,ZAL0239607,290403.68,20021019,0008
[9123],001,1000,2002,1000002603,001,INV100000000006391,9590522412,ZAL0239607,172102.06,20020926,0008
[9124],001,1000,2002,1000040707,001,INV100000000008270,8405787574,ZAL0239607,264502.31,20021007,0008
[9125],001,1000,2002,1000010516,001,INV100000000018703,5476069218,ZAL0239607,204542.95,20021004,0008
[9126],001,1000,2002,1000008851,001,INV100000000001556,0303203487,ZAL0239607,206938.69,20020925,0008
[9127],001,1000,2018,1000023203,001,INV100000000013739,7591690019,KBR7146665,108127707.89,20181102,0002
[9128],001,3000,2022,1000004795,001,INV100000000016044,9138367789,TCO9263651,44817.89,20221012,0011
[9129],001,3000,2022,1000023278,001,INV100000000000707,5213015870,TCO9263651,135351.1,20221018,0011
[9130],001,3000,2022,1000018677,001,INV100000000023644,9497549362,TCO9263651,195694.13,20220923,0011
[9131],001,3000,2024,1000008944,001,INV100000000017200,8841366225,AVR1905370,76212.89,20241018,0016
[9132],001,1000,2021,1000008638,001,INV100000000008005,1992581146,YSV1911248,29579878.69,20211002,0020
[9133],001,3000,2014,1000006235,001,INV100000000016353,4315139965,XVO6675883,299067.31,20140930,0020
[9134],001,1000,2010,1000014346,002,INV100000000008670,7272145405,YSD3087280,61054.04,20100929,0024
[9135],001,7000,2017,1000001437,001,INV100000000003943,2480932047,QNK4898931,54341570.14,20170930,0010
[9136],001,7000,2017,1000004220,001,INV100000000010280,4848809674,QNK4898931,32374973.77,20171016,0010
[9137],001,1000,2017,1000018623,001,INV100000000019921,0338132334,BEY4435252,67245.39,20171017,0012
[9138],001,2000,2012,1000003252,001,INV100000000021172,7431730873,HFX5107881,62110.64,20121020,0030
[9139],001,1000,2009,1000018663,001,INV100000000058543,7239204651,JVE9656627,46933.16,20091003,0009
[9140],001,1000,2004,1000011752,001,INV100000000055649,9887142221,JVE9656627,266928.24,20041020,0009
[9141],001,2000,2003,1000010895,001,INV100000000020082,1877100783,NVA0018948,1023670.73,20031009,0002
[9142],001,3000,2017,1000010029,001,INV100000000008662,0782502088,EXV9923358,83647.77,20170924,0025
[9143],001,2000,2019,1000004789,001,INV100000000001456,9157009901,KST5094255,205299.58,20191003,0026
[9144],001,2000,2019,1000009072,001,INV100000000010817,4971810475,KST5094255,47524.81,20191005,0026
[9145],001,2000,2019,1000020747,001,INV100000000034839,0248056088,KST5094255,96975.18,20191007,0026
[9146],001,1000,2021,1000012576,001,INV100000000013747,2719168810,YGQ8237982,91747.61,20211002,0021
[9147],001,1000,2001,1000039242,001,INV100000000005968,4452166825,SIZ6820794,335272.79,20010929,0004
[9148],001,1000,2001,1000006669,001,INV100000000005803,0756736932,SIZ6820794,335663.13,20010928,0004
[9149],001,1000,2001,1000015348,001,INV100000000007180,2231921412,SIZ6820794,580920.94,20010926,0004
[9150],001,1000,2001,1000006713,001,INV100000000012080,6398072305,SIZ6820794,626057.05,20011021,0004
[9151],001,3000,2010,1000007161,002,INV100000000009722,5500956296,CZR7214715,155827.32,20100925,0004
[9152],001,2000,2023,1000002942,001,INV100000000011237,9612248561,QYY2957205,48316.48,20231030,0009
[9153],001,2000,2023,1000017213,001,INV100000000001598,0096229090,QYY2957205,323295.53,20230929,0009
[9154],001,2000,2023,1000018701,002,INV100000000008835,8128164445,QYY2957205,301900.21,20231007,0009
[9155],001,2000,2023,1000021589,001,INV100000000017246,3630718228,QYY2957205,147129.26,20231002,0009
[9156],001,2000,2023,1000012220,001,INV100000000000786,2894119091,QYY2957205,49238.31,20231004,0009
[9157],001,1000,2009,1000037952,001,INV100000000017781,5246674774,EIJ1498063,57612.93,20091003,0010
[9158],001,1000,2009,1000001986,001,INV100000000030978,7870256497,EIJ1498063,161106.65,20091001,0010
[9159],001,1000,2009,1000005175,001,INV100000000046135,6841102194,EIJ1498063,352437.91,20091016,0010
[9160],001,1000,2009,1000014651,001,INV100000000003301,0619886287,EIJ1498063,269777.84,20091002,0010
[9161],001,1000,2009,1000005475,001,INV100000000001850,7178394362,EIJ1498063,165345.44,20091002,0010
[9162],001,4000,2020,1000026566,001,INV100000000002185,5659527151,ABL2462450,87540.44,20201021,0002
[9163],001,4000,2020,1000010963,001,INV100000000022392,4850631261,ABL2462450,299163.27,20201007,0002
[9164],001,4000,2020,1000032560,001,INV100000000018900,2991658109,ABL2462450,146563.77,20201016,0002
[9165],001,4000,2020,1000000611,001,INV100000000003911,8602697193,ABL2462450,209344.06,20201031,0002
[9166],001,2000,2019,1000010793,001,INV100000000015011,4410316822,YSD3087280,82373.74,20191007,0002
[9167],001,1000,2020,1000000759,002,INV100000000001884,0194201873,YGQ8237982,47996.27,20201020,0021
[9168],001,1000,2020,1000022393,001,INV100000000003561,5152749250,YGQ8237982,151323.13,20201002,0021
[9169],001,1000,2020,1000036855,001,INV100000000009976,5556325124,YGQ8237982,142490.67,20201014,0021
[9170],001,1000,2020,1000000120,001,INV100000000010333,7024314893,YGQ8237982,78193.71,20201020,0021
[9171],001,1000,2020,1000016200,001,INV100000000006384,4180036292,YGQ8237982,140446.65,20200928,0021
[9172],001,1000,2020,1000004768,001,INV100000000010270,9284550019,YGQ8237982,93212.07,20200928,0021
[9173],001,1000,2020,1000011358,001,INV100000000026238,0602067217,YGQ8237982,188804.15,20200930,0021
[9174],001,1000,2003,1000022198,001,INV100000000002504,9171969564,KST5094255,66931.35,20031009,0005
[9175],001,3000,2017,1000014863,001,INV100000000016842,2625102285,ABL2462450,49370.01,20171004,0007
[9176],001,2000,2006,1000017505,002,INV100000000022095,8389183556,TCO9263651,225076.99,20061026,0013
[9177],001,9000,2015,1000023570,002,INV100000000022491,5902264911,ETW4696582,387039.79,20151019,0002
[9178],001,3000,2001,1000010293,001,INV100000000011895,5362704720,NVA0018948,1566858.38,20010925,0001
[9179],001,2000,2017,1000007693,001,INV100000000004699,2746525766,AVR1905370,180142.16,20171010,0024
[9180],001,4000,2022,1000003303,001,INV100000000010826,2299151405,YMT4618717,63425.3,20221021,0029
[9181],001,4000,2011,1000001594,001,INV100000000013799,2735608038,UXJ6820071,347914.85,20111004,0007
[9182],001,2000,2007,1000022411,001,INV100000000001325,1982892917,GXB1113780,26674.83,20070922,0004
[9183],001,2000,2013,1000006567,001,INV100000000000493,6510158437,ZAL0239607,213733.89,20131020,0018
[9184],001,4000,2010,1000024292,002,INV100000000031819,6497666966,EVP4571878,277130.59,20101001,0019
[9185],001,1000,2000,1000016319,001,INV100000000028631,5315929358,QYY2957205,229477.62,20001026,0001
[9186],001,1000,2021,1000006764,002,INV100000000011085,8363238366,BEY4435252,108645.22,20211015,0012
[9187],001,2000,2006,1000009310,001,INV100000000024302,2508053187,HFX5107881,249990.11,20061008,0030
[9188],001,2000,2006,1000001615,001,INV100000000016940,9373644514,HFX5107881,25433.5,20061010,0030
[9189],001,2000,2006,1000002119,002,INV100000000003410,7984950709,HFX5107881,138617.97,20061023,0030
[9190],001,1000,2020,1000007734,001,INV100000000005101,9248316454,IUX2238877,22699.32,20201007,0010
[9191],001,1000,2020,1000015669,001,INV100000000014747,5769468157,IUX2238877,145068.58,20201016,0010
[9192],001,1000,2020,1000019703,001,INV100000000022146,9298996221,IUX2238877,262656.45,20201017,0010
[9193],001,1000,2014,1000001327,001,INV100000000019972,7558022180,EIJ1498063,131747.3,20141014,0010
[9194],001,1000,2017,1000009959,001,INV100000000006837,4647926851,QNK4898931,26553265.41,20171013,0019
[9195],001,1000,2024,1000012880,001,INV100000000020752,6890560989,CDK1354752,75268.5,20240929,0013
[9196],001,1000,2007,1000022774,001,INV100000000003998,2132455867,UXJ6820071,139840.67,20070925,0018
[9197],001,1000,2007,1000024645,001,INV100000000014262,4770479398,UXJ6820071,79362.76,20071016,0018
[9198],001,1000,2007,1000010851,001,INV100000000057053,2021310890,UXJ6820071,23812.21,20071012,0018
[9199],001,1000,2022,1000002198,001,INV100000000002577,6769244904,CZR7214715,217481.2,20221009,0028
[9200],001,1000,2023,1000005430,001,INV100000000007220,2762229553,XQI8289538,10250.76,20231025,0023
[9201],001,2000,2018,1000013224,001,INV100000000010480,3402697357,PNH6985521,127051.98,20180924,0007
[9202],001,1000,2014,1000004845,001,INV100000000003842,1591244260,JMV1008381,14262117.2,20141027,0013
[9203],001,1000,2014,1000017676,001,INV100000000003662,5073733067,JMV1008381,11741111.52,20140925,0013
